caenorhabditis_elegans_strain_n2 WBGene00021367
lepisosteus_oculatus ENSLOCG00000012611
ornithorhynchus_anatinus ENSOANG00000006349
ornithorhynchus_anatinus ENSOANG00000021565
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003196
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003269
fukomys_damarensis ENSFDAG00000005265
octodon_degus ENSODEG00000005258
cavia_porcellus ENSCPOG00000033285
cavia_aperea ENSCAPG00000015344
chinchilla_lanigera ENSCLAG00000007841
urocitellus_parryii ENSUPAG00010023879
spermophilus_dauricus ENSSDAG00000017129
ictidomys_tridecemlineatus ENSSTOG00000007407
marmota_marmota_marmota ENSMMMG00000002692
castor_canadensis ENSCCNG00000030900
dipodomys_ordii ENSDORG00000002042
mus_spicilegus ENSMSIG00000014598
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000009905
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015294
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014489
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027723
rattus_norvegicus ENSRNOG00000002781
meriones_unguiculatus ENSMUGG00000019011
cricetulus_griseus_crigri-picr ENSCGRG00015020429
cricetulus_griseus_crigri_1.0 ENSCGRG00000008819
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003536
mesocricetus_auratus ENSMAUG00000010483
microtus_ochrogaster ENSMOCG00000007564
peromyscus_maniculatus_bairdii ENSPEMG00000031226
nannospalax_galili ENSNGAG00000011869
jaculus_jaculus ENSJJAG00000021281
oryctolagus_cuniculus ENSOCUG00000014159
ochotona_princeps ENSOPRG00000013624
propithecus_coquereli ENSPCOG00000021469
microcebus_murinus ENSMICG00000001582
prolemur_simus ENSPSMG00000021858
otolemur_garnettii ENSOGAG00000002334
carlito_syrichta ENSTSYG00000009477
cebus_capucinus_imitator ENSCCAG00000023953
callithrix_jacchus ENSCJAG00000006662
saimiri_boliviensis_boliviensis ENSSBOG00000022404
aotus_nancymaae ENSANAG00000037737
pan_paniscus ENSPPAG00000032046
pan_troglodytes ENSPTRG00000010080
homo_sapiens ENSG00000119537
gorilla_gorilla ENSGGOG00000013317
pongo_abelii ENSPPYG00000009213
nomascus_leucogenys ENSNLEG00000008689
rhinopithecus_roxellana ENSRROG00000045372
rhinopithecus_bieti ENSRBIG00000014872
colobus_angolensis_palliatus ENSCANG00000035037
piliocolobus_tephrosceles ENSPTEG00000026932
macaca_mulatta ENSMMUG00000006578
macaca_fascicularis ENSMFAG00000042704
macaca_nemestrina ENSMNEG00000044691
cercocebus_atys ENSCATG00000018172
theropithecus_gelada ENSTGEG00000004112
papio_anubis ENSPANG00000013366
mandrillus_leucophaeus ENSMLEG00000029757
chlorocebus_sabaeus ENSCSAG00000018193
tupaia_belangeri ENSTBEG00000012339
bison_bison_bison ENSBBBG00000021856
bos_mutus ENSBMUG00000003147
bos_taurus ENSBTAG00000007723
capra_hircus ENSCHIG00000020825
ovis_aries ENSOARG00000006270
tursiops_truncatus ENSTTRG00000005087
sus_scrofa ENSSSCG00000025744
vicugna_pacos ENSVPAG00000008324
sorex_araneus ENSSARG00000012765
erinaceus_europaeus ENSEEUG00000014218
equus_caballus ENSECAG00000020472
equus_asinus_asinus ENSEASG00005002223
pteropus_vampyrus ENSPVAG00000000126
myotis_lucifugus ENSMLUG00000000120
ursus_maritimus ENSUMAG00000002840
ursus_americanus ENSUAMG00000009632
ailuropoda_melanoleuca ENSAMEG00000006361
neovison_vison ENSNVIG00000013519
mustela_putorius_furo ENSMPUG00000016520
vulpes_vulpes ENSVVUG00000017746
canis_lupus_familiaris ENSCAFG00000000067
canis_lupus_dingo ENSCAFG00020016824
panthera_pardus ENSPPRG00000002009
panthera_tigris_altaica ENSPTIG00000010279
felis_catus ENSFCAG00000028024
loxodonta_africana ENSLAFG00000000575
procavia_capensis ENSPCAG00000004130
echinops_telfairi ENSETEG00000011800
choloepus_hoffmanni ENSCHOG00000010363
dasypus_novemcinctus ENSDNOG00000015783
notamacropus_eugenii ENSMEUG00000013375
phascolarctos_cinereus ENSPCIG00000011435
monodelphis_domestica ENSMODG00000005258
chelonoidis_abingdonii ENSCABG00000000754
gopherus_agassizii ENSGAGG00000018698
chrysemys_picta_bellii ENSCPBG00000026581
pelodiscus_sinensis ENSPSIG00000003293
coturnix_japonica ENSCJPG00005016774
meleagris_gallopavo ENSMGAG00000004767
gallus_gallus ENSGALG00000012882
numida_meleagris ENSNMEG00000004770
anas_platyrhynchos_platyrhynchos ENSAPLG00000006943
lepidothrix_coronata ENSLCOG00000005890
manacus_vitellinus ENSMVIG00005015672
lonchura_striata_domestica ENSLSDG00000013104
taeniopygia_guttata ENSTGUG00000002036
junco_hyemalis ENSJHYG00000003533
zonotrichia_albicollis ENSZALG00000014426
ficedula_albicollis ENSFALG00000013001
parus_major ENSPMJG00000001482
cyanistes_caeruleus ENSCCEG00000004460
calidris_pugnax ENSCPUG00000016095
calidris_pygmaea ENSCPGG00000005407
melopsittacus_undulatus ENSMUNG00000000742
apteryx_owenii ENSAOWG00000010690
apteryx_rowi ENSARWG00000000013
apteryx_haastii ENSAHAG00000003697
dromaius_novaehollandiae ENSDNVG00000018127
anser_brachyrhynchus ENSABRG00000012094
serinus_canaria ENSSCAG00000002528
crocodylus_porosus ENSCPRG00005017478
nothoprocta_perdicaria ENSNPEG00000011010
anolis_carolinensis ENSACAG00000017590
pogona_vitticeps ENSPVIG00000017296
notechis_scutatus ENSNSUG00000018805
salvator_merianae ENSSMRG00000008713
sphenodon_punctatus ENSSPUG00000007806
xenopus_tropicalis ENSXETG00000024121
latimeria_chalumnae ENSLACG00000004996
ciona_savignyi ENSCSAVG00000003016
ciona_intestinalis ENSCING00000003162
saccharomyces_cerevisiae_strain_s288c YBR265W
