mola_mola ENSMMOG00000015813
canis_lupus_dingo ENSCAFG00020021735
vulpes_vulpes ENSVVUG00000000265
neovison_vison ENSNVIG00000019478
mustela_putorius_furo ENSMPUG00000014480
panthera_tigris_altaica ENSPTIG00000018520
panthera_pardus ENSPPRG00000015040
felis_catus ENSFCAG00000010835
equus_asinus_asinus ENSEASG00005009336
equus_caballus ENSECAG00000006114
erinaceus_europaeus ENSEEUG00000000374
sorex_araneus ENSSARG00000009592
pteropus_vampyrus ENSPVAG00000005624
myotis_lucifugus ENSMLUG00000008971
capra_hircus ENSCHIG00000023264
ovis_aries ENSOARG00000008112
bos_taurus ENSBTAG00000021099
bos_mutus ENSBMUG00000012977
bison_bison_bison ENSBBBG00000000055
tursiops_truncatus ENSTTRG00000010743
vicugna_pacos ENSVPAG00000009394
sus_scrofa ENSSSCG00000004232
procavia_capensis ENSPCAG00000002844
echinops_telfairi ENSETEG00000007658
loxodonta_africana ENSLAFG00000007550
choloepus_hoffmanni ENSCHOG00000003946
dasypus_novemcinctus ENSDNOG00000009779
ornithorhynchus_anatinus ENSOANG00000013790
cebus_capucinus_imitator ENSCCAG00000023620
saimiri_boliviensis_boliviensis ENSSBOG00000024013
callithrix_jacchus ENSCJAG00000048309
aotus_nancymaae ENSANAG00000022399
pan_paniscus ENSPPAG00000036654
pan_troglodytes ENSPTRG00000018566
gorilla_gorilla ENSGGOG00000027351
homo_sapiens ENSG00000146352
pongo_abelii ENSPPYG00000016981
nomascus_leucogenys ENSNLEG00000013863
piliocolobus_tephrosceles ENSPTEG00000011278
colobus_angolensis_palliatus ENSCANG00000037979
rhinopithecus_roxellana ENSRROG00000010239
rhinopithecus_bieti ENSRBIG00000041651
theropithecus_gelada ENSTGEG00000006232
mandrillus_leucophaeus ENSMLEG00000033559
papio_anubis ENSPANG00000003404
macaca_mulatta ENSMMUG00000018176
macaca_fascicularis ENSMFAG00000003285
macaca_nemestrina ENSMNEG00000035011
cercocebus_atys ENSCATG00000031634
chlorocebus_sabaeus ENSCSAG00000016282
cebus_capucinus_imitator ENSCCAG00000035691
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030640
chelonoidis_abingdonii ENSCABG00000017442
xenopus_tropicalis ENSXETG00000023298
latimeria_chalumnae ENSLACG00000010959
lepisosteus_oculatus ENSLOCG00000017259
esox_lucius ENSELUG00000020575
pygocentrus_nattereri ENSPNAG00000027800
pygocentrus_nattereri ENSPNAG00000015061
astyanax_mexicanus ENSAMXG00000017974
astyanax_mexicanus ENSAMXG00000036593
ictalurus_punctatus ENSIPUG00000005231
danio_rerio ENSDARG00000053122
petromyzon_marinus ENSPMAG00000006789
eptatretus_burgeri ENSEBUG00000007331
petromyzon_marinus ENSPMAG00000002345
