scophthalmus_maximus ENSSMAG00000013459
meriones_unguiculatus ENSMUGG00000015665
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015252
cricetulus_griseus_crigri_1.0 ENSCGRG00000001987
cricetulus_griseus_crigri-picr ENSCGRG00015022470
mesocricetus_auratus ENSMAUG00000021804
microtus_ochrogaster ENSMOCG00000009289
peromyscus_maniculatus_bairdii ENSPEMG00000016501
nannospalax_galili ENSNGAG00000022061
spermophilus_dauricus ENSSDAG00000021552
marmota_marmota_marmota ENSMMMG00000012523
ictidomys_tridecemlineatus ENSSTOG00000023090
urocitellus_parryii ENSUPAG00010018134
dipodomys_ordii ENSDORG00000015343
cavia_aperea ENSCAPG00000012676
cavia_porcellus ENSCPOG00000026063
cavia_porcellus ENSCPOG00000013370
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013910
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018876
octodon_degus ENSODEG00000016725
octodon_degus ENSODEG00000020360
chinchilla_lanigera ENSCLAG00000002133
fukomys_damarensis ENSFDAG00000002123
ochotona_princeps ENSOPRG00000003476
oryctolagus_cuniculus ENSOCUG00000003787
erinaceus_europaeus ENSEEUG00000007790
cebus_capucinus_imitator ENSCCAG00000027255
saimiri_boliviensis_boliviensis ENSSBOG00000001304
homo_sapiens ENSG00000188186
pongo_abelii ENSPPYG00000017403
rhinopithecus_bieti ENSRBIG00000031253
rhinopithecus_roxellana ENSRROG00000045054
rhinopithecus_roxellana ENSRROG00000045507
piliocolobus_tephrosceles ENSPTEG00000025642
chlorocebus_sabaeus ENSCSAG00000017853
macaca_fascicularis ENSMFAG00000041345
cercocebus_atys ENSCATG00000029699
theropithecus_gelada ENSTGEG00000011192
papio_anubis ENSPANG00000022230
microcebus_murinus ENSMICG00000004008
prolemur_simus ENSPSMG00000001236
propithecus_coquereli ENSPCOG00000025993
tupaia_belangeri ENSTBEG00000012683
castor_canadensis ENSCCNG00000008436
equus_caballus ENSECAG00000006312
bos_mutus ENSBMUG00000023765
vulpes_vulpes ENSVVUG00000023360
macaca_nemestrina ENSMNEG00000036975
mandrillus_leucophaeus ENSMLEG00000038423
rhinopithecus_bieti ENSRBIG00000037717
aotus_nancymaae ENSANAG00000029739
callithrix_jacchus ENSCJAG00000015475
pan_paniscus ENSPPAG00000037869
pan_troglodytes ENSPTRG00000041498
gorilla_gorilla ENSGGOG00000027947
macaca_mulatta ENSMMUG00000018401
colobus_angolensis_palliatus ENSCANG00000013280
cricetulus_griseus_crigri-picr ENSCGRG00015005576
mustela_putorius_furo ENSMPUG00000015634
neovison_vison ENSNVIG00000000476
canis_lupus_familiaris ENSCAFG00000014561
ursus_americanus ENSUAMG00000007763
ailuropoda_melanoleuca ENSAMEG00000015227
panthera_pardus ENSPPRG00000015537
pteropus_vampyrus ENSPVAG00000011987
bos_taurus ENSBTAG00000015009
bison_bison_bison ENSBBBG00000023389
ovis_aries ENSOARG00000017479
capra_hircus ENSCHIG00000010923
sus_scrofa ENSSSCG00000007646
canis_lupus_dingo ENSCAFG00020014105
canis_lupus_dingo ENSCAFG00020010724
ursus_maritimus ENSUMAG00000010613
equus_asinus_asinus ENSEASG00005018929
carlito_syrichta ENSTSYG00000034088
cavia_aperea ENSCAPG00000013242
myotis_lucifugus ENSMLUG00000017427
echinops_telfairi ENSETEG00000014279
choloepus_hoffmanni ENSCHOG00000011965
dasypus_novemcinctus ENSDNOG00000023784
ornithorhynchus_anatinus ENSOANG00000009932
scleropages_formosus ENSSFOG00015021898
latimeria_chalumnae ENSLACG00000003732
eptatretus_burgeri ENSEBUG00000008716
drosophila_melanogaster FBgn0035469
