astyanax_mexicanus ENSAMXG00000005441
chelonoidis_abingdonii ENSCABG00000014684
chrysemys_picta_bellii ENSCPBG00000006569
pelodiscus_sinensis ENSPSIG00000012563
pogona_vitticeps ENSPVIG00000012662
gopherus_agassizii ENSGAGG00000024065
sphenodon_punctatus ENSSPUG00000014878
taeniopygia_guttata ENSTGUG00000004793
lepidothrix_coronata ENSLCOG00000008044
parus_major ENSPMJG00000017949
calidris_pygmaea ENSCPGG00000008476
serinus_canaria ENSSCAG00000017042
lonchura_striata_domestica ENSLSDG00000006219
manacus_vitellinus ENSMVIG00005019112
zonotrichia_albicollis ENSZALG00000010293
ficedula_albicollis ENSFALG00000006723
anser_brachyrhynchus ENSABRG00000002937
calidris_pugnax ENSCPUG00000005948
apteryx_haastii ENSAHAG00000001400
apteryx_owenii ENSAOWG00000002684
apteryx_rowi ENSARWG00000011752
dromaius_novaehollandiae ENSDNVG00000003047
meleagris_gallopavo ENSMGAG00000002125
coturnix_japonica ENSCJPG00005015199
gallus_gallus ENSGALG00000003245
numida_meleagris ENSNMEG00000019780
nothoprocta_perdicaria ENSNPEG00000000281
petromyzon_marinus ENSPMAG00000002671
ciona_intestinalis ENSCING00000013536
drosophila_melanogaster FBgn0261067
caenorhabditis_elegans_strain_n2 WBGene00003076
saccharomyces_cerevisiae_strain_s288c YJL124C
