castor_canadensis ENSCCNG00000010751
felis_catus ENSFCAG00000019323
capra_hircus ENSCHIG00000016363
ovis_aries ENSOARG00000005103
bos_taurus ENSBTAG00000014488
bison_bison_bison ENSBBBG00000016500
sus_scrofa ENSSSCG00000004886
mustela_putorius_furo ENSMPUG00000016595
neovison_vison ENSNVIG00000012282
ursus_americanus ENSUAMG00000001950
oryctolagus_cuniculus ENSOCUG00000015600
ochotona_princeps ENSOPRG00000011883
dasypus_novemcinctus ENSDNOG00000006771
notamacropus_eugenii ENSMEUG00000007457
pteropus_vampyrus ENSPVAG00000010707
bos_mutus ENSBMUG00000010505
octodon_degus ENSODEG00000005126
loxodonta_africana ENSLAFG00000016391
procavia_capensis ENSPCAG00000010405
echinops_telfairi ENSETEG00000001602
choloepus_hoffmanni ENSCHOG00000004560
ornithorhynchus_anatinus ENSOANG00000029289
spermophilus_dauricus ENSSDAG00000015504
meriones_unguiculatus ENSMUGG00000004077
cavia_porcellus ENSCPOG00000001747
ornithorhynchus_anatinus ENSOANG00000010986
ornithorhynchus_anatinus ENSOANG00000030905
phascolarctos_cinereus ENSPCIG00000025747
sarcophilus_harrisii ENSSHAG00000009830
monodelphis_domestica ENSMODG00000021410
chelonoidis_abingdonii ENSCABG00000016774
gopherus_agassizii ENSGAGG00000025509
chrysemys_picta_bellii ENSCPBG00000028414
pelodiscus_sinensis ENSPSIG00000013708
anser_brachyrhynchus ENSABRG00000018540
anas_platyrhynchos_platyrhynchos ENSAPLG00000006282
gallus_gallus ENSGALG00000013782
coturnix_japonica ENSCJPG00005007584
meleagris_gallopavo ENSMGAG00000008571
numida_meleagris ENSNMEG00000005675
nothoprocta_perdicaria ENSNPEG00000000477
meriones_unguiculatus ENSMUGG00000019317
bos_mutus ENSBMUG00000005083
apteryx_haastii ENSAHAG00000016050
apteryx_owenii ENSAOWG00000011139
apteryx_rowi ENSARWG00000013023
nothoprocta_perdicaria ENSNPEG00000015632
junco_hyemalis ENSJHYG00000015611
zonotrichia_albicollis ENSZALG00000017245
serinus_canaria ENSSCAG00000007833
taeniopygia_guttata ENSTGUG00000009395
lonchura_striata_domestica ENSLSDG00000003556
parus_major ENSPMJG00000014350
cyanistes_caeruleus ENSCCEG00000003219
ficedula_albicollis ENSFALG00000006510
lepidothrix_coronata ENSLCOG00000015823
manacus_vitellinus ENSMVIG00005008646
calidris_pugnax ENSCPUG00000006612
calidris_pygmaea ENSCPGG00000003410
melopsittacus_undulatus ENSMUNG00000003530
dromaius_novaehollandiae ENSDNVG00000005486
crocodylus_porosus ENSCPRG00005006768
pogona_vitticeps ENSPVIG00000020305
anolis_carolinensis ENSACAG00000012808
notechis_scutatus ENSNSUG00000009408
salvator_merianae ENSSMRG00000003587
sphenodon_punctatus ENSSPUG00000017501
takifugu_rubripes ENSTRUG00000009801
tetraodon_nigroviridis ENSTNIG00000013662
seriola_dumerili ENSSDUG00000007356
seriola_lalandi_dorsalis ENSSLDG00000020341
scophthalmus_maximus ENSSMAG00000016214
monopterus_albus ENSMALG00000006149
mastacembelus_armatus ENSMAMG00000011015
anabas_testudineus ENSATEG00000023496
labrus_bergylta ENSLBEG00000011365
amphiprion_ocellaris ENSAOCG00000003174
amphiprion_percula ENSAPEG00000010935
acanthochromis_polyacanthus ENSAPOG00000016543
stegastes_partitus ENSSPAG00000004646
xiphophorus_maculatus ENSXMAG00000008244
xiphophorus_couchianus ENSXCOG00000014944
gambusia_affinis ENSGAFG00000018594
poecilia_mexicana ENSPMEG00000008935
poecilia_latipinna ENSPLAG00000002407
poecilia_formosa ENSPFOG00000019359
poecilia_reticulata ENSPREG00000002218
cyprinodon_variegatus ENSCVAG00000008304
fundulus_heteroclitus ENSFHEG00000002509
kryptolebias_marmoratus ENSKMAG00000017873
oryzias_latipes_asm223471v1 ENSORLG00020004870
oryzias_latipes_asm223469v1 ENSORLG00015005041
oryzias_latipes_asm223467v1 ENSORLG00000012632
oryzias_melastigma ENSOMEG00000001196
cynoglossus_semilaevis ENSCSEG00000019444
mola_mola ENSMMOG00000004550
astatotilapia_calliptera ENSACLG00000005876
pundamilia_nyererei ENSPNYG00000003618
maylandia_zebra ENSMZEG00005018669
haplochromis_burtoni ENSHBUG00000014487
oreochromis_niloticus ENSONIG00000006338
neolamprologus_brichardi ENSNBRG00000011764
amphilophus_citrinellus ENSACIG00000000711
labrus_bergylta ENSLBEG00000023293
periophthalmus_magnuspinnatus ENSPMGG00000014878
hippocampus_comes ENSHCOG00000013220
gasterosteus_aculeatus ENSGACG00000004878
gadus_morhua ENSGMOG00000009286
esox_lucius ENSELUG00000008843
astyanax_mexicanus ENSAMXG00000038551
pygocentrus_nattereri ENSPNAG00000014305
danio_rerio ENSDARG00000017649
paramormyrops_kingsleyae ENSPKIG00000009942
scleropages_formosus ENSSFOG00015020309
scleropages_formosus ENSSFOG00015018193
paramormyrops_kingsleyae ENSPKIG00000004239
anabas_testudineus ENSATEG00000006812
anabas_testudineus ENSATEG00000006995
mastacembelus_armatus ENSMAMG00000019617
seriola_lalandi_dorsalis ENSSLDG00000001306
seriola_dumerili ENSSDUG00000007410
mola_mola ENSMMOG00000020634
takifugu_rubripes ENSTRUG00000001931
labrus_bergylta ENSLBEG00000013390
oryzias_latipes_asm223467v1 ENSORLG00000008151
oryzias_latipes_asm223471v1 ENSORLG00020014128
oryzias_latipes_asm223469v1 ENSORLG00015010132
oryzias_melastigma ENSOMEG00000002902
xiphophorus_couchianus ENSXCOG00000020006
xiphophorus_maculatus ENSXMAG00000014532
gambusia_affinis ENSGAFG00000004016
poecilia_mexicana ENSPMEG00000013086
poecilia_formosa ENSPFOG00000011427
poecilia_reticulata ENSPREG00000007464
amphiprion_ocellaris ENSAOCG00000011652
amphiprion_percula ENSAPEG00000001444
acanthochromis_polyacanthus ENSAPOG00000003832
stegastes_partitus ENSSPAG00000008252
maylandia_zebra ENSMZEG00005019692
pundamilia_nyererei ENSPNYG00000004588
astatotilapia_calliptera ENSACLG00000015544
haplochromis_burtoni ENSHBUG00000023627
neolamprologus_brichardi ENSNBRG00000017595
oreochromis_niloticus ENSONIG00000012477
oreochromis_niloticus ENSONIG00000010135
amphilophus_citrinellus ENSACIG00000004259
gadus_morhua ENSGMOG00000018203
esox_lucius ENSELUG00000005446
astyanax_mexicanus ENSAMXG00000001796
pygocentrus_nattereri ENSPNAG00000021796
ictalurus_punctatus ENSIPUG00000002782
danio_rerio ENSDARG00000023542
lepisosteus_oculatus ENSLOCG00000012189
latimeria_chalumnae ENSLACG00000014540
xenopus_tropicalis ENSXETG00000014706
xiphophorus_couchianus ENSXCOG00000014789
ciona_intestinalis ENSCING00000003678
