chrysemys_picta_bellii ENSCPBG00000010337
nannospalax_galili ENSNGAG00000018734
jaculus_jaculus ENSJJAG00000000600
cavia_porcellus ENSCPOG00000031715
cavia_aperea ENSCAPG00000005781
chinchilla_lanigera ENSCLAG00000002015
octodon_degus ENSODEG00000006144
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005419
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004475
fukomys_damarensis ENSFDAG00000014197
oryctolagus_cuniculus ENSOCUG00000002140
procavia_capensis ENSPCAG00000003307
echinops_telfairi ENSETEG00000003278
dasypus_novemcinctus ENSDNOG00000037884
choloepus_hoffmanni ENSCHOG00000011484
loxodonta_africana ENSLAFG00000002947
bos_taurus ENSBTAG00000043985
bos_mutus ENSBMUG00000023551
bison_bison_bison ENSBBBG00000003610
capra_hircus ENSCHIG00000003476
ovis_aries ENSOARG00000015209
tursiops_truncatus ENSTTRG00000002336
sus_scrofa ENSSSCG00000009457
vicugna_pacos ENSVPAG00000002922
ursus_americanus ENSUAMG00000019083
ursus_maritimus ENSUMAG00000009425
ailuropoda_melanoleuca ENSAMEG00000012408
neovison_vison ENSNVIG00000008934
mustela_putorius_furo ENSMPUG00000010321
canis_lupus_dingo ENSCAFG00020026038
vulpes_vulpes ENSVVUG00000017901
panthera_tigris_altaica ENSPTIG00000017820
equus_asinus_asinus ENSEASG00005015552
equus_caballus ENSECAG00000017699
pteropus_vampyrus ENSPVAG00000000507
latimeria_chalumnae ENSLACG00000010961
ornithorhynchus_anatinus ENSOANG00000006057
taeniopygia_guttata ENSTGUG00000012492
pygocentrus_nattereri ENSPNAG00000023569
astyanax_mexicanus ENSAMXG00000042864
ictalurus_punctatus ENSIPUG00000014128
danio_rerio ENSDARG00000069440
periophthalmus_magnuspinnatus ENSPMGG00000007157
hippocampus_comes ENSHCOG00000020509
labrus_bergylta ENSLBEG00000022568
poecilia_formosa ENSPFOG00000011968
poecilia_latipinna ENSPLAG00000013275
gambusia_affinis ENSGAFG00000021183
xiphophorus_maculatus ENSXMAG00000011002
fundulus_heteroclitus ENSFHEG00000010947
cyprinodon_variegatus ENSCVAG00000001631
xiphophorus_couchianus ENSXCOG00000018606
poecilia_mexicana ENSPMEG00000008653
amphilophus_citrinellus ENSACIG00000020771
amphiprion_ocellaris ENSAOCG00000016609
mola_mola ENSMMOG00000019763
cynoglossus_semilaevis ENSCSEG00000006037
anabas_testudineus ENSATEG00000006676
monopterus_albus ENSMALG00000003073
oryzias_melastigma ENSOMEG00000013929
amphiprion_percula ENSAPEG00000004220
acanthochromis_polyacanthus ENSAPOG00000021435
stegastes_partitus ENSSPAG00000007279
astatotilapia_calliptera ENSACLG00000026594
maylandia_zebra ENSMZEG00005021643
pundamilia_nyererei ENSPNYG00000011886
haplochromis_burtoni ENSHBUG00000007171
neolamprologus_brichardi ENSNBRG00000001483
oreochromis_niloticus ENSONIG00000006767
oryzias_latipes_asm223467v1 ENSORLG00000011206
oryzias_latipes_asm223469v1 ENSORLG00015016853
oryzias_latipes_asm223471v1 ENSORLG00020013641
kryptolebias_marmoratus ENSKMAG00000003735
mastacembelus_armatus ENSMAMG00000018001
seriola_dumerili ENSSDUG00000008971
seriola_lalandi_dorsalis ENSSLDG00000018590
takifugu_rubripes ENSTRUG00000011286
poecilia_reticulata ENSPREG00000006092
poecilia_latipinna ENSPLAG00000008757
tetraodon_nigroviridis ENSTNIG00000014984
gasterosteus_aculeatus ENSGACG00000001886
gadus_morhua ENSGMOG00000019571
scophthalmus_maximus ENSSMAG00000003141
esox_lucius ENSELUG00000000837
scleropages_formosus ENSSFOG00015006949
scleropages_formosus ENSSFOG00015022223
paramormyrops_kingsleyae ENSPKIG00000005117
astyanax_mexicanus ENSAMXG00000040839
pygocentrus_nattereri ENSPNAG00000005240
ictalurus_punctatus ENSIPUG00000022234
danio_rerio ENSDARG00000003142
periophthalmus_magnuspinnatus ENSPMGG00000023446
tetraodon_nigroviridis ENSTNIG00000017035
labrus_bergylta ENSLBEG00000021547
mola_mola ENSMMOG00000008108
xiphophorus_maculatus ENSXMAG00000024091
xiphophorus_couchianus ENSXCOG00000009952
gambusia_affinis ENSGAFG00000012043
poecilia_formosa ENSPFOG00000018131
poecilia_latipinna ENSPLAG00000007208
poecilia_mexicana ENSPMEG00000010729
poecilia_reticulata ENSPREG00000011090
fundulus_heteroclitus ENSFHEG00000021829
cyprinodon_variegatus ENSCVAG00000018946
kryptolebias_marmoratus ENSKMAG00000000440
oryzias_latipes_asm223467v1 ENSORLG00000005428
oryzias_latipes_asm223471v1 ENSORLG00020010093
oryzias_latipes_asm223469v1 ENSORLG00015015035
oryzias_melastigma ENSOMEG00000000235
astatotilapia_calliptera ENSACLG00000018113
haplochromis_burtoni ENSHBUG00000016436
maylandia_zebra ENSMZEG00005027438
neolamprologus_brichardi ENSNBRG00000015663
pundamilia_nyererei ENSPNYG00000003209
oreochromis_niloticus ENSONIG00000000568
amphilophus_citrinellus ENSACIG00000006169
amphiprion_percula ENSAPEG00000006435
seriola_lalandi_dorsalis ENSSLDG00000015290
seriola_dumerili ENSSDUG00000017454
cynoglossus_semilaevis ENSCSEG00000003001
scophthalmus_maximus ENSSMAG00000017280
hippocampus_comes ENSHCOG00000017634
acanthochromis_polyacanthus ENSAPOG00000004044
amphiprion_ocellaris ENSAOCG00000014238
stegastes_partitus ENSSPAG00000015687
mastacembelus_armatus ENSMAMG00000016646
monopterus_albus ENSMALG00000018883
anabas_testudineus ENSATEG00000008347
gasterosteus_aculeatus ENSGACG00000009894
gadus_morhua ENSGMOG00000018576
esox_lucius ENSELUG00000002336
paramormyrops_kingsleyae ENSPKIG00000013979
lepisosteus_oculatus ENSLOCG00000011274
xenopus_tropicalis ENSXETG00000012355
stegastes_partitus ENSSPAG00000019679
hippocampus_comes ENSHCOG00000009687
labrus_bergylta ENSLBEG00000028001
poecilia_mexicana ENSPMEG00000009436
scleropages_formosus ENSSFOG00015005061
astyanax_mexicanus ENSAMXG00000041810
rhinopithecus_bieti ENSRBIG00000035151
microcebus_murinus ENSMICG00000037073
felis_catus ENSFCAG00000042358
fundulus_heteroclitus ENSFHEG00000008256
cyprinodon_variegatus ENSCVAG00000004738
poecilia_latipinna ENSPLAG00000001543
gambusia_affinis ENSGAFG00000018937
xiphophorus_maculatus ENSXMAG00000021052
kryptolebias_marmoratus ENSKMAG00000011288
oryzias_latipes_asm223467v1 ENSORLG00000021850
oryzias_latipes_asm223471v1 ENSORLG00020019043
oryzias_latipes_asm223469v1 ENSORLG00015016635
oryzias_melastigma ENSOMEG00000001968
astatotilapia_calliptera ENSACLG00000014941
maylandia_zebra ENSMZEG00005019531
seriola_dumerili ENSSDUG00000010555
mastacembelus_armatus ENSMAMG00000009201
haplochromis_burtoni ENSHBUG00000000944
acanthochromis_polyacanthus ENSAPOG00000012127
poecilia_formosa ENSPFOG00000001498
monopterus_albus ENSMALG00000019480
anabas_testudineus ENSATEG00000015743
labrus_bergylta ENSLBEG00000022145
cynoglossus_semilaevis ENSCSEG00000005103
amphilophus_citrinellus ENSACIG00000000137
xiphophorus_couchianus ENSXCOG00000007231
cyprinodon_variegatus ENSCVAG00000019150
neolamprologus_brichardi ENSNBRG00000021174
oreochromis_niloticus ENSONIG00000006288
pundamilia_nyererei ENSPNYG00000000576
stegastes_partitus ENSSPAG00000022080
amphiprion_percula ENSAPEG00000012652
poecilia_reticulata ENSPREG00000012482
poecilia_mexicana ENSPMEG00000020501
amphiprion_ocellaris ENSAOCG00000006554
acanthochromis_polyacanthus ENSAPOG00000022798
haplochromis_burtoni ENSHBUG00000016088
haplochromis_burtoni ENSHBUG00000009138
astatotilapia_calliptera ENSACLG00000001882
mastacembelus_armatus ENSMAMG00000012476
seriola_lalandi_dorsalis ENSSLDG00000003990
scophthalmus_maximus ENSSMAG00000000861
tetraodon_nigroviridis ENSTNIG00000011242
hippocampus_comes ENSHCOG00000001327
esox_lucius ENSELUG00000008401
pundamilia_nyererei ENSPNYG00000022008
maylandia_zebra ENSMZEG00005024957
oreochromis_niloticus ENSONIG00000017827
neolamprologus_brichardi ENSNBRG00000024259
fundulus_heteroclitus ENSFHEG00000003512
tetraodon_nigroviridis ENSTNIG00000007609
scophthalmus_maximus ENSSMAG00000015959
seriola_lalandi_dorsalis ENSSLDG00000017879
seriola_lalandi_dorsalis ENSSLDG00000003452
seriola_dumerili ENSSDUG00000023259
anabas_testudineus ENSATEG00000013642
amphiprion_ocellaris ENSAOCG00000016385
amphiprion_percula ENSAPEG00000003798
acanthochromis_polyacanthus ENSAPOG00000023906
stegastes_partitus ENSSPAG00000010992
amphilophus_citrinellus ENSACIG00000022351
seriola_lalandi_dorsalis ENSSLDG00000011480
stegastes_partitus ENSSPAG00000010988
mastacembelus_armatus ENSMAMG00000012480
monopterus_albus ENSMALG00000015434
takifugu_rubripes ENSTRUG00000006865
tetraodon_nigroviridis ENSTNIG00000004391
mola_mola ENSMMOG00000017387
gadus_morhua ENSGMOG00000015355
danio_rerio ENSDARG00000034785
pygocentrus_nattereri ENSPNAG00000005028
ictalurus_punctatus ENSIPUG00000017766
scleropages_formosus ENSSFOG00015017988
scleropages_formosus ENSSFOG00015020312
paramormyrops_kingsleyae ENSPKIG00000015954
pygocentrus_nattereri ENSPNAG00000014289
astyanax_mexicanus ENSAMXG00000039333
ictalurus_punctatus ENSIPUG00000017771
danio_rerio ENSDARG00000010132
esox_lucius ENSELUG00000004462
paramormyrops_kingsleyae ENSPKIG00000002679
lepisosteus_oculatus ENSLOCG00000014279
phascolarctos_cinereus ENSPCIG00000021250
notamacropus_eugenii ENSMEUG00000011254
sarcophilus_harrisii ENSSHAG00000017908
monodelphis_domestica ENSMODG00000014370
monodelphis_domestica ENSMODG00000008211
sarcophilus_harrisii ENSSHAG00000012689
phascolarctos_cinereus ENSPCIG00000027674
microtus_ochrogaster ENSMOCG00000011776
peromyscus_maniculatus_bairdii ENSPEMG00000011157
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023530
cricetulus_griseus_crigri_1.0 ENSCGRG00000000154
cricetulus_griseus_crigri-picr ENSCGRG00015019817
mesocricetus_auratus ENSMAUG00000010782
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025592
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034526
mus_spicilegus ENSMSIG00000026424
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033360
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031900
rattus_norvegicus ENSRNOG00000004869
nannospalax_galili ENSNGAG00000023673
jaculus_jaculus ENSJJAG00000014515
dipodomys_ordii ENSDORG00000005499
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008869
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007618
fukomys_damarensis ENSFDAG00000009791
chinchilla_lanigera ENSCLAG00000000583
octodon_degus ENSODEG00000000554
spermophilus_dauricus ENSSDAG00000006296
marmota_marmota_marmota ENSMMMG00000010801
urocitellus_parryii ENSUPAG00010005031
ictidomys_tridecemlineatus ENSSTOG00000006685
oryctolagus_cuniculus ENSOCUG00000004513
colobus_angolensis_palliatus ENSCANG00000030342
aotus_nancymaae ENSANAG00000026469
pan_paniscus ENSPPAG00000036042
pan_troglodytes ENSPTRG00000022073
homo_sapiens ENSG00000126733
gorilla_gorilla ENSGGOG00000007231
pongo_abelii ENSPPYG00000020521
nomascus_leucogenys ENSNLEG00000002793
cercocebus_atys ENSCATG00000037223
theropithecus_gelada ENSTGEG00000025978
papio_anubis ENSPANG00000015473
mandrillus_leucophaeus ENSMLEG00000028957
macaca_nemestrina ENSMNEG00000028817
macaca_fascicularis ENSMFAG00000004743
macaca_mulatta ENSMMUG00000016777
piliocolobus_tephrosceles ENSPTEG00000012407
rhinopithecus_roxellana ENSRROG00000030621
cebus_capucinus_imitator ENSCCAG00000026248
saimiri_boliviensis_boliviensis ENSSBOG00000030052
callithrix_jacchus ENSCJAG00000010422
aotus_nancymaae ENSANAG00000029697
rhinopithecus_bieti ENSRBIG00000040988
chlorocebus_sabaeus ENSCSAG00000010460
carlito_syrichta ENSTSYG00000010926
propithecus_coquereli ENSPCOG00000017626
microcebus_murinus ENSMICG00000001391
tupaia_belangeri ENSTBEG00000008598
vicugna_pacos ENSVPAG00000012410
tursiops_truncatus ENSTTRG00000008854
pteropus_vampyrus ENSPVAG00000011225
mustela_putorius_furo ENSMPUG00000005214
ailuropoda_melanoleuca ENSAMEG00000000232
panthera_pardus ENSPPRG00000008558
panthera_tigris_altaica ENSPTIG00000007532
felis_catus ENSFCAG00000022761
myotis_lucifugus ENSMLUG00000006724
myotis_lucifugus ENSMLUG00000024029
ursus_maritimus ENSUMAG00000023901
ailuropoda_melanoleuca ENSAMEG00000009270
canis_lupus_familiaris ENSCAFG00000017419
canis_lupus_dingo ENSCAFG00020008532
vulpes_vulpes ENSVVUG00000012017
equus_caballus ENSECAG00000023997
equus_asinus_asinus ENSEASG00005002489
bos_taurus ENSBTAG00000044037
bos_mutus ENSBMUG00000026497
capra_hircus ENSCHIG00000017586
sorex_araneus ENSSARG00000001494
choloepus_hoffmanni ENSCHOG00000012016
sus_scrofa ENSSSCG00000031861
sus_scrofa ENSSSCG00000036515
ovis_aries ENSOARG00000002707
ovis_aries ENSOARG00000006247
capra_hircus ENSCHIG00000016036
mustela_putorius_furo ENSMPUG00000001191
dasypus_novemcinctus ENSDNOG00000049528
loxodonta_africana ENSLAFG00000011463
loxodonta_africana ENSLAFG00000025694
procavia_capensis ENSPCAG00000000296
echinops_telfairi ENSETEG00000012105
sphenodon_punctatus ENSSPUG00000013931
calidris_pygmaea ENSCPGG00000019082
calidris_pugnax ENSCPUG00000002740
lepidothrix_coronata ENSLCOG00000002688
gallus_gallus ENSGALG00000006886
coturnix_japonica ENSCJPG00005016472
anser_brachyrhynchus ENSABRG00000011177
anas_platyrhynchos_platyrhynchos ENSAPLG00000006115
melopsittacus_undulatus ENSMUNG00000013809
dromaius_novaehollandiae ENSDNVG00000000620
pogona_vitticeps ENSPVIG00000022938
anolis_carolinensis ENSACAG00000013802
salvator_merianae ENSSMRG00000008420
meleagris_gallopavo ENSMGAG00000004510
numida_meleagris ENSNMEG00000020678
manacus_vitellinus ENSMVIG00005009525
cyanistes_caeruleus ENSCCEG00000004453
apteryx_rowi ENSARWG00000004413
apteryx_owenii ENSAOWG00000016416
apteryx_haastii ENSAHAG00000003778
nothoprocta_perdicaria ENSNPEG00000006319
crocodylus_porosus ENSCPRG00005009926
gopherus_agassizii ENSGAGG00000009678
chelonoidis_abingdonii ENSCABG00000012853
chrysemys_picta_bellii ENSCPBG00000014444
pelodiscus_sinensis ENSPSIG00000007348
sphenodon_punctatus ENSSPUG00000013939
ornithorhynchus_anatinus ENSOANG00000004328
xenopus_tropicalis ENSXETG00000015905
serinus_canaria ENSSCAG00000002926
ficedula_albicollis ENSFALG00000003987
taeniopygia_guttata ENSTGUG00000002423
lonchura_striata_domestica ENSLSDG00000008036
parus_major ENSPMJG00000004572
junco_hyemalis ENSJHYG00000008790
zonotrichia_albicollis ENSZALG00000015317
eptatretus_burgeri ENSEBUG00000014015
eptatretus_burgeri ENSEBUG00000007889
ciona_intestinalis ENSCING00000019659
drosophila_melanogaster FBgn0005677
caenorhabditis_elegans_strain_n2 WBGene00000895
