tetraodon_nigroviridis ENSTNIG00000000083
tursiops_truncatus ENSTTRG00000009140
sus_scrofa ENSSSCG00000021207
vicugna_pacos ENSVPAG00000003883
ursus_americanus ENSUAMG00000027311
ursus_maritimus ENSUMAG00000019637
ailuropoda_melanoleuca ENSAMEG00000011722
mustela_putorius_furo ENSMPUG00000016854
mustela_putorius_furo ENSMPUG00000018366
mustela_putorius_furo ENSMPUG00000018780
neovison_vison ENSNVIG00000022352
canis_lupus_familiaris ENSCAFG00000007995
canis_lupus_dingo ENSCAFG00020005831
vulpes_vulpes ENSVVUG00000020631
panthera_pardus ENSPPRG00000009321
panthera_tigris_altaica ENSPTIG00000010897
felis_catus ENSFCAG00000024266
myotis_lucifugus ENSMLUG00000008636
pteropus_vampyrus ENSPVAG00000013347
pan_paniscus ENSPPAG00000027736
pan_troglodytes ENSPTRG00000015044
homo_sapiens ENSG00000163666
gorilla_gorilla ENSGGOG00000006213
pongo_abelii ENSPPYG00000013775
nomascus_leucogenys ENSNLEG00000007255
colobus_angolensis_palliatus ENSCANG00000040483
piliocolobus_tephrosceles ENSPTEG00000020543
rhinopithecus_bieti ENSRBIG00000043987
rhinopithecus_roxellana ENSRROG00000032315
macaca_mulatta ENSMMUG00000007224
macaca_fascicularis ENSMFAG00000003900
macaca_nemestrina ENSMNEG00000028993
cercocebus_atys ENSCATG00000040387
mandrillus_leucophaeus ENSMLEG00000036898
papio_anubis ENSPANG00000023827
theropithecus_gelada ENSTGEG00000028624
chlorocebus_sabaeus ENSCSAG00000012779
aotus_nancymaae ENSANAG00000019769
callithrix_jacchus ENSCJAG00000048644
aotus_nancymaae ENSANAG00000036622
aotus_nancymaae ENSANAG00000033826
aotus_nancymaae ENSANAG00000035306
aotus_nancymaae ENSANAG00000033567
cebus_capucinus_imitator ENSCCAG00000029716
saimiri_boliviensis_boliviensis ENSSBOG00000026802
carlito_syrichta ENSTSYG00000000121
propithecus_coquereli ENSPCOG00000015181
prolemur_simus ENSPSMG00000022972
microcebus_murinus ENSMICG00000010826
otolemur_garnettii ENSOGAG00000031045
microtus_ochrogaster ENSMOCG00000013571
microtus_ochrogaster ENSMOCG00000011680
peromyscus_maniculatus_bairdii ENSPEMG00000025118
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024571
cricetulus_griseus_crigri-picr ENSCGRG00015028272
cricetulus_griseus_crigri_1.0 ENSCGRG00000017017
mesocricetus_auratus ENSMAUG00000000116
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019920
mus_spicilegus ENSMSIG00000027875
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040726
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019036
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030053
rattus_norvegicus ENSRNOG00000014133
meriones_unguiculatus ENSMUGG00000002623
nannospalax_galili ENSNGAG00000016264
jaculus_jaculus ENSJJAG00000014902
castor_canadensis ENSCCNG00000020863
dipodomys_ordii ENSDORG00000001467
spermophilus_dauricus ENSSDAG00000022454
ictidomys_tridecemlineatus ENSSTOG00000000375
urocitellus_parryii ENSUPAG00010013910
marmota_marmota_marmota ENSMMMG00000010298
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003745
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004593
fukomys_damarensis ENSFDAG00000009912
cavia_aperea ENSCAPG00000008069
cavia_porcellus ENSCPOG00000012741
chinchilla_lanigera ENSCLAG00000004680
octodon_degus ENSODEG00000008648
octodon_degus ENSODEG00000013061
octodon_degus ENSODEG00000018920
oryctolagus_cuniculus ENSOCUG00000005972
ochotona_princeps ENSOPRG00000005159
tupaia_belangeri ENSTBEG00000017505
sorex_araneus ENSSARG00000004783
notamacropus_eugenii ENSMEUG00000014585
phascolarctos_cinereus ENSPCIG00000020465
monodelphis_domestica ENSMODG00000012324
sarcophilus_harrisii ENSSHAG00000012478
ornithorhynchus_anatinus ENSOANG00000015103
pogona_vitticeps ENSPVIG00000016597
anolis_carolinensis ENSACAG00000005724
notechis_scutatus ENSNSUG00000020221
salvator_merianae ENSSMRG00000021037
sphenodon_punctatus ENSSPUG00000004271
anser_brachyrhynchus ENSABRG00000017264
anas_platyrhynchos_platyrhynchos ENSAPLG00000005083
gallus_gallus ENSGALG00000005506
coturnix_japonica ENSCJPG00005013302
meleagris_gallopavo ENSMGAG00000006238
numida_meleagris ENSNMEG00000017369
manacus_vitellinus ENSMVIG00005001987
lepidothrix_coronata ENSLCOG00000008541
cyanistes_caeruleus ENSCCEG00000024180
parus_major ENSPMJG00000012586
ficedula_albicollis ENSFALG00000008487
taeniopygia_guttata ENSTGUG00000007186
lonchura_striata_domestica ENSLSDG00000010166
junco_hyemalis ENSJHYG00000013005
zonotrichia_albicollis ENSZALG00000017056
serinus_canaria ENSSCAG00000002588
melopsittacus_undulatus ENSMUNG00000014119
calidris_pygmaea ENSCPGG00000019325
calidris_pugnax ENSCPUG00000016492
apteryx_haastii ENSAHAG00000010172
apteryx_rowi ENSARWG00000010698
apteryx_owenii ENSAOWG00000012863
dromaius_novaehollandiae ENSDNVG00000012368
nothoprocta_perdicaria ENSNPEG00000011774
crocodylus_porosus ENSCPRG00005018952
gopherus_agassizii ENSGAGG00000010323
chelonoidis_abingdonii ENSCABG00000022868
chrysemys_picta_bellii ENSCPBG00000012334
pelodiscus_sinensis ENSPSIG00000007922
xenopus_tropicalis ENSXETG00000008710
latimeria_chalumnae ENSLACG00000011013
