anas_platyrhynchos_platyrhynchos ENSAPLG00000007230
hippocampus_comes ENSHCOG00000003828
hippocampus_comes ENSHCOG00000003856
hippocampus_comes ENSHCOG00000003747
cynoglossus_semilaevis ENSCSEG00000015390
periophthalmus_magnuspinnatus ENSPMGG00000024066
gadus_morhua ENSGMOG00000010241
esox_lucius ENSELUG00000012795
astyanax_mexicanus ENSAMXG00000009307
pygocentrus_nattereri ENSPNAG00000005817
ictalurus_punctatus ENSIPUG00000016331
danio_rerio ENSDARG00000100372
scleropages_formosus ENSSFOG00015009147
paramormyrops_kingsleyae ENSPKIG00000017469
lepisosteus_oculatus ENSLOCG00000000657
eptatretus_burgeri ENSEBUG00000011332
piliocolobus_tephrosceles ENSPTEG00000011829
piliocolobus_tephrosceles ENSPTEG00000004713
ciona_savignyi ENSCSAVG00000011627
ciona_intestinalis ENSCING00000005031
drosophila_melanogaster FBgn0036271
saccharomyces_cerevisiae_strain_s288c YGL040C
