scophthalmus_maximus ENSSMAG00000006149
sorex_araneus ENSSARG00000008537
phascolarctos_cinereus ENSPCIG00000029861
notamacropus_eugenii ENSMEUG00000008406
sarcophilus_harrisii ENSSHAG00000011119
monodelphis_domestica ENSMODG00000010533
ornithorhynchus_anatinus ENSOANG00000031395
ornithorhynchus_anatinus ENSOANG00000022322
xenopus_tropicalis ENSXETG00000002681
danio_rerio ENSDARG00000062221
eptatretus_burgeri ENSEBUG00000004947
