labrus_bergylta ENSLBEG00000018202
pogona_vitticeps ENSPVIG00000025368
notechis_scutatus ENSNSUG00000004695
salvator_merianae ENSSMRG00000006616
sphenodon_punctatus ENSSPUG00000004666
apteryx_owenii ENSAOWG00000008745
apteryx_haastii ENSAHAG00000017897
apteryx_rowi ENSARWG00000013372
dromaius_novaehollandiae ENSDNVG00000013862
nothoprocta_perdicaria ENSNPEG00000015889
anser_brachyrhynchus ENSABRG00000008857
anas_platyrhynchos_platyrhynchos ENSAPLG00000005440
gallus_gallus ENSGALG00000027714
coturnix_japonica ENSCJPG00005000682
numida_meleagris ENSNMEG00000007482
lepidothrix_coronata ENSLCOG00000008098
manacus_vitellinus ENSMVIG00005018872
lonchura_striata_domestica ENSLSDG00000009133
taeniopygia_guttata ENSTGUG00000006943
serinus_canaria ENSSCAG00000008706
zonotrichia_albicollis ENSZALG00000011163
parus_major ENSPMJG00000014291
ficedula_albicollis ENSFALG00000012675
melopsittacus_undulatus ENSMUNG00000016595
calidris_pugnax ENSCPUG00000013557
calidris_pygmaea ENSCPGG00000004307
crocodylus_porosus ENSCPRG00005002089
gopherus_agassizii ENSGAGG00000015310
chelonoidis_abingdonii ENSCABG00000010954
chrysemys_picta_bellii ENSCPBG00000010761
pelodiscus_sinensis ENSPSIG00000015998
echinops_telfairi ENSETEG00000006759
dasypus_novemcinctus ENSDNOG00000049021
cavia_porcellus ENSCPOG00000032098
cavia_aperea ENSCAPG00000014796
octodon_degus ENSODEG00000005078
chinchilla_lanigera ENSCLAG00000004893
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007844
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000929
fukomys_damarensis ENSFDAG00000000678
jaculus_jaculus ENSJJAG00000013587
oryctolagus_cuniculus ENSOCUG00000008736
ochotona_princeps ENSOPRG00000001995
carlito_syrichta ENSTSYG00000001614
tupaia_belangeri ENSTBEG00000007639
sorex_araneus ENSSARG00000009082
ursus_maritimus ENSUMAG00000003350
microcebus_murinus ENSMICG00000032372
prolemur_simus ENSPSMG00000019741
propithecus_coquereli ENSPCOG00000018560
otolemur_garnettii ENSOGAG00000008161
pan_paniscus ENSPPAG00000033287
pan_troglodytes ENSPTRG00000017050
homo_sapiens ENSG00000152348
gorilla_gorilla ENSGGOG00000013109
pongo_abelii ENSPPYG00000015607
nomascus_leucogenys ENSNLEG00000013189
theropithecus_gelada ENSTGEG00000025701
papio_anubis ENSPANG00000003860
chlorocebus_sabaeus ENSCSAG00000014925
cercocebus_atys ENSCATG00000032132
macaca_mulatta ENSMMUG00000003577
macaca_fascicularis ENSMFAG00000031807
macaca_nemestrina ENSMNEG00000042013
mandrillus_leucophaeus ENSMLEG00000034472
colobus_angolensis_palliatus ENSCANG00000027908
piliocolobus_tephrosceles ENSPTEG00000000071
rhinopithecus_roxellana ENSRROG00000037859
rhinopithecus_bieti ENSRBIG00000027905
callithrix_jacchus ENSCJAG00000042632
saimiri_boliviensis_boliviensis ENSSBOG00000032903
cebus_capucinus_imitator ENSCCAG00000021612
aotus_nancymaae ENSANAG00000029651
equus_asinus_asinus ENSEASG00005004128
equus_caballus ENSECAG00000026970
erinaceus_europaeus ENSEEUG00000001220
pteropus_vampyrus ENSPVAG00000002082
myotis_lucifugus ENSMLUG00000013935
bison_bison_bison ENSBBBG00000001167
bos_taurus ENSBTAG00000038117
bos_mutus ENSBMUG00000007821
capra_hircus ENSCHIG00000023237
ovis_aries ENSOARG00000015475
tursiops_truncatus ENSTTRG00000013691
vicugna_pacos ENSVPAG00000009426
sus_scrofa ENSSSCG00000025210
mustela_putorius_furo ENSMPUG00000008122
neovison_vison ENSNVIG00000000443
ailuropoda_melanoleuca ENSAMEG00000015949
canis_lupus_familiaris ENSCAFG00000008646
canis_lupus_dingo ENSCAFG00020002977
vulpes_vulpes ENSVVUG00000023291
panthera_tigris_altaica ENSPTIG00000007429
panthera_pardus ENSPPRG00000005547
felis_catus ENSFCAG00000036397
castor_canadensis ENSCCNG00000003813
dipodomys_ordii ENSDORG00000009893
mus_spicilegus ENSMSIG00000030903
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019644
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021619
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018761
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015840
rattus_norvegicus ENSRNOG00000016342
meriones_unguiculatus ENSMUGG00000008802
cricetulus_griseus_crigri-picr ENSCGRG00015014215
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012356
cricetulus_griseus_crigri_1.0 ENSCGRG00000002016
mesocricetus_auratus ENSMAUG00000011026
microtus_ochrogaster ENSMOCG00000014675
peromyscus_maniculatus_bairdii ENSPEMG00000015489
nannospalax_galili ENSNGAG00000011883
urocitellus_parryii ENSUPAG00010006861
spermophilus_dauricus ENSSDAG00000012072
ictidomys_tridecemlineatus ENSSTOG00000005212
marmota_marmota_marmota ENSMMMG00000007945
choloepus_hoffmanni ENSCHOG00000001442
loxodonta_africana ENSLAFG00000013183
procavia_capensis ENSPCAG00000016299
phascolarctos_cinereus ENSPCIG00000029907
notamacropus_eugenii ENSMEUG00000003416
sarcophilus_harrisii ENSSHAG00000008505
monodelphis_domestica ENSMODG00000024865
ornithorhynchus_anatinus ENSOANG00000020641
latimeria_chalumnae ENSLACG00000013608
eptatretus_burgeri ENSEBUG00000012698
