gallus_gallus ENSGALG00000011490
neovison_vison ENSNVIG00000010774
ursus_americanus ENSUAMG00000027929
ursus_maritimus ENSUMAG00000001702
ailuropoda_melanoleuca ENSAMEG00000012388
canis_lupus_dingo ENSCAFG00020025205
canis_lupus_familiaris ENSCAFG00000005396
vulpes_vulpes ENSVVUG00000004949
panthera_tigris_altaica ENSPTIG00000011992
panthera_pardus ENSPPRG00000006872
felis_catus ENSFCAG00000040859
castor_canadensis ENSCCNG00000014707
dipodomys_ordii ENSDORG00000024910
microtus_ochrogaster ENSMOCG00000001815
peromyscus_maniculatus_bairdii ENSPEMG00000025692
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017495
cricetulus_griseus_crigri_1.0 ENSCGRG00000012766
cricetulus_griseus_crigri-picr ENSCGRG00015007217
mesocricetus_auratus ENSMAUG00000012707
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032434
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033922
mus_spicilegus ENSMSIG00000002401
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032775
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015642
rattus_norvegicus ENSRNOG00000010951
meriones_unguiculatus ENSMUGG00000008807
nannospalax_galili ENSNGAG00000008071
jaculus_jaculus ENSJJAG00000000180
loxodonta_africana ENSLAFG00000012617
procavia_capensis ENSPCAG00000007013
echinops_telfairi ENSETEG00000005997
sorex_araneus ENSSARG00000010014
phascolarctos_cinereus ENSPCIG00000026142
sarcophilus_harrisii ENSSHAG00000016998
monodelphis_domestica ENSMODG00000015198
ornithorhynchus_anatinus ENSOANG00000002275
xenopus_tropicalis ENSXETG00000027697
latimeria_chalumnae ENSLACG00000013266
esox_lucius ENSELUG00000003130
danio_rerio ENSDARG00000099631
scleropages_formosus ENSSFOG00015019897
paramormyrops_kingsleyae ENSPKIG00000023751
pygocentrus_nattereri ENSPNAG00000021797
astyanax_mexicanus ENSAMXG00000031170
ictalurus_punctatus ENSIPUG00000008437
cyprinodon_variegatus ENSCVAG00000010608
fundulus_heteroclitus ENSFHEG00000021085
poecilia_latipinna ENSPLAG00000018803
poecilia_formosa ENSPFOG00000014127
poecilia_mexicana ENSPMEG00000001720
poecilia_reticulata ENSPREG00000014423
xiphophorus_maculatus ENSXMAG00000000806
xiphophorus_couchianus ENSXCOG00000020709
kryptolebias_marmoratus ENSKMAG00000007465
oryzias_latipes_asm223467v1 ENSORLG00000016926
oryzias_latipes_asm223471v1 ENSORLG00020009798
oryzias_latipes_asm223469v1 ENSORLG00015015803
oryzias_melastigma ENSOMEG00000022162
astatotilapia_calliptera ENSACLG00000013165
maylandia_zebra ENSMZEG00005017256
oreochromis_niloticus ENSONIG00000002059
amphilophus_citrinellus ENSACIG00000011863
amphiprion_ocellaris ENSAOCG00000018243
amphiprion_percula ENSAPEG00000020272
acanthochromis_polyacanthus ENSAPOG00000000133
stegastes_partitus ENSSPAG00000010592
hippocampus_comes ENSHCOG00000012687
periophthalmus_magnuspinnatus ENSPMGG00000021993
tetraodon_nigroviridis ENSTNIG00000005795
takifugu_rubripes ENSTRUG00000021617
mola_mola ENSMMOG00000010829
seriola_lalandi_dorsalis ENSSLDG00000016555
seriola_dumerili ENSSDUG00000020812
cynoglossus_semilaevis ENSCSEG00000001242
mastacembelus_armatus ENSMAMG00000017717
monopterus_albus ENSMALG00000003620
gasterosteus_aculeatus ENSGACG00000000905
anabas_testudineus ENSATEG00000018706
scleropages_formosus ENSSFOG00015008407
paramormyrops_kingsleyae ENSPKIG00000022181
lepisosteus_oculatus ENSLOCG00000001429
