notamacropus_eugenii ENSMEUG00000004808
spermophilus_dauricus ENSSDAG00000014294
castor_canadensis ENSCCNG00000014474
meriones_unguiculatus ENSMUGG00000017835
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009324
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011885
fukomys_damarensis ENSFDAG00000005271
octodon_degus ENSODEG00000007207
chinchilla_lanigera ENSCLAG00000005218
ictidomys_tridecemlineatus ENSSTOG00000003140
urocitellus_parryii ENSUPAG00010004760
marmota_marmota_marmota ENSMMMG00000007011
oryctolagus_cuniculus ENSOCUG00000009647
ochotona_princeps ENSOPRG00000007247
pan_troglodytes ENSPTRG00000016164
pan_paniscus ENSPPAG00000037827
gorilla_gorilla ENSGGOG00000015326
homo_sapiens ENSG00000163738
pongo_abelii ENSPPYG00000014835
nomascus_leucogenys ENSNLEG00000035952
macaca_fascicularis ENSMFAG00000036503
macaca_nemestrina ENSMNEG00000035739
macaca_mulatta ENSMMUG00000015554
papio_anubis ENSPANG00000016216
cercocebus_atys ENSCATG00000045325
mandrillus_leucophaeus ENSMLEG00000018876
theropithecus_gelada ENSTGEG00000014370
chlorocebus_sabaeus ENSCSAG00000004738
piliocolobus_tephrosceles ENSPTEG00000014534
colobus_angolensis_palliatus ENSCANG00000029037
rhinopithecus_roxellana ENSRROG00000031977
rhinopithecus_bieti ENSRBIG00000032073
cebus_capucinus_imitator ENSCCAG00000030991
saimiri_boliviensis_boliviensis ENSSBOG00000015048
callithrix_jacchus ENSCJAG00000013883
aotus_nancymaae ENSANAG00000026957
carlito_syrichta ENSTSYG00000008943
choloepus_hoffmanni ENSCHOG00000006627
ornithorhynchus_anatinus ENSOANG00000006915
gopherus_agassizii ENSGAGG00000009251
gopherus_agassizii ENSGAGG00000009253
chelonoidis_abingdonii ENSCABG00000003234
chrysemys_picta_bellii ENSCPBG00000013503
pelodiscus_sinensis ENSPSIG00000008863
apteryx_rowi ENSARWG00000002796
dromaius_novaehollandiae ENSDNVG00000000621
nothoprocta_perdicaria ENSNPEG00000004143
manacus_vitellinus ENSMVIG00005019132
manacus_vitellinus ENSMVIG00005019134
lepidothrix_coronata ENSLCOG00000007796
taeniopygia_guttata ENSTGUG00000001545
taeniopygia_guttata ENSTGUG00000001541
lonchura_striata_domestica ENSLSDG00000018040
cyanistes_caeruleus ENSCCEG00000021528
junco_hyemalis ENSJHYG00000004591
serinus_canaria ENSSCAG00000004808
zonotrichia_albicollis ENSZALG00000003945
parus_major ENSPMJG00000000523
ficedula_albicollis ENSFALG00000008126
calidris_pugnax ENSCPUG00000003347
melopsittacus_undulatus ENSMUNG00000009155
gallus_gallus ENSGALG00000010855
meleagris_gallopavo ENSMGAG00000007102
coturnix_japonica ENSCJPG00005009966
numida_meleagris ENSNMEG00000014867
anas_platyrhynchos_platyrhynchos ENSAPLG00000012869
calidris_pygmaea ENSCPGG00000002082
anser_brachyrhynchus ENSABRG00000007154
apteryx_haastii ENSAHAG00000002956
apteryx_owenii ENSAOWG00000013319
crocodylus_porosus ENSCPRG00005007287
notechis_scutatus ENSNSUG00000017556
notechis_scutatus ENSNSUG00000017555
anolis_carolinensis ENSACAG00000011391
pogona_vitticeps ENSPVIG00000019227
salvator_merianae ENSSMRG00000017712
sphenodon_punctatus ENSSPUG00000008719
xenopus_tropicalis ENSXETG00000006377
latimeria_chalumnae ENSLACG00000001324
ciona_intestinalis ENSCING00000014490
drosophila_melanogaster FBgn0010222
