tetraodon_nigroviridis ENSTNIG00000015680
canis_lupus_familiaris ENSCAFG00000007391
canis_lupus_dingo ENSCAFG00020002878
vulpes_vulpes ENSVVUG00000006292
ursus_americanus ENSUAMG00000028305
ursus_maritimus ENSUMAG00000013960
ailuropoda_melanoleuca ENSAMEG00000017365
panthera_tigris_altaica ENSPTIG00000021432
panthera_pardus ENSPPRG00000009128
felis_catus ENSFCAG00000004916
equus_caballus ENSECAG00000006526
erinaceus_europaeus ENSEEUG00000005924
sorex_araneus ENSSARG00000003183
chinchilla_lanigera ENSCLAG00000004948
octodon_degus ENSODEG00000004803
cavia_porcellus ENSCPOG00000012145
cavia_aperea ENSCAPG00000012368
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016438
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011023
dipodomys_ordii ENSDORG00000016674
peromyscus_maniculatus_bairdii ENSPEMG00000010965
microtus_ochrogaster ENSMOCG00000006479
cricetulus_griseus_crigri-picr ENSCGRG00015014721
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011647
cricetulus_griseus_crigri_1.0 ENSCGRG00000011910
mesocricetus_auratus ENSMAUG00000020408
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020229
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000064128
mus_spicilegus ENSMSIG00000016616
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019338
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030356
rattus_norvegicus ENSRNOG00000022597
meriones_unguiculatus ENSMUGG00000000214
nannospalax_galili ENSNGAG00000005641
jaculus_jaculus ENSJJAG00000017738
ictidomys_tridecemlineatus ENSSTOG00000011291
marmota_marmota_marmota ENSMMMG00000012056
urocitellus_parryii ENSUPAG00010018663
spermophilus_dauricus ENSSDAG00000000896
oryctolagus_cuniculus ENSOCUG00000007405
ochotona_princeps ENSOPRG00000016772
propithecus_coquereli ENSPCOG00000016218
prolemur_simus ENSPSMG00000000930
otolemur_garnettii ENSOGAG00000014821
saimiri_boliviensis_boliviensis ENSSBOG00000025606
callithrix_jacchus ENSCJAG00000018946
cebus_capucinus_imitator ENSCCAG00000006256
aotus_nancymaae ENSANAG00000025499
pan_troglodytes ENSPTRG00000005715
pan_paniscus ENSPPAG00000030314
homo_sapiens ENSG00000151849
gorilla_gorilla ENSGGOG00000014528
pongo_abelii ENSPPYG00000005216
nomascus_leucogenys ENSNLEG00000013675
macaca_nemestrina ENSMNEG00000030726
macaca_fascicularis ENSMFAG00000036617
macaca_mulatta ENSMMUG00000014611
papio_anubis ENSPANG00000011535
theropithecus_gelada ENSTGEG00000019084
cercocebus_atys ENSCATG00000030574
chlorocebus_sabaeus ENSCSAG00000018006
mandrillus_leucophaeus ENSMLEG00000037886
rhinopithecus_roxellana ENSRROG00000040950
rhinopithecus_bieti ENSRBIG00000013182
piliocolobus_tephrosceles ENSPTEG00000015948
colobus_angolensis_palliatus ENSCANG00000040062
carlito_syrichta ENSTSYG00000004086
tupaia_belangeri ENSTBEG00000006439
castor_canadensis ENSCCNG00000024254
mus_spicilegus ENSMSIG00000004882
aotus_nancymaae ENSANAG00000029806
cebus_capucinus_imitator ENSCCAG00000025463
equus_asinus_asinus ENSEASG00005000387
latimeria_chalumnae ENSLACG00000002052
fukomys_damarensis ENSFDAG00000021209
microcebus_murinus ENSMICG00000010400
ursus_americanus ENSUAMG00000027133
neovison_vison ENSNVIG00000005805
panthera_tigris_altaica ENSPTIG00000020885
equus_asinus_asinus ENSEASG00005001416
theropithecus_gelada ENSTGEG00000019125
ursus_maritimus ENSUMAG00000013965
petromyzon_marinus ENSPMAG00000009545
notamacropus_eugenii ENSMEUG00000003302
phascolarctos_cinereus ENSPCIG00000018456
sarcophilus_harrisii ENSSHAG00000007249
monodelphis_domestica ENSMODG00000007857
ornithorhynchus_anatinus ENSOANG00000015380
latimeria_chalumnae ENSLACG00000001796
seriola_lalandi_dorsalis ENSSLDG00000007520
seriola_dumerili ENSSDUG00000003870
scophthalmus_maximus ENSSMAG00000005165
acanthochromis_polyacanthus ENSAPOG00000017533
mastacembelus_armatus ENSMAMG00000018917
stegastes_partitus ENSSPAG00000003175
pygocentrus_nattereri ENSPNAG00000001861
astyanax_mexicanus ENSAMXG00000039482
ictalurus_punctatus ENSIPUG00000020734
paramormyrops_kingsleyae ENSPKIG00000014672
scleropages_formosus ENSSFOG00015015760
lepisosteus_oculatus ENSLOCG00000015736
papio_anubis ENSPANG00000012994
papio_anubis ENSPANG00000033030
cercocebus_atys ENSCATG00000030196
cercocebus_atys ENSCATG00000029309
rhinopithecus_roxellana ENSRROG00000045395
rhinopithecus_roxellana ENSRROG00000044016
nomascus_leucogenys ENSNLEG00000033899
pan_troglodytes ENSPTRG00000047252
pan_troglodytes ENSPTRG00000047620
pan_paniscus ENSPPAG00000031294
gorilla_gorilla ENSGGOG00000040061
callithrix_jacchus ENSCJAG00000041305
otolemur_garnettii ENSOGAG00000033331
cricetulus_griseus_crigri-picr ENSCGRG00015013869
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000721
cricetulus_griseus_crigri_1.0 ENSCGRG00000015410
peromyscus_maniculatus_bairdii ENSPEMG00000006421
microtus_ochrogaster ENSMOCG00000019493
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021074
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021072
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021073
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000055602
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000071322
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021944
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021945
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000052469
mus_spicilegus ENSMSIG00000004874
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023391
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023393
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023392
rattus_norvegicus ENSRNOG00000013374
meriones_unguiculatus ENSMUGG00000019429
meriones_unguiculatus ENSMUGG00000019293
nannospalax_galili ENSNGAG00000007143
jaculus_jaculus ENSJJAG00000015043
castor_canadensis ENSCCNG00000025585
fukomys_damarensis ENSFDAG00000016527
chinchilla_lanigera ENSCLAG00000004820
cavia_porcellus ENSCPOG00000009004
cavia_aperea ENSCAPG00000011813
urocitellus_parryii ENSUPAG00010000480
ictidomys_tridecemlineatus ENSSTOG00000025800
marmota_marmota_marmota ENSMMMG00000008905
spermophilus_dauricus ENSSDAG00000021001
equus_caballus ENSECAG00000003447
equus_asinus_asinus ENSEASG00005000394
ursus_americanus ENSUAMG00000022265
ursus_maritimus ENSUMAG00000011474
ailuropoda_melanoleuca ENSAMEG00000009421
vulpes_vulpes ENSVVUG00000021683
canis_lupus_familiaris ENSCAFG00000000854
capra_hircus ENSCHIG00000010837
ovis_aries ENSOARG00000004944
dasypus_novemcinctus ENSDNOG00000025382
capra_hircus ENSCHIG00000025672
sus_scrofa ENSSSCG00000032403
pan_paniscus ENSPPAG00000007355
gorilla_gorilla ENSGGOG00000042620
homo_sapiens ENSG00000242220
pongo_abelii ENSPPYG00000011363
nomascus_leucogenys ENSNLEG00000031925
colobus_angolensis_palliatus ENSCANG00000032948
piliocolobus_tephrosceles ENSPTEG00000012391
rhinopithecus_roxellana ENSRROG00000026998
rhinopithecus_bieti ENSRBIG00000033081
papio_anubis ENSPANG00000021143
theropithecus_gelada ENSTGEG00000027289
macaca_fascicularis ENSMFAG00000045781
macaca_nemestrina ENSMNEG00000039234
cercocebus_atys ENSCATG00000010454
mandrillus_leucophaeus ENSMLEG00000032376
chlorocebus_sabaeus ENSCSAG00000009632
mus_spicilegus ENSMSIG00000005793
pan_paniscus ENSPPAG00000040260
pan_troglodytes ENSPTRG00000013856
mandrillus_leucophaeus ENSMLEG00000037970
mandrillus_leucophaeus ENSMLEG00000016774
macaca_nemestrina ENSMNEG00000035667
theropithecus_gelada ENSTGEG00000028613
rhinopithecus_bieti ENSRBIG00000044780
rhinopithecus_roxellana ENSRROG00000039308
chlorocebus_sabaeus ENSCSAG00000012101
papio_anubis ENSPANG00000008429
macaca_mulatta ENSMMUG00000029352
macaca_fascicularis ENSMFAG00000032754
theropithecus_gelada ENSTGEG00000028598
colobus_angolensis_palliatus ENSCANG00000042693
piliocolobus_tephrosceles ENSPTEG00000024202
aotus_nancymaae ENSANAG00000021339
pan_troglodytes ENSPTRG00000018802
pan_paniscus ENSPPAG00000028331
homo_sapiens ENSG00000166984
homo_sapiens ENSG00000203690
gorilla_gorilla ENSGGOG00000011747
pongo_abelii ENSPPYG00000017172
nomascus_leucogenys ENSNLEG00000011641
rhinopithecus_roxellana ENSRROG00000041983
callithrix_jacchus ENSCJAG00000047430
callithrix_jacchus ENSCJAG00000012875
cebus_capucinus_imitator ENSCCAG00000021619
choloepus_hoffmanni ENSCHOG00000006567
phascolarctos_cinereus ENSPCIG00000001044
sarcophilus_harrisii ENSSHAG00000013247
monodelphis_domestica ENSMODG00000029483
salvator_merianae ENSSMRG00000022171
pogona_vitticeps ENSPVIG00000008925
sphenodon_punctatus ENSSPUG00000002241
gallus_gallus ENSGALG00000049260
coturnix_japonica ENSCJPG00005004005
meleagris_gallopavo ENSMGAG00000012818
numida_meleagris ENSNMEG00000019016
anser_brachyrhynchus ENSABRG00000019293
calidris_pygmaea ENSCPGG00000008054
calidris_pugnax ENSCPUG00000012057
zonotrichia_albicollis ENSZALG00000016320
junco_hyemalis ENSJHYG00000006082
parus_major ENSPMJG00000001619
manacus_vitellinus ENSMVIG00005013985
lepidothrix_coronata ENSLCOG00000006208
apteryx_owenii ENSAOWG00000014977
apteryx_haastii ENSAHAG00000015850
apteryx_rowi ENSARWG00000014761
dromaius_novaehollandiae ENSDNVG00000014976
nothoprocta_perdicaria ENSNPEG00000005201
crocodylus_porosus ENSCPRG00005017477
chelonoidis_abingdonii ENSCABG00000012102
gopherus_agassizii ENSGAGG00000005474
chrysemys_picta_bellii ENSCPBG00000012553
pelodiscus_sinensis ENSPSIG00000003042
xenopus_tropicalis ENSXETG00000016218
eptatretus_burgeri ENSEBUG00000004996
petromyzon_marinus ENSPMAG00000004191
ciona_savignyi ENSCSAVG00000006171
drosophila_melanogaster FBgn0011020
