eptatretus_burgeri ENSEBUG00000005510
cricetulus_griseus_crigri_1.0 ENSCGRG00000006720
cricetulus_griseus_crigri-picr ENSCGRG00015023612
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022302
mesocricetus_auratus ENSMAUG00000011287
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000015755
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015912
mus_spicilegus ENSMSIG00000024966
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015105
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023724
rattus_norvegicus ENSRNOG00000016054
meriones_unguiculatus ENSMUGG00000011897
nannospalax_galili ENSNGAG00000011601
jaculus_jaculus ENSJJAG00000008679
spermophilus_dauricus ENSSDAG00000013943
ictidomys_tridecemlineatus ENSSTOG00000020798
urocitellus_parryii ENSUPAG00010016760
marmota_marmota_marmota ENSMMMG00000002489
octodon_degus ENSODEG00000002745
chinchilla_lanigera ENSCLAG00000002977
cavia_porcellus ENSCPOG00000015012
cavia_aperea ENSCAPG00000006304
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010921
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016675
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007860
fukomys_damarensis ENSFDAG00000011176
oryctolagus_cuniculus ENSOCUG00000012180
pan_paniscus ENSPPAG00000030235
pan_troglodytes ENSPTRG00000018690
homo_sapiens ENSG00000055208
gorilla_gorilla ENSGGOG00000016734
pongo_abelii ENSPPYG00000017085
nomascus_leucogenys ENSNLEG00000015304
piliocolobus_tephrosceles ENSPTEG00000005070
colobus_angolensis_palliatus ENSCANG00000036704
rhinopithecus_roxellana ENSRROG00000029159
rhinopithecus_bieti ENSRBIG00000030216
macaca_nemestrina ENSMNEG00000016867
macaca_mulatta ENSMMUG00000014995
macaca_fascicularis ENSMFAG00000036867
papio_anubis ENSPANG00000009982
theropithecus_gelada ENSTGEG00000027488
cercocebus_atys ENSCATG00000032153
mandrillus_leucophaeus ENSMLEG00000039627
chlorocebus_sabaeus ENSCSAG00000017214
cebus_capucinus_imitator ENSCCAG00000014764
saimiri_boliviensis_boliviensis ENSSBOG00000031098
callithrix_jacchus ENSCJAG00000019580
aotus_nancymaae ENSANAG00000004249
carlito_syrichta ENSTSYG00000007872
microcebus_murinus ENSMICG00000027001
prolemur_simus ENSPSMG00000019496
propithecus_coquereli ENSPCOG00000023142
otolemur_garnettii ENSOGAG00000032673
tupaia_belangeri ENSTBEG00000010237
sorex_araneus ENSSARG00000010468
erinaceus_europaeus ENSEEUG00000004162
loxodonta_africana ENSLAFG00000028106
procavia_capensis ENSPCAG00000015182
echinops_telfairi ENSETEG00000010784
ornithorhynchus_anatinus ENSOANG00000001062
xenopus_tropicalis ENSXETG00000021389
latimeria_chalumnae ENSLACG00000016935
cyprinodon_variegatus ENSCVAG00000001076
fundulus_heteroclitus ENSFHEG00000011392
xiphophorus_maculatus ENSXMAG00000005024
xiphophorus_couchianus ENSXCOG00000001553
gambusia_affinis ENSGAFG00000009527
poecilia_mexicana ENSPMEG00000009351
poecilia_latipinna ENSPLAG00000000011
poecilia_formosa ENSPFOG00000004020
poecilia_reticulata ENSPREG00000020402
kryptolebias_marmoratus ENSKMAG00000014431
oryzias_latipes_asm223471v1 ENSORLG00020008613
oryzias_latipes_asm223467v1 ENSORLG00000015273
oryzias_latipes_asm223469v1 ENSORLG00015000096
oryzias_melastigma ENSOMEG00000011644
takifugu_rubripes ENSTRUG00000007732
tetraodon_nigroviridis ENSTNIG00000002705
hippocampus_comes ENSHCOG00000007281
maylandia_zebra ENSMZEG00005015566
astatotilapia_calliptera ENSACLG00000018555
pundamilia_nyererei ENSPNYG00000010687
haplochromis_burtoni ENSHBUG00000021637
oreochromis_niloticus ENSONIG00000011396
neolamprologus_brichardi ENSNBRG00000010991
amphilophus_citrinellus ENSACIG00000006762
cynoglossus_semilaevis ENSCSEG00000015792
monopterus_albus ENSMALG00000018935
mastacembelus_armatus ENSMAMG00000004403
anabas_testudineus ENSATEG00000012974
seriola_dumerili ENSSDUG00000010542
seriola_lalandi_dorsalis ENSSLDG00000022044
scophthalmus_maximus ENSSMAG00000017608
mola_mola ENSMMOG00000014849
gasterosteus_aculeatus ENSGACG00000006629
labrus_bergylta ENSLBEG00000012080
amphiprion_percula ENSAPEG00000004180
amphiprion_ocellaris ENSAOCG00000009089
acanthochromis_polyacanthus ENSAPOG00000005829
stegastes_partitus ENSSPAG00000022523
periophthalmus_magnuspinnatus ENSPMGG00000002270
esox_lucius ENSELUG00000018703
pygocentrus_nattereri ENSPNAG00000012210
astyanax_mexicanus ENSAMXG00000029489
ictalurus_punctatus ENSIPUG00000011691
danio_rerio ENSDARG00000021509
scleropages_formosus ENSSFOG00015020826
paramormyrops_kingsleyae ENSPKIG00000019689
gadus_morhua ENSGMOG00000014411
lepisosteus_oculatus ENSLOCG00000016998
