labrus_bergylta ENSLBEG00000013216
octodon_degus ENSODEG00000005951
cavia_porcellus ENSCPOG00000000863
cavia_aperea ENSCAPG00000016433
spermophilus_dauricus ENSSDAG00000019864
urocitellus_parryii ENSUPAG00010008156
marmota_marmota_marmota ENSMMMG00000010229
ictidomys_tridecemlineatus ENSSTOG00000019625
oryctolagus_cuniculus ENSOCUG00000009919
ochotona_princeps ENSOPRG00000002944
tupaia_belangeri ENSTBEG00000017754
homo_sapiens ENSG00000096717
gorilla_gorilla ENSGGOG00000010187
pan_troglodytes ENSPTRG00000051532
pan_troglodytes ENSPTRG00000002548
pan_paniscus ENSPPAG00000026426
pongo_abelii ENSPPYG00000002401
nomascus_leucogenys ENSNLEG00000012003
macaca_mulatta ENSMMUG00000030531
macaca_fascicularis ENSMFAG00000046160
macaca_nemestrina ENSMNEG00000034610
theropithecus_gelada ENSTGEG00000029240
papio_anubis ENSPANG00000022077
mandrillus_leucophaeus ENSMLEG00000023530
cercocebus_atys ENSCATG00000040887
chlorocebus_sabaeus ENSCSAG00000007507
rhinopithecus_roxellana ENSRROG00000034429
rhinopithecus_bieti ENSRBIG00000028918
colobus_angolensis_palliatus ENSCANG00000026427
piliocolobus_tephrosceles ENSPTEG00000027952
saimiri_boliviensis_boliviensis ENSSBOG00000034094
cebus_capucinus_imitator ENSCCAG00000029601
callithrix_jacchus ENSCJAG00000019318
aotus_nancymaae ENSANAG00000035959
carlito_syrichta ENSTSYG00000012161
propithecus_coquereli ENSPCOG00000026548
microcebus_murinus ENSMICG00000007538
prolemur_simus ENSPSMG00000010694
otolemur_garnettii ENSOGAG00000012609
pteropus_vampyrus ENSPVAG00000007129
myotis_lucifugus ENSMLUG00000004285
equus_caballus ENSECAG00000013909
equus_asinus_asinus ENSEASG00005015345
vicugna_pacos ENSVPAG00000011805
sus_scrofa ENSSSCG00000010235
bos_taurus ENSBTAG00000014023
bos_mutus ENSBMUG00000023048
bison_bison_bison ENSBBBG00000024384
capra_hircus ENSCHIG00000011027
ovis_aries ENSOARG00000004826
tursiops_truncatus ENSTTRG00000016262
sorex_araneus ENSSARG00000005522
erinaceus_europaeus ENSEEUG00000013370
ursus_americanus ENSUAMG00000016870
ursus_maritimus ENSUMAG00000007147
ailuropoda_melanoleuca ENSAMEG00000018117
neovison_vison ENSNVIG00000013551
mustela_putorius_furo ENSMPUG00000011960
panthera_tigris_altaica ENSPTIG00000015258
panthera_pardus ENSPPRG00000013011
felis_catus ENSFCAG00000012373
dasypus_novemcinctus ENSDNOG00000007191
choloepus_hoffmanni ENSCHOG00000000015
procavia_capensis ENSPCAG00000013475
echinops_telfairi ENSETEG00000015512
loxodonta_africana ENSLAFG00000009280
phascolarctos_cinereus ENSPCIG00000014645
notamacropus_eugenii ENSMEUG00000001158
sarcophilus_harrisii ENSSHAG00000012695
xenopus_tropicalis ENSXETG00000023588
latimeria_chalumnae ENSLACG00000008014
lepisosteus_oculatus ENSLOCG00000011271
ciona_intestinalis ENSCING00000015552
drosophila_melanogaster FBgn0024291
caenorhabditis_elegans_strain_n2 WBGene00004800
saccharomyces_cerevisiae_strain_s288c YDL042C
saccharomyces_cerevisiae_strain_s288c YOL068C
