notechis_scutatus ENSNSUG00000004550
equus_asinus_asinus ENSEASG00005023361
dasypus_novemcinctus ENSDNOG00000048453
procavia_capensis ENSPCAG00000006034
echinops_telfairi ENSETEG00000007728
anolis_carolinensis ENSACAG00000007385
phascolarctos_cinereus ENSPCIG00000030752
notamacropus_eugenii ENSMEUG00000003475
monodelphis_domestica ENSMODG00000013882
sarcophilus_harrisii ENSSHAG00000008052
anolis_carolinensis ENSACAG00000013780
xenopus_tropicalis ENSXETG00000008671
latimeria_chalumnae ENSLACG00000008147
xiphophorus_couchianus ENSXCOG00000013911
xiphophorus_couchianus ENSXCOG00000013910
pygocentrus_nattereri ENSPNAG00000015917
astyanax_mexicanus ENSAMXG00000000906
ictalurus_punctatus ENSIPUG00000024673
danio_rerio ENSDARG00000098824
oryzias_latipes_asm223471v1 ENSORLG00020015769
oryzias_latipes_asm223469v1 ENSORLG00015011407
oryzias_latipes_asm223467v1 ENSORLG00000006125
oryzias_melastigma ENSOMEG00000016667
cynoglossus_semilaevis ENSCSEG00000019123
periophthalmus_magnuspinnatus ENSPMGG00000020147
tetraodon_nigroviridis ENSTNIG00000007069
labrus_bergylta ENSLBEG00000004907
gasterosteus_aculeatus ENSGACG00000005966
periophthalmus_magnuspinnatus ENSPMGG00000023771
amphiprion_percula ENSAPEG00000010097
amphiprion_ocellaris ENSAOCG00000014267
acanthochromis_polyacanthus ENSAPOG00000021657
stegastes_partitus ENSSPAG00000009349
seriola_dumerili ENSSDUG00000023634
seriola_lalandi_dorsalis ENSSLDG00000008082
anabas_testudineus ENSATEG00000025056
scophthalmus_maximus ENSSMAG00000011085
mola_mola ENSMMOG00000006049
monopterus_albus ENSMALG00000011170
mastacembelus_armatus ENSMAMG00000008384
gambusia_affinis ENSGAFG00000014267
xiphophorus_maculatus ENSXMAG00000005816
poecilia_formosa ENSPFOG00000016027
poecilia_latipinna ENSPLAG00000011423
poecilia_mexicana ENSPMEG00000021999
poecilia_reticulata ENSPREG00000016269
cyprinodon_variegatus ENSCVAG00000002614
fundulus_heteroclitus ENSFHEG00000012585
kryptolebias_marmoratus ENSKMAG00000013931
pundamilia_nyererei ENSPNYG00000012427
astatotilapia_calliptera ENSACLG00000020470
maylandia_zebra ENSMZEG00005005232
haplochromis_burtoni ENSHBUG00000008135
neolamprologus_brichardi ENSNBRG00000006308
oreochromis_niloticus ENSONIG00000006811
amphilophus_citrinellus ENSACIG00000015183
takifugu_rubripes ENSTRUG00000013921
hippocampus_comes ENSHCOG00000013890
gadus_morhua ENSGMOG00000015951
esox_lucius ENSELUG00000014454
scleropages_formosus ENSSFOG00015003067
paramormyrops_kingsleyae ENSPKIG00000002716
lepisosteus_oculatus ENSLOCG00000002614
