sarcophilus_harrisii ENSSHAG00000009377
ornithorhynchus_anatinus ENSOANG00000022312
canis_lupus_familiaris ENSCAFG00000015860
canis_lupus_dingo ENSCAFG00020013011
vulpes_vulpes ENSVVUG00000029891
ailuropoda_melanoleuca ENSAMEG00000006786
ursus_maritimus ENSUMAG00000012532
mustela_putorius_furo ENSMPUG00000013992
neovison_vison ENSNVIG00000021208
sorex_araneus ENSSARG00000009790
bos_mutus ENSBMUG00000008579
bos_taurus ENSBTAG00000032918
bison_bison_bison ENSBBBG00000018961
ovis_aries ENSOARG00000014878
sus_scrofa ENSSSCG00000013060
equus_caballus ENSECAG00000034235
equus_caballus ENSECAG00000039036
equus_caballus ENSECAG00000010662
equus_asinus_asinus ENSEASG00005019637
pteropus_vampyrus ENSPVAG00000009108
felis_catus ENSFCAG00000008856
vicugna_pacos ENSVPAG00000001013
mus_spicilegus ENSMSIG00000030022
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023586
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024653
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022673
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014167
rattus_norvegicus ENSRNOG00000020196
meriones_unguiculatus ENSMUGG00000002774
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017835
cricetulus_griseus_crigri_1.0 ENSCGRG00000015701
cricetulus_griseus_crigri-picr ENSCGRG00015004172
peromyscus_maniculatus_bairdii ENSPEMG00000009557
microtus_ochrogaster ENSMOCG00000014419
nannospalax_galili ENSNGAG00000015223
jaculus_jaculus ENSJJAG00000013224
castor_canadensis ENSCCNG00000021651
spermophilus_dauricus ENSSDAG00000006830
spermophilus_dauricus ENSSDAG00000006811
ictidomys_tridecemlineatus ENSSTOG00000010085
marmota_marmota_marmota ENSMMMG00000002393
oryctolagus_cuniculus ENSOCUG00000014249
pan_troglodytes ENSPTRG00000003765
pan_paniscus ENSPPAG00000037115
homo_sapiens ENSG00000149021
gorilla_gorilla ENSGGOG00000001795
pongo_abelii ENSPPYG00000003165
nomascus_leucogenys ENSNLEG00000003507
theropithecus_gelada ENSTGEG00000016388
chlorocebus_sabaeus ENSCSAG00000006546
macaca_mulatta ENSMMUG00000031123
macaca_fascicularis ENSMFAG00000043963
macaca_nemestrina ENSMNEG00000030793
cercocebus_atys ENSCATG00000038223
mandrillus_leucophaeus ENSMLEG00000043598
papio_anubis ENSPANG00000019204
piliocolobus_tephrosceles ENSPTEG00000012666
colobus_angolensis_palliatus ENSCANG00000018072
saimiri_boliviensis_boliviensis ENSSBOG00000018756
callithrix_jacchus ENSCJAG00000019012
aotus_nancymaae ENSANAG00000027981
carlito_syrichta ENSTSYG00000013070
prolemur_simus ENSPSMG00000022253
microcebus_murinus ENSMICG00000041999
propithecus_coquereli ENSPCOG00000028635
loxodonta_africana ENSLAFG00000027694
coturnix_japonica ENSCJPG00005017504
numida_meleagris ENSNMEG00000003456
