mastacembelus_armatus ENSMAMG00000013675
anolis_carolinensis ENSACAG00000029159
anolis_carolinensis ENSACAG00000029417
anolis_carolinensis ENSACAG00000011287
pogona_vitticeps ENSPVIG00000000930
notechis_scutatus ENSNSUG00000005434
sphenodon_punctatus ENSSPUG00000017023
anser_brachyrhynchus ENSABRG00000011958
anas_platyrhynchos_platyrhynchos ENSAPLG00000012958
gallus_gallus ENSGALG00000019555
coturnix_japonica ENSCJPG00005015617
meleagris_gallopavo ENSMGAG00000004352
numida_meleagris ENSNMEG00000004724
manacus_vitellinus ENSMVIG00005004610
manacus_vitellinus ENSMVIG00005015930
lepidothrix_coronata ENSLCOG00000006001
taeniopygia_guttata ENSTGUG00000015162
taeniopygia_guttata ENSTGUG00000002101
lonchura_striata_domestica ENSLSDG00000013448
serinus_canaria ENSSCAG00000002246
junco_hyemalis ENSJHYG00000002461
zonotrichia_albicollis ENSZALG00000014501
ficedula_albicollis ENSFALG00000013050
cyanistes_caeruleus ENSCCEG00000003690
cyanistes_caeruleus ENSCCEG00000005781
cyanistes_caeruleus ENSCCEG00000022833
parus_major ENSPMJG00000000195
melopsittacus_undulatus ENSMUNG00000000060
calidris_pygmaea ENSCPGG00000006015
calidris_pugnax ENSCPUG00000001554
apteryx_owenii ENSAOWG00000011961
apteryx_rowi ENSARWG00000004618
apteryx_haastii ENSAHAG00000017394
dromaius_novaehollandiae ENSDNVG00000017725
nothoprocta_perdicaria ENSNPEG00000009846
crocodylus_porosus ENSCPRG00005017691
gopherus_agassizii ENSGAGG00000022203
chelonoidis_abingdonii ENSCABG00000002108
chrysemys_picta_bellii ENSCPBG00000009708
pelodiscus_sinensis ENSPSIG00000015218
phascolarctos_cinereus ENSPCIG00000002966
notamacropus_eugenii ENSMEUG00000000808
sarcophilus_harrisii ENSSHAG00000002963
monodelphis_domestica ENSMODG00000005691
erinaceus_europaeus ENSEEUG00000003386
sorex_araneus ENSSARG00000014518
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018406
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019470
loxodonta_africana ENSLAFG00000006794
echinops_telfairi ENSETEG00000017896
pan_paniscus ENSPPAG00000041181
pan_troglodytes ENSPTRG00000017667
homo_sapiens ENSG00000021355
gorilla_gorilla ENSGGOG00000007770
pongo_abelii ENSPPYG00000016172
nomascus_leucogenys ENSNLEG00000010958
colobus_angolensis_palliatus ENSCANG00000030006
piliocolobus_tephrosceles ENSPTEG00000015880
rhinopithecus_bieti ENSRBIG00000035002
rhinopithecus_roxellana ENSRROG00000029468
cercocebus_atys ENSCATG00000039910
mandrillus_leucophaeus ENSMLEG00000031662
macaca_fascicularis ENSMFAG00000001421
macaca_mulatta ENSMMUG00000042368
macaca_nemestrina ENSMNEG00000031098
theropithecus_gelada ENSTGEG00000013253
papio_anubis ENSPANG00000030460
chlorocebus_sabaeus ENSCSAG00000007203
cebus_capucinus_imitator ENSCCAG00000037553
saimiri_boliviensis_boliviensis ENSSBOG00000024614
callithrix_jacchus ENSCJAG00000041877
aotus_nancymaae ENSANAG00000019955
carlito_syrichta ENSTSYG00000031850
otolemur_garnettii ENSOGAG00000032202
otolemur_garnettii ENSOGAG00000002491
otolemur_garnettii ENSOGAG00000009416
otolemur_garnettii ENSOGAG00000030682
prolemur_simus ENSPSMG00000024805
propithecus_coquereli ENSPCOG00000003266
microcebus_murinus ENSMICG00000016870
dipodomys_ordii ENSDORG00000003777
dipodomys_ordii ENSDORG00000026119
castor_canadensis ENSCCNG00000023608
urocitellus_parryii ENSUPAG00010004225
ictidomys_tridecemlineatus ENSSTOG00000028797
spermophilus_dauricus ENSSDAG00000007850
marmota_marmota_marmota ENSMMMG00000003207
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000139
cricetulus_griseus_crigri_1.0 ENSCGRG00000018056
cricetulus_griseus_crigri-picr ENSCGRG00015003514
mesocricetus_auratus ENSMAUG00000009659
microtus_ochrogaster ENSMOCG00000021377
peromyscus_maniculatus_bairdii ENSPEMG00000003771
mus_spicilegus ENSMSIG00000012962
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019274
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044734
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018405
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019469
rattus_norvegicus ENSRNOG00000016581
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000051029
mus_spicilegus ENSMSIG00000013045
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000079049
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019275
mus_spicilegus ENSMSIG00000012970
rattus_norvegicus ENSRNOG00000048358
rattus_norvegicus ENSRNOG00000034229
meriones_unguiculatus ENSMUGG00000013377
meriones_unguiculatus ENSMUGG00000013379
meriones_unguiculatus ENSMUGG00000008636
nannospalax_galili ENSNGAG00000007869
jaculus_jaculus ENSJJAG00000010900
myotis_lucifugus ENSMLUG00000029532
myotis_lucifugus ENSMLUG00000016863
myotis_lucifugus ENSMLUG00000028961
myotis_lucifugus ENSMLUG00000016842
myotis_lucifugus ENSMLUG00000016847
myotis_lucifugus ENSMLUG00000016855
myotis_lucifugus ENSMLUG00000016858
myotis_lucifugus ENSMLUG00000016831
myotis_lucifugus ENSMLUG00000022750
myotis_lucifugus ENSMLUG00000016839
pteropus_vampyrus ENSPVAG00000003167
sorex_araneus ENSSARG00000009606
ursus_maritimus ENSUMAG00000018779
ailuropoda_melanoleuca ENSAMEG00000003580
ursus_americanus ENSUAMG00000000636
neovison_vison ENSNVIG00000011445
mustela_putorius_furo ENSMPUG00000000421
canis_lupus_dingo ENSCAFG00020000473
canis_lupus_familiaris ENSCAFG00000009276
vulpes_vulpes ENSVVUG00000019110
panthera_tigris_altaica ENSPTIG00000012609
panthera_pardus ENSPPRG00000019499
felis_catus ENSFCAG00000008689
equus_caballus ENSECAG00000009896
equus_asinus_asinus ENSEASG00005012189
sus_scrofa ENSSSCG00000001011
vicugna_pacos ENSVPAG00000008590
capra_hircus ENSCHIG00000018405
ovis_aries ENSOARG00000002311
bos_mutus ENSBMUG00000000046
bos_taurus ENSBTAG00000011975
bison_bison_bison ENSBBBG00000007815
tursiops_truncatus ENSTTRG00000003867
choloepus_hoffmanni ENSCHOG00000006092
dasypus_novemcinctus ENSDNOG00000030686
procavia_capensis ENSPCAG00000015503
ochotona_princeps ENSOPRG00000001351
oryctolagus_cuniculus ENSOCUG00000005088
cavia_aperea ENSCAPG00000008908
cavia_porcellus ENSCPOG00000012763
octodon_degus ENSODEG00000010241
chinchilla_lanigera ENSCLAG00000008637
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014838
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014192
fukomys_damarensis ENSFDAG00000005902
ornithorhynchus_anatinus ENSOANG00000002109
ornithorhynchus_anatinus ENSOANG00000002111
xenopus_tropicalis ENSXETG00000000624
latimeria_chalumnae ENSLACG00000003713
latimeria_chalumnae ENSLACG00000010458
latimeria_chalumnae ENSLACG00000010826
notechis_scutatus ENSNSUG00000005433
petromyzon_marinus ENSPMAG00000009040
petromyzon_marinus ENSPMAG00000009027
petromyzon_marinus ENSPMAG00000001963
eptatretus_burgeri ENSEBUG00000014696
eptatretus_burgeri ENSEBUG00000013452
