chrysemys_picta_bellii ENSCPBG00000015845
myotis_lucifugus ENSMLUG00000005821
ursus_maritimus ENSUMAG00000019599
ursus_americanus ENSUAMG00000015981
ailuropoda_melanoleuca ENSAMEG00000017511
mustela_putorius_furo ENSMPUG00000006547
neovison_vison ENSNVIG00000009458
canis_lupus_dingo ENSCAFG00020018299
canis_lupus_familiaris ENSCAFG00000020331
vulpes_vulpes ENSVVUG00000012581
panthera_tigris_altaica ENSPTIG00000018644
panthera_pardus ENSPPRG00000006407
felis_catus ENSFCAG00000003494
tupaia_belangeri ENSTBEG00000010412
mesocricetus_auratus ENSMAUG00000017465
ursus_americanus ENSUAMG00000021072
castor_canadensis ENSCCNG00000001152
ornithorhynchus_anatinus ENSOANG00000009562
lepidothrix_coronata ENSLCOG00000015438
manacus_vitellinus ENSMVIG00005012343
junco_hyemalis ENSJHYG00000002356
zonotrichia_albicollis ENSZALG00000012783
serinus_canaria ENSSCAG00000006066
lonchura_striata_domestica ENSLSDG00000015771
taeniopygia_guttata ENSTGUG00000005262
ficedula_albicollis ENSFALG00000007031
melopsittacus_undulatus ENSMUNG00000001141
anser_brachyrhynchus ENSABRG00000006142
anas_platyrhynchos_platyrhynchos ENSAPLG00000010803
meleagris_gallopavo ENSMGAG00000002787
coturnix_japonica ENSCJPG00005012001
gallus_gallus ENSGALG00000001439
numida_meleagris ENSNMEG00000013088
calidris_pygmaea ENSCPGG00000018979
calidris_pugnax ENSCPUG00000010504
apteryx_owenii ENSAOWG00000014897
apteryx_rowi ENSARWG00000018429
apteryx_haastii ENSAHAG00000016110
nothoprocta_perdicaria ENSNPEG00000007830
latimeria_chalumnae ENSLACG00000015236
pygocentrus_nattereri ENSPNAG00000017728
astyanax_mexicanus ENSAMXG00000040309
ictalurus_punctatus ENSIPUG00000003583
danio_rerio ENSDARG00000062138
esox_lucius ENSELUG00000016672
paramormyrops_kingsleyae ENSPKIG00000001287
scleropages_formosus ENSSFOG00015014286
lepisosteus_oculatus ENSLOCG00000006779
poecilia_formosa ENSPFOG00000007270
poecilia_mexicana ENSPMEG00000005441
poecilia_latipinna ENSPLAG00000015438
poecilia_reticulata ENSPREG00000021497
xiphophorus_maculatus ENSXMAG00000005785
xiphophorus_couchianus ENSXCOG00000007678
gambusia_affinis ENSGAFG00000014765
fundulus_heteroclitus ENSFHEG00000004689
cyprinodon_variegatus ENSCVAG00000006085
cyprinodon_variegatus ENSCVAG00000013965
oryzias_latipes_asm223467v1 ENSORLG00000012696
oryzias_latipes_asm223469v1 ENSORLG00015009289
oryzias_latipes_asm223471v1 ENSORLG00020018277
oryzias_melastigma ENSOMEG00000013322
cynoglossus_semilaevis ENSCSEG00000014016
tetraodon_nigroviridis ENSTNIG00000004845
takifugu_rubripes ENSTRUG00000005581
amphiprion_percula ENSAPEG00000023887
amphiprion_ocellaris ENSAOCG00000007666
amphiprion_ocellaris ENSAOCG00000024292
acanthochromis_polyacanthus ENSAPOG00000002484
stegastes_partitus ENSSPAG00000016850
kryptolebias_marmoratus ENSKMAG00000000604
maylandia_zebra ENSMZEG00005010244
astatotilapia_calliptera ENSACLG00000021098
pundamilia_nyererei ENSPNYG00000021989
haplochromis_burtoni ENSHBUG00000010292
neolamprologus_brichardi ENSNBRG00000008344
oreochromis_niloticus ENSONIG00000011107
amphilophus_citrinellus ENSACIG00000011982
mastacembelus_armatus ENSMAMG00000015384
monopterus_albus ENSMALG00000006459
anabas_testudineus ENSATEG00000009696
seriola_lalandi_dorsalis ENSSLDG00000013876
seriola_dumerili ENSSDUG00000020216
scophthalmus_maximus ENSSMAG00000015385
labrus_bergylta ENSLBEG00000009088
mola_mola ENSMMOG00000019731
hippocampus_comes ENSHCOG00000012245
periophthalmus_magnuspinnatus ENSPMGG00000017634
gasterosteus_aculeatus ENSGACG00000003148
gadus_morhua ENSGMOG00000001087
gallus_gallus ENSGALG00000047797
kryptolebias_marmoratus ENSKMAG00000020982
ciona_intestinalis ENSCING00000019707
