gallus_gallus ENSGALG00000015331
cavia_porcellus ENSCPOG00000003113
cavia_aperea ENSCAPG00000010558
urocitellus_parryii ENSUPAG00010017395
marmota_marmota_marmota ENSMMMG00000006274
spermophilus_dauricus ENSSDAG00000021530
ictidomys_tridecemlineatus ENSSTOG00000005049
oryctolagus_cuniculus ENSOCUG00000000010
tupaia_belangeri ENSTBEG00000014419
pan_paniscus ENSPPAG00000036755
pan_troglodytes ENSPTRG00000020931
homo_sapiens ENSG00000159921
gorilla_gorilla ENSGGOG00000013160
pongo_abelii ENSPPYG00000019068
nomascus_leucogenys ENSNLEG00000003850
rhinopithecus_bieti ENSRBIG00000030351
rhinopithecus_roxellana ENSRROG00000017631
colobus_angolensis_palliatus ENSCANG00000040333
piliocolobus_tephrosceles ENSPTEG00000022265
papio_anubis ENSPANG00000025480
theropithecus_gelada ENSTGEG00000005676
mandrillus_leucophaeus ENSMLEG00000037723
macaca_nemestrina ENSMNEG00000038236
macaca_fascicularis ENSMFAG00000039922
macaca_mulatta ENSMMUG00000006135
cercocebus_atys ENSCATG00000033005
chlorocebus_sabaeus ENSCSAG00000010698
callithrix_jacchus ENSCJAG00000010234
saimiri_boliviensis_boliviensis ENSSBOG00000026958
cebus_capucinus_imitator ENSCCAG00000035548
aotus_nancymaae ENSANAG00000032970
carlito_syrichta ENSTSYG00000001747
propithecus_coquereli ENSPCOG00000020415
microcebus_murinus ENSMICG00000017676
prolemur_simus ENSPSMG00000003374
otolemur_garnettii ENSOGAG00000007858
pteropus_vampyrus ENSPVAG00000006630
myotis_lucifugus ENSMLUG00000006848
ovis_aries ENSOARG00000011594
capra_hircus ENSCHIG00000026618
bos_mutus ENSBMUG00000025239
bos_taurus ENSBTAG00000001142
bison_bison_bison ENSBBBG00000004320
sus_scrofa ENSSSCG00000037468
tursiops_truncatus ENSTTRG00000016284
vicugna_pacos ENSVPAG00000006654
erinaceus_europaeus ENSEEUG00000010605
sorex_araneus ENSSARG00000006827
equus_caballus ENSECAG00000014124
equus_asinus_asinus ENSEASG00005000292
ursus_americanus ENSUAMG00000026345
ursus_maritimus ENSUMAG00000011200
ailuropoda_melanoleuca ENSAMEG00000010013
mustela_putorius_furo ENSMPUG00000005863
neovison_vison ENSNVIG00000016422
canis_lupus_familiaris ENSCAFG00000002304
canis_lupus_dingo ENSCAFG00020017749
vulpes_vulpes ENSVVUG00000020053
panthera_tigris_altaica ENSPTIG00000007096
panthera_pardus ENSPPRG00000006696
felis_catus ENSFCAG00000012765
loxodonta_africana ENSLAFG00000017661
procavia_capensis ENSPCAG00000011396
echinops_telfairi ENSETEG00000008016
ornithorhynchus_anatinus ENSOANG00000011137
xenopus_tropicalis ENSXETG00000007164
latimeria_chalumnae ENSLACG00000003172
mastacembelus_armatus ENSMAMG00000015555
monopterus_albus ENSMALG00000008497
anabas_testudineus ENSATEG00000007868
scophthalmus_maximus ENSSMAG00000018741
cynoglossus_semilaevis ENSCSEG00000012880
seriola_dumerili ENSSDUG00000010708
seriola_lalandi_dorsalis ENSSLDG00000001729
amphiprion_ocellaris ENSAOCG00000020423
amphiprion_percula ENSAPEG00000004723
stegastes_partitus ENSSPAG00000015206
astatotilapia_calliptera ENSACLG00000000785
maylandia_zebra ENSMZEG00005002539
pundamilia_nyererei ENSPNYG00000019034
haplochromis_burtoni ENSHBUG00000013361
neolamprologus_brichardi ENSNBRG00000004501
oreochromis_niloticus ENSONIG00000016228
amphilophus_citrinellus ENSACIG00000017485
fundulus_heteroclitus ENSFHEG00000013653
cyprinodon_variegatus ENSCVAG00000020067
poecilia_formosa ENSPFOG00000007548
poecilia_mexicana ENSPMEG00000022478
poecilia_latipinna ENSPLAG00000006871
poecilia_reticulata ENSPREG00000000274
xiphophorus_couchianus ENSXCOG00000014805
xiphophorus_maculatus ENSXMAG00000006581
gambusia_affinis ENSGAFG00000016608
kryptolebias_marmoratus ENSKMAG00000020896
oryzias_latipes_asm223467v1 ENSORLG00000020818
oryzias_latipes_asm223471v1 ENSORLG00020016517
oryzias_latipes_asm223469v1 ENSORLG00015017330
oryzias_melastigma ENSOMEG00000007833
labrus_bergylta ENSLBEG00000008285
labrus_bergylta ENSLBEG00000008528
gasterosteus_aculeatus ENSGACG00000018604
tetraodon_nigroviridis ENSTNIG00000018068
takifugu_rubripes ENSTRUG00000015607
mola_mola ENSMMOG00000021634
hippocampus_comes ENSHCOG00000020679
periophthalmus_magnuspinnatus ENSPMGG00000002478
gadus_morhua ENSGMOG00000000045
esox_lucius ENSELUG00000019842
astyanax_mexicanus ENSAMXG00000041064
pygocentrus_nattereri ENSPNAG00000021412
ictalurus_punctatus ENSIPUG00000022255
danio_rerio ENSDARG00000099771
paramormyrops_kingsleyae ENSPKIG00000016155
scleropages_formosus ENSSFOG00015001694
lepisosteus_oculatus ENSLOCG00000011146
eptatretus_burgeri ENSEBUG00000014232
