xiphophorus_maculatus ENSXMAG00000025933
pan_troglodytes ENSPTRG00000017480
pan_paniscus ENSPPAG00000031061
pongo_abelii ENSPPYG00000015999
nomascus_leucogenys ENSNLEG00000004270
saimiri_boliviensis_boliviensis ENSSBOG00000022274
cebus_capucinus_imitator ENSCCAG00000023241
callithrix_jacchus ENSCJAG00000019057
aotus_nancymaae ENSANAG00000014625
carlito_syrichta ENSTSYG00000005620
tupaia_belangeri ENSTBEG00000008983
tupaia_belangeri ENSTBEG00000008619
myotis_lucifugus ENSMLUG00000006359
pteropus_vampyrus ENSPVAG00000006917
erinaceus_europaeus ENSEEUG00000006702
bos_mutus ENSBMUG00000003374
bos_taurus ENSBTAG00000009103
bison_bison_bison ENSBBBG00000022388
ovis_aries ENSOARG00000013061
capra_hircus ENSCHIG00000027116
tursiops_truncatus ENSTTRG00000005876
sus_scrofa ENSSSCG00000017042
vicugna_pacos ENSVPAG00000001731
sorex_araneus ENSSARG00000006692
ursus_maritimus ENSUMAG00000000619
ursus_americanus ENSUAMG00000009270
ailuropoda_melanoleuca ENSAMEG00000006496
mustela_putorius_furo ENSMPUG00000013396
neovison_vison ENSNVIG00000005218
canis_lupus_dingo ENSCAFG00020025603
canis_lupus_familiaris ENSCAFG00000017291
vulpes_vulpes ENSVVUG00000004137
panthera_tigris_altaica ENSPTIG00000016150
panthera_pardus ENSPPRG00000015145
felis_catus ENSFCAG00000026371
equus_asinus_asinus ENSEASG00005000694
equus_caballus ENSECAG00000019228
procavia_capensis ENSPCAG00000008504
echinops_telfairi ENSETEG00000000170
loxodonta_africana ENSLAFG00000011908
choloepus_hoffmanni ENSCHOG00000012816
choloepus_hoffmanni ENSCHOG00000007691
dasypus_novemcinctus ENSDNOG00000013614
ornithorhynchus_anatinus ENSOANG00000012336
gopherus_agassizii ENSGAGG00000001998
chelonoidis_abingdonii ENSCABG00000007336
chrysemys_picta_bellii ENSCPBG00000001379
pelodiscus_sinensis ENSPSIG00000006151
gallus_gallus ENSGALG00000003672
coturnix_japonica ENSCJPG00005011252
meleagris_gallopavo ENSMGAG00000004832
numida_meleagris ENSNMEG00000018026
anser_brachyrhynchus ENSABRG00000016791
anas_platyrhynchos_platyrhynchos ENSAPLG00000015997
lepidothrix_coronata ENSLCOG00000007953
manacus_vitellinus ENSMVIG00005016748
zonotrichia_albicollis ENSZALG00000010522
junco_hyemalis ENSJHYG00000002598
serinus_canaria ENSSCAG00000013158
taeniopygia_guttata ENSTGUG00000000578
taeniopygia_guttata ENSTGUG00000000576
lonchura_striata_domestica ENSLSDG00000000155
ficedula_albicollis ENSFALG00000008508
parus_major ENSPMJG00000007651
cyanistes_caeruleus ENSCCEG00000007400
melopsittacus_undulatus ENSMUNG00000005714
calidris_pygmaea ENSCPGG00000015419
calidris_pugnax ENSCPUG00000000175
apteryx_owenii ENSAOWG00000010472
apteryx_haastii ENSAHAG00000000584
apteryx_rowi ENSARWG00000005057
nothoprocta_perdicaria ENSNPEG00000004952
dromaius_novaehollandiae ENSDNVG00000001790
crocodylus_porosus ENSCPRG00005013500
anolis_carolinensis ENSACAG00000002895
pogona_vitticeps ENSPVIG00000025035
salvator_merianae ENSSMRG00000017658
sphenodon_punctatus ENSSPUG00000006734
xenopus_tropicalis ENSXETG00000016360
latimeria_chalumnae ENSLACG00000006686
eptatretus_burgeri ENSEBUG00000016146
ciona_savignyi ENSCSAVG00000006495
ciona_intestinalis ENSCING00000006308
drosophila_melanogaster FBgn0027526
