calidris_pugnax ENSCPUG00000013356
amphilophus_citrinellus ENSACIG00000003284
mastacembelus_armatus ENSMAMG00000002679
monopterus_albus ENSMALG00000021472
gadus_morhua ENSGMOG00000017172
esox_lucius ENSELUG00000023382
paramormyrops_kingsleyae ENSPKIG00000010365
scleropages_formosus ENSSFOG00015010140
chrysemys_picta_bellii ENSCPBG00000004989
chelonoidis_abingdonii ENSCABG00000004500
apteryx_rowi ENSARWG00000013581
apteryx_owenii ENSAOWG00000016368
apteryx_haastii ENSAHAG00000006651
anolis_carolinensis ENSACAG00000008991
pogona_vitticeps ENSPVIG00000009155
notechis_scutatus ENSNSUG00000013264
salvator_merianae ENSSMRG00000016807
sphenodon_punctatus ENSSPUG00000002322
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015222
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017139
fukomys_damarensis ENSFDAG00000011225
chinchilla_lanigera ENSCLAG00000011003
octodon_degus ENSODEG00000016128
dipodomys_ordii ENSDORG00000013598
ochotona_princeps ENSOPRG00000007559
carlito_syrichta ENSTSYG00000034829
equus_asinus_asinus ENSEASG00005010513
equus_caballus ENSECAG00000020533
sorex_araneus ENSSARG00000002161
dasypus_novemcinctus ENSDNOG00000031031
cavia_aperea ENSCAPG00000005880
cavia_porcellus ENSCPOG00000038105
erinaceus_europaeus ENSEEUG00000013742
echinops_telfairi ENSETEG00000019367
junco_hyemalis ENSJHYG00000008610
sus_scrofa ENSSSCG00000023667
vicugna_pacos ENSVPAG00000004060
bos_taurus ENSBTAG00000003543
bos_mutus ENSBMUG00000013793
bison_bison_bison ENSBBBG00000003432
ovis_aries ENSOARG00000016335
capra_hircus ENSCHIG00000012093
tursiops_truncatus ENSTTRG00000008011
myotis_lucifugus ENSMLUG00000015137
pteropus_vampyrus ENSPVAG00000003694
ursus_americanus ENSUAMG00000018620
ursus_maritimus ENSUMAG00000025092
ailuropoda_melanoleuca ENSAMEG00000011445
neovison_vison ENSNVIG00000024081
mustela_putorius_furo ENSMPUG00000006665
canis_lupus_dingo ENSCAFG00020024476
canis_lupus_familiaris ENSCAFG00000017784
vulpes_vulpes ENSVVUG00000017341
panthera_pardus ENSPPRG00000023110
panthera_tigris_altaica ENSPTIG00000008038
felis_catus ENSFCAG00000012518
tupaia_belangeri ENSTBEG00000009989
loxodonta_africana ENSLAFG00000017907
procavia_capensis ENSPCAG00000014140
choloepus_hoffmanni ENSCHOG00000009196
propithecus_coquereli ENSPCOG00000026076
microcebus_murinus ENSMICG00000009563
prolemur_simus ENSPSMG00000018702
otolemur_garnettii ENSOGAG00000012589
pan_paniscus ENSPPAG00000038958
pan_troglodytes ENSPTRG00000010473
gorilla_gorilla ENSGGOG00000001935
homo_sapiens ENSG00000079999
pongo_abelii ENSPPYG00000009553
nomascus_leucogenys ENSNLEG00000012241
colobus_angolensis_palliatus ENSCANG00000042310
piliocolobus_tephrosceles ENSPTEG00000033716
rhinopithecus_roxellana ENSRROG00000041020
rhinopithecus_bieti ENSRBIG00000033212
cercocebus_atys ENSCATG00000030706
mandrillus_leucophaeus ENSMLEG00000036747
macaca_nemestrina ENSMNEG00000041263
macaca_fascicularis ENSMFAG00000044381
macaca_mulatta ENSMMUG00000005218
theropithecus_gelada ENSTGEG00000024979
papio_anubis ENSPANG00000003566
chlorocebus_sabaeus ENSCSAG00000007107
saimiri_boliviensis_boliviensis ENSSBOG00000026559
cebus_capucinus_imitator ENSCCAG00000028133
callithrix_jacchus ENSCJAG00000006677
aotus_nancymaae ENSANAG00000023114
mus_spicilegus ENSMSIG00000016713
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032988
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000003308
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031864
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014730
rattus_norvegicus ENSRNOG00000020878
meriones_unguiculatus ENSMUGG00000020880
cricetulus_griseus_crigri_1.0 ENSCGRG00000010266
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016562
mesocricetus_auratus ENSMAUG00000007914
microtus_ochrogaster ENSMOCG00000009445
peromyscus_maniculatus_bairdii ENSPEMG00000022907
nannospalax_galili ENSNGAG00000012825
jaculus_jaculus ENSJJAG00000000119
castor_canadensis ENSCCNG00000012408
ictidomys_tridecemlineatus ENSSTOG00000010114
urocitellus_parryii ENSUPAG00010001991
spermophilus_dauricus ENSSDAG00000005751
marmota_marmota_marmota ENSMMMG00000018969
phascolarctos_cinereus ENSPCIG00000018668
notamacropus_eugenii ENSMEUG00000011169
sarcophilus_harrisii ENSSHAG00000006322
monodelphis_domestica ENSMODG00000005745
lepisosteus_oculatus ENSLOCG00000007721
oryctolagus_cuniculus ENSOCUG00000001435
ornithorhynchus_anatinus ENSOANG00000009371
eptatretus_burgeri ENSEBUG00000008126
