calidris_pygmaea ENSCPGG00000001713
choloepus_hoffmanni ENSCHOG00000007639
sarcophilus_harrisii ENSSHAG00000016974
phascolarctos_cinereus ENSPCIG00000020343
monodelphis_domestica ENSMODG00000005016
latimeria_chalumnae ENSLACG00000022447
seriola_dumerili ENSSDUG00000013970
seriola_lalandi_dorsalis ENSSLDG00000015106
cynoglossus_semilaevis ENSCSEG00000003322
poecilia_mexicana ENSPMEG00000018044
gambusia_affinis ENSGAFG00000000106
mola_mola ENSMMOG00000020334
labrus_bergylta ENSLBEG00000011728
cyprinodon_variegatus ENSCVAG00000012916
pundamilia_nyererei ENSPNYG00000008012
maylandia_zebra ENSMZEG00005013734
astatotilapia_calliptera ENSACLG00000005963
haplochromis_burtoni ENSHBUG00000010068
neolamprologus_brichardi ENSNBRG00000008894
oryzias_latipes_asm223467v1 ENSORLG00000024577
oryzias_latipes_asm223471v1 ENSORLG00020020685
oryzias_latipes_asm223469v1 ENSORLG00015015205
amphiprion_percula ENSAPEG00000017570
amphiprion_ocellaris ENSAOCG00000006162
acanthochromis_polyacanthus ENSAPOG00000020424
hippocampus_comes ENSHCOG00000014569
mastacembelus_armatus ENSMAMG00000015904
anabas_testudineus ENSATEG00000023116
scophthalmus_maximus ENSSMAG00000001320
monopterus_albus ENSMALG00000002272
esox_lucius ENSELUG00000000891
astyanax_mexicanus ENSAMXG00000013275
pygocentrus_nattereri ENSPNAG00000014785
ictalurus_punctatus ENSIPUG00000018839
danio_rerio ENSDARG00000070868
scleropages_formosus ENSSFOG00015010839
paramormyrops_kingsleyae ENSPKIG00000007159
lepisosteus_oculatus ENSLOCG00000015532
ciona_intestinalis ENSCING00000009051
ciona_savignyi ENSCSAVG00000004613
drosophila_melanogaster FBgn0025612
