poecilia_formosa ENSPFOG00000003047
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018377
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025138
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017533
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018660
rattus_norvegicus ENSRNOG00000036683
meriones_unguiculatus ENSMUGG00000001024
nannospalax_galili ENSNGAG00000021943
jaculus_jaculus ENSJJAG00000017749
dipodomys_ordii ENSDORG00000000295
castor_canadensis ENSCCNG00000009806
pongo_abelii ENSPPYG00000008753
ovis_aries ENSOARG00000017788
capra_hircus ENSCHIG00000016745
bos_taurus ENSBTAG00000000039
bos_mutus ENSBMUG00000026362
bison_bison_bison ENSBBBG00000003465
vicugna_pacos ENSVPAG00000008510
tursiops_truncatus ENSTTRG00000012279
sus_scrofa ENSSSCG00000034695
equus_caballus ENSECAG00000019344
equus_asinus_asinus ENSEASG00005005837
ursus_maritimus ENSUMAG00000016402
ursus_americanus ENSUAMG00000016922
ailuropoda_melanoleuca ENSAMEG00000017425
neovison_vison ENSNVIG00000016664
canis_lupus_dingo ENSCAFG00020009936
canis_lupus_familiaris ENSCAFG00000005891
vulpes_vulpes ENSVVUG00000000353
panthera_pardus ENSPPRG00000023633
panthera_tigris_altaica ENSPTIG00000012630
felis_catus ENSFCAG00000007807
pteropus_vampyrus ENSPVAG00000017872
myotis_lucifugus ENSMLUG00000010150
loxodonta_africana ENSLAFG00000032323
procavia_capensis ENSPCAG00000013934
echinops_telfairi ENSETEG00000008342
dasypus_novemcinctus ENSDNOG00000033372
taeniopygia_guttata ENSTGUG00000003547
lonchura_striata_domestica ENSLSDG00000002938
parus_major ENSPMJG00000015229
ficedula_albicollis ENSFALG00000011895
zonotrichia_albicollis ENSZALG00000015261
lepidothrix_coronata ENSLCOG00000012626
calidris_pugnax ENSCPUG00000000903
calidris_pygmaea ENSCPGG00000015247
melopsittacus_undulatus ENSMUNG00000009741
anas_platyrhynchos_platyrhynchos ENSAPLG00000015312
anser_brachyrhynchus ENSABRG00000010708
gallus_gallus ENSGALG00000007286
coturnix_japonica ENSCJPG00005021108
numida_meleagris ENSNMEG00000016365
apteryx_owenii ENSAOWG00000002428
apteryx_haastii ENSAHAG00000003168
apteryx_rowi ENSARWG00000007380
nothoprocta_perdicaria ENSNPEG00000009943
taeniopygia_guttata ENSTGUG00000003534
pelodiscus_sinensis ENSPSIG00000002095
chelonoidis_abingdonii ENSCABG00000009752
chrysemys_picta_bellii ENSCPBG00000011508
pelodiscus_sinensis ENSPSIG00000016168
pogona_vitticeps ENSPVIG00000013952
anolis_carolinensis ENSACAG00000010434
notechis_scutatus ENSNSUG00000010641
salvator_merianae ENSSMRG00000023349
sphenodon_punctatus ENSSPUG00000004678
xenopus_tropicalis ENSXETG00000005388
eptatretus_burgeri ENSEBUG00000000643
ciona_intestinalis ENSCING00000022308
drosophila_melanogaster FBgn0039631
