apteryx_rowi ENSARWG00000010084
pan_troglodytes ENSPTRG00000033702
homo_sapiens ENSG00000213593
gorilla_gorilla ENSGGOG00000001519
gorilla_gorilla ENSGGOG00000043707
nomascus_leucogenys ENSNLEG00000012843
saimiri_boliviensis_boliviensis ENSSBOG00000030336
cebus_capucinus_imitator ENSCCAG00000036744
callithrix_jacchus ENSCJAG00000035426
aotus_nancymaae ENSANAG00000027444
aotus_nancymaae ENSANAG00000020967
saimiri_boliviensis_boliviensis ENSSBOG00000022767
castor_canadensis ENSCCNG00000017134
dipodomys_ordii ENSDORG00000014689
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024643
mus_spicilegus ENSMSIG00000002829
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000050043
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023723
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025174
rattus_norvegicus ENSRNOG00000005308
meriones_unguiculatus ENSMUGG00000018903
peromyscus_maniculatus_bairdii ENSPEMG00000011019
microtus_ochrogaster ENSMOCG00000001374
cricetulus_griseus_crigri_1.0 ENSCGRG00000006874
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000614
cricetulus_griseus_crigri-picr ENSCGRG00015001063
mesocricetus_auratus ENSMAUG00000013666
nannospalax_galili ENSNGAG00000012291
jaculus_jaculus ENSJJAG00000020541
spermophilus_dauricus ENSSDAG00000009302
ictidomys_tridecemlineatus ENSSTOG00000027943
marmota_marmota_marmota ENSMMMG00000017737
urocitellus_parryii ENSUPAG00010020058
carlito_syrichta ENSTSYG00000006127
choloepus_hoffmanni ENSCHOG00000002221
ursus_americanus ENSUAMG00000011381
ursus_maritimus ENSUMAG00000018328
ailuropoda_melanoleuca ENSAMEG00000014600
mustela_putorius_furo ENSMPUG00000000278
neovison_vison ENSNVIG00000016669
canis_lupus_familiaris ENSCAFG00000025148
canis_lupus_dingo ENSCAFG00020000934
vulpes_vulpes ENSVVUG00000017121
panthera_tigris_altaica ENSPTIG00000016936
panthera_pardus ENSPPRG00000003818
felis_catus ENSFCAG00000016242
equus_asinus_asinus ENSEASG00005001983
equus_caballus ENSECAG00000014694
myotis_lucifugus ENSMLUG00000024985
pteropus_vampyrus ENSPVAG00000016275
vicugna_pacos ENSVPAG00000000125
tursiops_truncatus ENSTTRG00000002100
ovis_aries ENSOARG00000010387
capra_hircus ENSCHIG00000027167
bos_mutus ENSBMUG00000019490
bos_taurus ENSBTAG00000002404
bison_bison_bison ENSBBBG00000014830
sus_scrofa ENSSSCG00000013176
dasypus_novemcinctus ENSDNOG00000025389
loxodonta_africana ENSLAFG00000020712
procavia_capensis ENSPCAG00000001285
ornithorhynchus_anatinus ENSOANG00000021960
xenopus_tropicalis ENSXETG00000026417
latimeria_chalumnae ENSLACG00000001666
takifugu_rubripes ENSTRUG00000008236
tetraodon_nigroviridis ENSTNIG00000019533
anabas_testudineus ENSATEG00000003616
astatotilapia_calliptera ENSACLG00000017930
maylandia_zebra ENSMZEG00005022691
maylandia_zebra ENSMZEG00005000376
pundamilia_nyererei ENSPNYG00000007705
haplochromis_burtoni ENSHBUG00000016365
neolamprologus_brichardi ENSNBRG00000006735
oreochromis_niloticus ENSONIG00000010916
amphilophus_citrinellus ENSACIG00000015613
amphiprion_percula ENSAPEG00000021613
amphiprion_ocellaris ENSAOCG00000024176
acanthochromis_polyacanthus ENSAPOG00000022540
stegastes_partitus ENSSPAG00000007177
mastacembelus_armatus ENSMAMG00000002950
mola_mola ENSMMOG00000016889
scophthalmus_maximus ENSSMAG00000015316
cynoglossus_semilaevis ENSCSEG00000021072
labrus_bergylta ENSLBEG00000019721
gasterosteus_aculeatus ENSGACG00000016364
seriola_dumerili ENSSDUG00000006174
seriola_lalandi_dorsalis ENSSLDG00000019982
monopterus_albus ENSMALG00000013959
xiphophorus_maculatus ENSXMAG00000013723
xiphophorus_couchianus ENSXCOG00000011337
gambusia_affinis ENSGAFG00000017871
poecilia_formosa ENSPFOG00000010938
poecilia_latipinna ENSPLAG00000013094
poecilia_mexicana ENSPMEG00000014788
poecilia_reticulata ENSPREG00000022631
fundulus_heteroclitus ENSFHEG00000014892
cyprinodon_variegatus ENSCVAG00000003221
oryzias_latipes_asm223469v1 ENSORLG00015022147
oryzias_latipes_asm223467v1 ENSORLG00000028797
oryzias_latipes_asm223471v1 ENSORLG00020021409
oryzias_melastigma ENSOMEG00000011893
periophthalmus_magnuspinnatus ENSPMGG00000015498
gadus_morhua ENSGMOG00000018462
esox_lucius ENSELUG00000020780
astyanax_mexicanus ENSAMXG00000032190
pygocentrus_nattereri ENSPNAG00000009751
ictalurus_punctatus ENSIPUG00000014300
danio_rerio ENSDARG00000007786
paramormyrops_kingsleyae ENSPKIG00000015597
scleropages_formosus ENSSFOG00015006874
scleropages_formosus ENSSFOG00015000738
paramormyrops_kingsleyae ENSPKIG00000007656
seriola_dumerili ENSSDUG00000014544
seriola_lalandi_dorsalis ENSSLDG00000001035
scophthalmus_maximus ENSSMAG00000019438
mastacembelus_armatus ENSMAMG00000002022
monopterus_albus ENSMALG00000014170
anabas_testudineus ENSATEG00000012416
amphiprion_ocellaris ENSAOCG00000010771
amphiprion_percula ENSAPEG00000012023
acanthochromis_polyacanthus ENSAPOG00000007633
stegastes_partitus ENSSPAG00000016007
astatotilapia_calliptera ENSACLG00000013601
maylandia_zebra ENSMZEG00005002906
pundamilia_nyererei ENSPNYG00000017211
haplochromis_burtoni ENSHBUG00000010562
neolamprologus_brichardi ENSNBRG00000005110
oreochromis_niloticus ENSONIG00000005093
amphilophus_citrinellus ENSACIG00000006360
labrus_bergylta ENSLBEG00000010091
gasterosteus_aculeatus ENSGACG00000017825
mola_mola ENSMMOG00000003218
xiphophorus_maculatus ENSXMAG00000009803
xiphophorus_couchianus ENSXCOG00000002303
gambusia_affinis ENSGAFG00000002961
poecilia_formosa ENSPFOG00000008337
poecilia_latipinna ENSPLAG00000022343
poecilia_mexicana ENSPMEG00000021034
poecilia_reticulata ENSPREG00000017765
cyprinodon_variegatus ENSCVAG00000020157
fundulus_heteroclitus ENSFHEG00000014811
kryptolebias_marmoratus ENSKMAG00000011933
oryzias_latipes_asm223467v1 ENSORLG00000003620
oryzias_latipes_asm223471v1 ENSORLG00020016707
oryzias_latipes_asm223469v1 ENSORLG00015019426
oryzias_melastigma ENSOMEG00000021254
takifugu_rubripes ENSTRUG00000012763
tetraodon_nigroviridis ENSTNIG00000013127
cynoglossus_semilaevis ENSCSEG00000008577
hippocampus_comes ENSHCOG00000010037
periophthalmus_magnuspinnatus ENSPMGG00000012174
gadus_morhua ENSGMOG00000019320
esox_lucius ENSELUG00000024183
pygocentrus_nattereri ENSPNAG00000006203
astyanax_mexicanus ENSAMXG00000014399
ictalurus_punctatus ENSIPUG00000016184
danio_rerio ENSDARG00000079122
lepisosteus_oculatus ENSLOCG00000008046
eptatretus_burgeri ENSEBUG00000011970
ciona_savignyi ENSCSAVG00000010392
ciona_intestinalis ENSCING00000017971
drosophila_melanogaster FBgn0034455
caenorhabditis_elegans_strain_n2 WBGene00016446
