loxodonta_africana ENSLAFG00000006391
vicugna_pacos ENSVPAG00000006850
sus_scrofa ENSSSCG00000006011
pteropus_vampyrus ENSPVAG00000014865
myotis_lucifugus ENSMLUG00000002588
ursus_maritimus ENSUMAG00000020456
ursus_americanus ENSUAMG00000016187
ailuropoda_melanoleuca ENSAMEG00000001617
mustela_putorius_furo ENSMPUG00000000990
neovison_vison ENSNVIG00000006791
canis_lupus_dingo ENSCAFG00020004204
canis_lupus_familiaris ENSCAFG00000000825
vulpes_vulpes ENSVVUG00000015316
panthera_pardus ENSPPRG00000024895
panthera_tigris_altaica ENSPTIG00000006598
felis_catus ENSFCAG00000007087
equus_caballus ENSECAG00000017475
equus_asinus_asinus ENSEASG00005023138
erinaceus_europaeus ENSEEUG00000014673
sorex_araneus ENSSARG00000008358
choloepus_hoffmanni ENSCHOG00000013036
dasypus_novemcinctus ENSDNOG00000001171
notamacropus_eugenii ENSMEUG00000012284
anas_platyrhynchos_platyrhynchos ENSAPLG00000014913
anser_brachyrhynchus ENSABRG00000013730
gallus_gallus ENSGALG00000034377
coturnix_japonica ENSCJPG00005005326
meleagris_gallopavo ENSMGAG00000012488
numida_meleagris ENSNMEG00000007452
calidris_pugnax ENSCPUG00000007212
calidris_pygmaea ENSCPGG00000011761
melopsittacus_undulatus ENSMUNG00000004813
manacus_vitellinus ENSMVIG00005012787
lepidothrix_coronata ENSLCOG00000009217
taeniopygia_guttata ENSTGUG00000012324
lonchura_striata_domestica ENSLSDG00000003998
serinus_canaria ENSSCAG00000006593
zonotrichia_albicollis ENSZALG00000014093
junco_hyemalis ENSJHYG00000007287
ficedula_albicollis ENSFALG00000002307
parus_major ENSPMJG00000011127
cyanistes_caeruleus ENSCCEG00000007956
taeniopygia_guttata ENSTGUG00000008384
apteryx_haastii ENSAHAG00000009388
apteryx_owenii ENSAOWG00000000690
apteryx_rowi ENSARWG00000002722
dromaius_novaehollandiae ENSDNVG00000008763
nothoprocta_perdicaria ENSNPEG00000014723
crocodylus_porosus ENSCPRG00005007473
gopherus_agassizii ENSGAGG00000007833
chelonoidis_abingdonii ENSCABG00000013009
chrysemys_picta_bellii ENSCPBG00000001584
pelodiscus_sinensis ENSPSIG00000011913
anolis_carolinensis ENSACAG00000010841
pogona_vitticeps ENSPVIG00000025274
salvator_merianae ENSSMRG00000021426
sphenodon_punctatus ENSSPUG00000011606
xenopus_tropicalis ENSXETG00000027945
latimeria_chalumnae ENSLACG00000015533
paramormyrops_kingsleyae ENSPKIG00000018892
scleropages_formosus ENSSFOG00015009324
scophthalmus_maximus ENSSMAG00000020404
cynoglossus_semilaevis ENSCSEG00000011449
seriola_dumerili ENSSDUG00000020331
seriola_lalandi_dorsalis ENSSLDG00000000275
mola_mola ENSMMOG00000014492
hippocampus_comes ENSHCOG00000006950
takifugu_rubripes ENSTRUG00000022216
tetraodon_nigroviridis ENSTNIG00000004684
gasterosteus_aculeatus ENSGACG00000002999
monopterus_albus ENSMALG00000010946
mastacembelus_armatus ENSMAMG00000003358
anabas_testudineus ENSATEG00000007400
labrus_bergylta ENSLBEG00000009380
labrus_bergylta ENSLBEG00000023919
fundulus_heteroclitus ENSFHEG00000008483
cyprinodon_variegatus ENSCVAG00000003234
xiphophorus_maculatus ENSXMAG00000014032
xiphophorus_couchianus ENSXCOG00000019499
poecilia_formosa ENSPFOG00000000791
poecilia_formosa ENSPFOG00000003892
poecilia_mexicana ENSPMEG00000008084
poecilia_latipinna ENSPLAG00000002467
poecilia_reticulata ENSPREG00000002493
gambusia_affinis ENSGAFG00000001974
kryptolebias_marmoratus ENSKMAG00000002123
kryptolebias_marmoratus ENSKMAG00000002095
oryzias_latipes_asm223471v1 ENSORLG00020009808
oryzias_latipes_asm223469v1 ENSORLG00015017043
oryzias_latipes_asm223467v1 ENSORLG00000022852
oryzias_melastigma ENSOMEG00000008832
amphiprion_percula ENSAPEG00000019083
amphiprion_ocellaris ENSAOCG00000010942
acanthochromis_polyacanthus ENSAPOG00000013356
stegastes_partitus ENSSPAG00000013813
haplochromis_burtoni ENSHBUG00000023276
maylandia_zebra ENSMZEG00005026391
pundamilia_nyererei ENSPNYG00000017553
neolamprologus_brichardi ENSNBRG00000013013
oreochromis_niloticus ENSONIG00000013533
amphilophus_citrinellus ENSACIG00000013718
periophthalmus_magnuspinnatus ENSPMGG00000019782
gadus_morhua ENSGMOG00000016895
esox_lucius ENSELUG00000005546
pygocentrus_nattereri ENSPNAG00000024523
astyanax_mexicanus ENSAMXG00000021151
ictalurus_punctatus ENSIPUG00000015011
danio_rerio ENSDARG00000100917
lepisosteus_oculatus ENSLOCG00000003250
