anas_platyrhynchos_platyrhynchos ENSAPLG00000017184
cricetulus_griseus_crigri-picr ENSCGRG00015013343
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023940
mesocricetus_auratus ENSMAUG00000017648
microtus_ochrogaster ENSMOCG00000010667
peromyscus_maniculatus_bairdii ENSPEMG00000019724
nannospalax_galili ENSNGAG00000018106
jaculus_jaculus ENSJJAG00000009446
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009847
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010631
fukomys_damarensis ENSFDAG00000007804
cavia_porcellus ENSCPOG00000034690
cavia_aperea ENSCAPG00000006249
chinchilla_lanigera ENSCLAG00000012606
octodon_degus ENSODEG00000007541
octodon_degus ENSODEG00000018941
dipodomys_ordii ENSDORG00000030021
castor_canadensis ENSCCNG00000020088
urocitellus_parryii ENSUPAG00010012320
spermophilus_dauricus ENSSDAG00000023451
ictidomys_tridecemlineatus ENSSTOG00000008833
marmota_marmota_marmota ENSMMMG00000015067
oryctolagus_cuniculus ENSOCUG00000011329
ochotona_princeps ENSOPRG00000005281
tupaia_belangeri ENSTBEG00000011860
pan_paniscus ENSPPAG00000013639
pan_troglodytes ENSPTRG00000018952
homo_sapiens ENSG00000106537
gorilla_gorilla ENSGGOG00000011165
pongo_abelii ENSPPYG00000017762
nomascus_leucogenys ENSNLEG00000016510
chlorocebus_sabaeus ENSCSAG00000013482
theropithecus_gelada ENSTGEG00000024235
rhinopithecus_bieti ENSRBIG00000026002
rhinopithecus_roxellana ENSRROG00000044318
piliocolobus_tephrosceles ENSPTEG00000035230
colobus_angolensis_palliatus ENSCANG00000007352
saimiri_boliviensis_boliviensis ENSSBOG00000027467
saimiri_boliviensis_boliviensis ENSSBOG00000032374
cebus_capucinus_imitator ENSCCAG00000020472
callithrix_jacchus ENSCJAG00000048668
aotus_nancymaae ENSANAG00000032135
carlito_syrichta ENSTSYG00000030041
microcebus_murinus ENSMICG00000015312
otolemur_garnettii ENSOGAG00000007559
capra_hircus ENSCHIG00000014624
capra_hircus ENSCHIG00000011382
ovis_aries ENSOARG00000008934
bos_mutus ENSBMUG00000020392
bos_taurus ENSBTAG00000012805
bison_bison_bison ENSBBBG00000025335
bison_bison_bison ENSBBBG00000020059
tursiops_truncatus ENSTTRG00000009870
myotis_lucifugus ENSMLUG00000014946
pteropus_vampyrus ENSPVAG00000014572
sus_scrofa ENSSSCG00000015362
ursus_maritimus ENSUMAG00000022069
ursus_americanus ENSUAMG00000024697
ailuropoda_melanoleuca ENSAMEG00000010524
neovison_vison ENSNVIG00000014934
mustela_putorius_furo ENSMPUG00000013982
canis_lupus_familiaris ENSCAFG00000002432
canis_lupus_dingo ENSCAFG00020001556
vulpes_vulpes ENSVVUG00000008663
panthera_tigris_altaica ENSPTIG00000012079
panthera_pardus ENSPPRG00000024563
felis_catus ENSFCAG00000030597
equus_caballus ENSECAG00000010623
equus_asinus_asinus ENSEASG00005021628
loxodonta_africana ENSLAFG00000005956
procavia_capensis ENSPCAG00000013730
echinops_telfairi ENSETEG00000004387
echinops_telfairi ENSETEG00000012606
choloepus_hoffmanni ENSCHOG00000013574
dasypus_novemcinctus ENSDNOG00000011917
propithecus_coquereli ENSPCOG00000000668
prolemur_simus ENSPSMG00000016888
macaca_mulatta ENSMMUG00000017049
macaca_fascicularis ENSMFAG00000003639
macaca_nemestrina ENSMNEG00000035525
mandrillus_leucophaeus ENSMLEG00000037856
cercocebus_atys ENSCATG00000035412
papio_anubis ENSPANG00000021496
ornithorhynchus_anatinus ENSOANG00000013497
sorex_araneus ENSSARG00000002989
xenopus_tropicalis ENSXETG00000022794
latimeria_chalumnae ENSLACG00000022215
scleropages_formosus ENSSFOG00015020307
paramormyrops_kingsleyae ENSPKIG00000012041
takifugu_rubripes ENSTRUG00000006323
tetraodon_nigroviridis ENSTNIG00000002353
gasterosteus_aculeatus ENSGACG00000013330
xiphophorus_couchianus ENSXCOG00000003889
xiphophorus_maculatus ENSXMAG00000013380
poecilia_formosa ENSPFOG00000001110
poecilia_latipinna ENSPLAG00000017606
poecilia_mexicana ENSPMEG00000000127
poecilia_reticulata ENSPREG00000003818
gambusia_affinis ENSGAFG00000014340
fundulus_heteroclitus ENSFHEG00000020525
cyprinodon_variegatus ENSCVAG00000012838
kryptolebias_marmoratus ENSKMAG00000002458
oryzias_latipes_asm223467v1 ENSORLG00000016079
oryzias_latipes_asm223469v1 ENSORLG00015019982
oryzias_melastigma ENSOMEG00000019862
amphiprion_percula ENSAPEG00000022280
amphiprion_ocellaris ENSAOCG00000015420
acanthochromis_polyacanthus ENSAPOG00000008502
stegastes_partitus ENSSPAG00000012698
pundamilia_nyererei ENSPNYG00000018549
astatotilapia_calliptera ENSACLG00000010530
maylandia_zebra ENSMZEG00005017429
haplochromis_burtoni ENSHBUG00000009721
neolamprologus_brichardi ENSNBRG00000005407
oreochromis_niloticus ENSONIG00000002257
amphilophus_citrinellus ENSACIG00000021875
mastacembelus_armatus ENSMAMG00000010101
monopterus_albus ENSMALG00000003749
anabas_testudineus ENSATEG00000006379
labrus_bergylta ENSLBEG00000016592
seriola_dumerili ENSSDUG00000006625
seriola_lalandi_dorsalis ENSSLDG00000012407
scophthalmus_maximus ENSSMAG00000016378
mola_mola ENSMMOG00000017088
hippocampus_comes ENSHCOG00000006990
periophthalmus_magnuspinnatus ENSPMGG00000007953
esox_lucius ENSELUG00000015322
pygocentrus_nattereri ENSPNAG00000008863
astyanax_mexicanus ENSAMXG00000036610
ictalurus_punctatus ENSIPUG00000023383
danio_rerio ENSDARG00000068883
oryzias_latipes_asm223471v1 ENSORLG00020018348
oryzias_latipes_asm223467v1 ENSORLG00000010519
oryzias_latipes_asm223469v1 ENSORLG00015010052
oryzias_melastigma ENSOMEG00000008117
seriola_lalandi_dorsalis ENSSLDG00000014061
neolamprologus_brichardi ENSNBRG00000019422
scophthalmus_maximus ENSSMAG00000020777
cynoglossus_semilaevis ENSCSEG00000018642
seriola_dumerili ENSSDUG00000009449
seriola_lalandi_dorsalis ENSSLDG00000000341
mastacembelus_armatus ENSMAMG00000020224
monopterus_albus ENSMALG00000020009
anabas_testudineus ENSATEG00000013019
haplochromis_burtoni ENSHBUG00000008387
astatotilapia_calliptera ENSACLG00000015540
pundamilia_nyererei ENSPNYG00000011140
maylandia_zebra ENSMZEG00005017893
oreochromis_niloticus ENSONIG00000015934
amphilophus_citrinellus ENSACIG00000012885
labrus_bergylta ENSLBEG00000008129
labrus_bergylta ENSLBEG00000013703
periophthalmus_magnuspinnatus ENSPMGG00000020533
hippocampus_comes ENSHCOG00000007193
gadus_morhua ENSGMOG00000013198
esox_lucius ENSELUG00000023552
astyanax_mexicanus ENSAMXG00000031188
pygocentrus_nattereri ENSPNAG00000029807
ictalurus_punctatus ENSIPUG00000014180
danio_rerio ENSDARG00000070479
scleropages_formosus ENSSFOG00015015456
paramormyrops_kingsleyae ENSPKIG00000010874
lepisosteus_oculatus ENSLOCG00000011327
eptatretus_burgeri ENSEBUG00000000658
eptatretus_burgeri ENSEBUG00000005740
