tetraodon_nigroviridis ENSTNIG00000013306
anser_brachyrhynchus ENSABRG00000002458
anas_platyrhynchos_platyrhynchos ENSAPLG00000015669
apteryx_owenii ENSAOWG00000016176
apteryx_haastii ENSAHAG00000006358
apteryx_rowi ENSARWG00000018170
dromaius_novaehollandiae ENSDNVG00000007374
nothoprocta_perdicaria ENSNPEG00000014422
crocodylus_porosus ENSCPRG00005003612
gopherus_agassizii ENSGAGG00000009913
chelonoidis_abingdonii ENSCABG00000007813
chrysemys_picta_bellii ENSCPBG00000008095
pelodiscus_sinensis ENSPSIG00000004011
pogona_vitticeps ENSPVIG00000014540
anolis_carolinensis ENSACAG00000016401
notechis_scutatus ENSNSUG00000012478
salvator_merianae ENSSMRG00000021161
sphenodon_punctatus ENSSPUG00000018238
pteropus_vampyrus ENSPVAG00000009995
myotis_lucifugus ENSMLUG00000008606
equus_asinus_asinus ENSEASG00005002831
equus_caballus ENSECAG00000007894
ursus_americanus ENSUAMG00000021238
ursus_maritimus ENSUMAG00000017523
ailuropoda_melanoleuca ENSAMEG00000000411
mustela_putorius_furo ENSMPUG00000015199
neovison_vison ENSNVIG00000000513
canis_lupus_familiaris ENSCAFG00000000555
canis_lupus_dingo ENSCAFG00020000406
vulpes_vulpes ENSVVUG00000013101
panthera_pardus ENSPPRG00000023075
panthera_tigris_altaica ENSPTIG00000020344
felis_catus ENSFCAG00000001871
bos_taurus ENSBTAG00000017833
bos_mutus ENSBMUG00000025530
bison_bison_bison ENSBBBG00000002715
ovis_aries ENSOARG00000001013
capra_hircus ENSCHIG00000014198
tursiops_truncatus ENSTTRG00000007491
sus_scrofa ENSSSCG00000006066
vicugna_pacos ENSVPAG00000003528
erinaceus_europaeus ENSEEUG00000015248
dasypus_novemcinctus ENSDNOG00000004532
choloepus_hoffmanni ENSCHOG00000000775
loxodonta_africana ENSLAFG00000004783
procavia_capensis ENSPCAG00000010290
nannospalax_galili ENSNGAG00000006667
jaculus_jaculus ENSJJAG00000012255
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014395
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004447
fukomys_damarensis ENSFDAG00000006667
chinchilla_lanigera ENSCLAG00000015646
cavia_porcellus ENSCPOG00000007313
marmota_marmota_marmota ENSMMMG00000016129
urocitellus_parryii ENSUPAG00010012809
ictidomys_tridecemlineatus ENSSTOG00000006177
spermophilus_dauricus ENSSDAG00000018669
castor_canadensis ENSCCNG00000015788
dipodomys_ordii ENSDORG00000000701
oryctolagus_cuniculus ENSOCUG00000001892
ochotona_princeps ENSOPRG00000009614
carlito_syrichta ENSTSYG00000029101
sorex_araneus ENSSARG00000006446
prolemur_simus ENSPSMG00000012490
propithecus_coquereli ENSPCOG00000003000
microcebus_murinus ENSMICG00000034867
otolemur_garnettii ENSOGAG00000007137
pan_paniscus ENSPPAG00000034676
pan_troglodytes ENSPTRG00000020472
homo_sapiens ENSG00000034677
gorilla_gorilla ENSGGOG00000026234
nomascus_leucogenys ENSNLEG00000003030
rhinopithecus_roxellana ENSRROG00000034781
rhinopithecus_bieti ENSRBIG00000042666
piliocolobus_tephrosceles ENSPTEG00000001950
piliocolobus_tephrosceles ENSPTEG00000003267
colobus_angolensis_palliatus ENSCANG00000042342
macaca_nemestrina ENSMNEG00000030685
macaca_fascicularis ENSMFAG00000044073
chlorocebus_sabaeus ENSCSAG00000012091
theropithecus_gelada ENSTGEG00000003029
papio_anubis ENSPANG00000021913
mandrillus_leucophaeus ENSMLEG00000033564
cercocebus_atys ENSCATG00000037706
cebus_capucinus_imitator ENSCCAG00000028958
saimiri_boliviensis_boliviensis ENSSBOG00000035134
callithrix_jacchus ENSCJAG00000015794
aotus_nancymaae ENSANAG00000030347
carlito_syrichta ENSTSYG00000032915
carlito_syrichta ENSTSYG00000000426
macaca_mulatta ENSMMUG00000004387
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020633
mus_spicilegus ENSMSIG00000015703
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022280
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019737
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019746
mus_spicilegus ENSMSIG00000006196
mus_spicilegus ENSMSIG00000017869
rattus_norvegicus ENSRNOG00000009658
meriones_unguiculatus ENSMUGG00000002835
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012317
cricetulus_griseus_crigri-picr ENSCGRG00015027509
cricetulus_griseus_crigri_1.0 ENSCGRG00000013032
mesocricetus_auratus ENSMAUG00000010432
peromyscus_maniculatus_bairdii ENSPEMG00000010959
microtus_ochrogaster ENSMOCG00000003595
octodon_degus ENSODEG00000019080
echinops_telfairi ENSETEG00000013060
tupaia_belangeri ENSTBEG00000011079
phascolarctos_cinereus ENSPCIG00000000069
notamacropus_eugenii ENSMEUG00000015215
sarcophilus_harrisii ENSSHAG00000007661
monodelphis_domestica ENSMODG00000006288
ornithorhynchus_anatinus ENSOANG00000011988
ornithorhynchus_anatinus ENSOANG00000001803
xenopus_tropicalis ENSXETG00000017873
latimeria_chalumnae ENSLACG00000016189
petromyzon_marinus ENSPMAG00000004806
eptatretus_burgeri ENSEBUG00000016417
