taeniopygia_guttata ENSTGUG00000012374
xiphophorus_maculatus ENSXMAG00000007204
xiphophorus_couchianus ENSXCOG00000016330
gambusia_affinis ENSGAFG00000013505
poecilia_formosa ENSPFOG00000013736
poecilia_mexicana ENSPMEG00000013174
poecilia_reticulata ENSPREG00000016601
fundulus_heteroclitus ENSFHEG00000008546
cyprinodon_variegatus ENSCVAG00000004821
kryptolebias_marmoratus ENSKMAG00000002077
oryzias_latipes_asm223471v1 ENSORLG00020012991
oryzias_latipes_asm223467v1 ENSORLG00000029595
oryzias_latipes_asm223469v1 ENSORLG00015006250
oryzias_melastigma ENSOMEG00000013197
haplochromis_burtoni ENSHBUG00000004187
maylandia_zebra ENSMZEG00005005692
pundamilia_nyererei ENSPNYG00000000680
astatotilapia_calliptera ENSACLG00000005603
neolamprologus_brichardi ENSNBRG00000001860
oreochromis_niloticus ENSONIG00000008497
amphilophus_citrinellus ENSACIG00000018579
amphiprion_ocellaris ENSAOCG00000004850
amphiprion_percula ENSAPEG00000001744
acanthochromis_polyacanthus ENSAPOG00000010767
stegastes_partitus ENSSPAG00000014290
hippocampus_comes ENSHCOG00000016533
periophthalmus_magnuspinnatus ENSPMGG00000005819
esox_lucius ENSELUG00000006528
danio_rerio ENSDARG00000099803
scleropages_formosus ENSSFOG00015010907
paramormyrops_kingsleyae ENSPKIG00000000195
gadus_morhua ENSGMOG00000005196
