anas_platyrhynchos_platyrhynchos ENSAPLG00000003781
castor_canadensis ENSCCNG00000013442
rattus_norvegicus ENSRNOG00000046527
rattus_norvegicus ENSRNOG00000005486
mus_spicilegus ENSMSIG00000023688
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020746
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000072501
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019848
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019853
meriones_unguiculatus ENSMUGG00000011855
cricetulus_griseus_crigri-picr ENSCGRG00015001408
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003337
cricetulus_griseus_crigri_1.0 ENSCGRG00000017849
mesocricetus_auratus ENSMAUG00000018069
peromyscus_maniculatus_bairdii ENSPEMG00000027976
microtus_ochrogaster ENSMOCG00000021213
oryctolagus_cuniculus ENSOCUG00000009768
ochotona_princeps ENSOPRG00000008815
gorilla_gorilla ENSGGOG00000022313
homo_sapiens ENSG00000129292
pan_paniscus ENSPPAG00000040914
pan_troglodytes ENSPTRG00000048015
pongo_abelii ENSPPYG00000018891
nomascus_leucogenys ENSNLEG00000005780
piliocolobus_tephrosceles ENSPTEG00000029335
colobus_angolensis_palliatus ENSCANG00000034747
rhinopithecus_roxellana ENSRROG00000019383
rhinopithecus_bieti ENSRBIG00000043926
papio_anubis ENSPANG00000021863
theropithecus_gelada ENSTGEG00000012464
cercocebus_atys ENSCATG00000040677
macaca_fascicularis ENSMFAG00000036945
macaca_mulatta ENSMMUG00000010190
macaca_nemestrina ENSMNEG00000018127
mandrillus_leucophaeus ENSMLEG00000031878
chlorocebus_sabaeus ENSCSAG00000009894
cebus_capucinus_imitator ENSCCAG00000020490
saimiri_boliviensis_boliviensis ENSSBOG00000028777
callithrix_jacchus ENSCJAG00000004502
aotus_nancymaae ENSANAG00000020758
aotus_nancymaae ENSANAG00000026499
aotus_nancymaae ENSANAG00000035493
carlito_syrichta ENSTSYG00000012378
microcebus_murinus ENSMICG00000003634
prolemur_simus ENSPSMG00000004518
propithecus_coquereli ENSPCOG00000017675
otolemur_garnettii ENSOGAG00000012075
nannospalax_galili ENSNGAG00000012501
jaculus_jaculus ENSJJAG00000021541
tupaia_belangeri ENSTBEG00000001593
erinaceus_europaeus ENSEEUG00000006593
ailuropoda_melanoleuca ENSAMEG00000012878
myotis_lucifugus ENSMLUG00000001525
equus_caballus ENSECAG00000015107
pteropus_vampyrus ENSPVAG00000009949
capra_hircus ENSCHIG00000009054
ovis_aries ENSOARG00000006026
bos_mutus ENSBMUG00000022846
bos_taurus ENSBTAG00000006869
bison_bison_bison ENSBBBG00000019353
tursiops_truncatus ENSTTRG00000007127
vicugna_pacos ENSVPAG00000010489
sus_scrofa ENSSSCG00000005950
canis_lupus_familiaris ENSCAFG00000001124
vulpes_vulpes ENSVVUG00000017330
neovison_vison ENSNVIG00000007409
mustela_putorius_furo ENSMPUG00000001583
ursus_americanus ENSUAMG00000014937
panthera_pardus ENSPPRG00000000672
panthera_tigris_altaica ENSPTIG00000018849
felis_catus ENSFCAG00000000706
canis_lupus_dingo ENSCAFG00020013439
canis_lupus_dingo ENSCAFG00020013435
ursus_maritimus ENSUMAG00000001517
sorex_araneus ENSSARG00000012823
sorex_araneus ENSSARG00000012810
erinaceus_europaeus ENSEEUG00000006420
equus_asinus_asinus ENSEASG00005022090
tupaia_belangeri ENSTBEG00000015307
echinops_telfairi ENSETEG00000007524
echinops_telfairi ENSETEG00000007519
loxodonta_africana ENSLAFG00000006105
procavia_capensis ENSPCAG00000010801
dasypus_novemcinctus ENSDNOG00000009433
choloepus_hoffmanni ENSCHOG00000013295
ornithorhynchus_anatinus ENSOANG00000010068
xenopus_tropicalis ENSXETG00000023046
pygocentrus_nattereri ENSPNAG00000028885
astyanax_mexicanus ENSAMXG00000018473
ictalurus_punctatus ENSIPUG00000004582
danio_rerio ENSDARG00000017427
esox_lucius ENSELUG00000021805
paramormyrops_kingsleyae ENSPKIG00000021529
scleropages_formosus ENSSFOG00015000657
scleropages_formosus ENSSFOG00015011039
lepisosteus_oculatus ENSLOCG00000007267
latimeria_chalumnae ENSLACG00000005179
xenopus_tropicalis ENSXETG00000023048
eptatretus_burgeri ENSEBUG00000007547
petromyzon_marinus ENSPMAG00000003707
