notechis_scutatus ENSNSUG00000000853
mola_mola ENSMMOG00000015476
gasterosteus_aculeatus ENSGACG00000011782
mastacembelus_armatus ENSMAMG00000007391
monopterus_albus ENSMALG00000001427
anabas_testudineus ENSATEG00000022246
amphiprion_ocellaris ENSAOCG00000019006
amphiprion_percula ENSAPEG00000011532
acanthochromis_polyacanthus ENSAPOG00000010891
stegastes_partitus ENSSPAG00000012538
stegastes_partitus ENSSPAG00000020471
cyprinodon_variegatus ENSCVAG00000003901
fundulus_heteroclitus ENSFHEG00000009628
xiphophorus_couchianus ENSXCOG00000015613
xiphophorus_maculatus ENSXMAG00000015390
gambusia_affinis ENSGAFG00000011388
poecilia_formosa ENSPFOG00000016268
poecilia_mexicana ENSPMEG00000023527
poecilia_latipinna ENSPLAG00000007794
poecilia_reticulata ENSPREG00000009640
kryptolebias_marmoratus ENSKMAG00000002908
oryzias_latipes_asm223467v1 ENSORLG00000012688
oryzias_latipes_asm223469v1 ENSORLG00015018297
oryzias_latipes_asm223471v1 ENSORLG00020003880
oryzias_melastigma ENSOMEG00000000319
pundamilia_nyererei ENSPNYG00000018110
haplochromis_burtoni ENSHBUG00000010819
astatotilapia_calliptera ENSACLG00000011420
maylandia_zebra ENSMZEG00005010278
neolamprologus_brichardi ENSNBRG00000017313
oreochromis_niloticus ENSONIG00000010793
amphilophus_citrinellus ENSACIG00000019649
seriola_lalandi_dorsalis ENSSLDG00000012249
seriola_dumerili ENSSDUG00000021841
scophthalmus_maximus ENSSMAG00000004858
hippocampus_comes ENSHCOG00000016486
takifugu_rubripes ENSTRUG00000004863
tetraodon_nigroviridis ENSTNIG00000004054
cynoglossus_semilaevis ENSCSEG00000008222
cynoglossus_semilaevis ENSCSEG00000010611
periophthalmus_magnuspinnatus ENSPMGG00000023006
gadus_morhua ENSGMOG00000016690
esox_lucius ENSELUG00000002291
pygocentrus_nattereri ENSPNAG00000022116
astyanax_mexicanus ENSAMXG00000005430
ictalurus_punctatus ENSIPUG00000002357
danio_rerio ENSDARG00000006137
scleropages_formosus ENSSFOG00015012680
paramormyrops_kingsleyae ENSPKIG00000019350
lepisosteus_oculatus ENSLOCG00000015158
latimeria_chalumnae ENSLACG00000013578
eptatretus_burgeri ENSEBUG00000009489
