notechis_scutatus ENSNSUG00000012164
scophthalmus_maximus ENSSMAG00000008993
gasterosteus_aculeatus ENSGACG00000007165
mola_mola ENSMMOG00000002329
takifugu_rubripes ENSTRUG00000006308
tetraodon_nigroviridis ENSTNIG00000016901
hippocampus_comes ENSHCOG00000012644
periophthalmus_magnuspinnatus ENSPMGG00000009082
gadus_morhua ENSGMOG00000019015
esox_lucius ENSELUG00000003162
ictalurus_punctatus ENSIPUG00000016601
scleropages_formosus ENSSFOG00015007542
eptatretus_burgeri ENSEBUG00000011607
