meleagris_gallopavo ENSMGAG00000015993
maylandia_zebra ENSMZEG00005017381
oreochromis_niloticus ENSONIG00000021036
amphilophus_citrinellus ENSACIG00000011335
xiphophorus_maculatus ENSXMAG00000019730
xiphophorus_couchianus ENSXCOG00000020480
gambusia_affinis ENSGAFG00000011424
poecilia_formosa ENSPFOG00000020176
poecilia_latipinna ENSPLAG00000011458
poecilia_mexicana ENSPMEG00000021260
poecilia_reticulata ENSPREG00000015757
fundulus_heteroclitus ENSFHEG00000000887
cyprinodon_variegatus ENSCVAG00000014472
kryptolebias_marmoratus ENSKMAG00000003089
oryzias_latipes_asm223467v1 ENSORLG00000000061
oryzias_latipes_asm223471v1 ENSORLG00020000673
oryzias_latipes_asm223469v1 ENSORLG00015014893
oryzias_melastigma ENSOMEG00000020765
hippocampus_comes ENSHCOG00000017887
periophthalmus_magnuspinnatus ENSPMGG00000022382
esox_lucius ENSELUG00000003555
scleropages_formosus ENSSFOG00015014691
lepisosteus_oculatus ENSLOCG00000017837
bos_mutus ENSBMUG00000013743
bos_taurus ENSBTAG00000017882
bison_bison_bison ENSBBBG00000003736
capra_hircus ENSCHIG00000009418
ovis_aries ENSOARG00000012006
tursiops_truncatus ENSTTRG00000014606
sus_scrofa ENSSSCG00000027975
myotis_lucifugus ENSMLUG00000011171
ursus_maritimus ENSUMAG00000025427
ursus_americanus ENSUAMG00000024589
ailuropoda_melanoleuca ENSAMEG00000020081
mustela_putorius_furo ENSMPUG00000019066
neovison_vison ENSNVIG00000007665
canis_lupus_dingo ENSCAFG00020019276
canis_lupus_familiaris ENSCAFG00000031315
vulpes_vulpes ENSVVUG00000024026
panthera_pardus ENSPPRG00000012330
felis_catus ENSFCAG00000009174
equus_caballus ENSECAG00000005082
equus_asinus_asinus ENSEASG00005000280
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000051652
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016310
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015497
mus_spicilegus ENSMSIG00000025134
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030910
rattus_norvegicus ENSRNOG00000001217
meriones_unguiculatus ENSMUGG00000017093
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011603
cricetulus_griseus_crigri-picr ENSCGRG00015020157
cricetulus_griseus_crigri_1.0 ENSCGRG00000018783
mesocricetus_auratus ENSMAUG00000021907
peromyscus_maniculatus_bairdii ENSPEMG00000030505
microtus_ochrogaster ENSMOCG00000017485
nannospalax_galili ENSNGAG00000024059
jaculus_jaculus ENSJJAG00000001845
castor_canadensis ENSCCNG00000020429
urocitellus_parryii ENSUPAG00010002648
ictidomys_tridecemlineatus ENSSTOG00000023533
marmota_marmota_marmota ENSMMMG00000012614
cavia_aperea ENSCAPG00000001273
cavia_porcellus ENSCPOG00000030436
octodon_degus ENSODEG00000020091
chinchilla_lanigera ENSCLAG00000006488
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020743
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020903
oryctolagus_cuniculus ENSOCUG00000002572
ochotona_princeps ENSOPRG00000002477
prolemur_simus ENSPSMG00000001980
otolemur_garnettii ENSOGAG00000013776
macaca_nemestrina ENSMNEG00000021603
macaca_fascicularis ENSMFAG00000028969
macaca_mulatta ENSMMUG00000041441
mandrillus_leucophaeus ENSMLEG00000001984
theropithecus_gelada ENSTGEG00000019133
papio_anubis ENSPANG00000001292
cercocebus_atys ENSCATG00000017064
chlorocebus_sabaeus ENSCSAG00000000277
rhinopithecus_bieti ENSRBIG00000013619
rhinopithecus_roxellana ENSRROG00000033768
colobus_angolensis_palliatus ENSCANG00000014999
piliocolobus_tephrosceles ENSPTEG00000011198
homo_sapiens ENSG00000160233
gorilla_gorilla ENSGGOG00000008435
pan_troglodytes ENSPTRG00000013978
pan_paniscus ENSPPAG00000006087
pongo_abelii ENSPPYG00000011486
callithrix_jacchus ENSCJAG00000015322
loxodonta_africana ENSLAFG00000005181
procavia_capensis ENSPCAG00000016246
echinops_telfairi ENSETEG00000013092
dasypus_novemcinctus ENSDNOG00000008828
notamacropus_eugenii ENSMEUG00000013345
phascolarctos_cinereus ENSPCIG00000004224
sarcophilus_harrisii ENSSHAG00000003112
ornithorhynchus_anatinus ENSOANG00000015573
apteryx_owenii ENSAOWG00000013017
apteryx_haastii ENSAHAG00000019055
apteryx_rowi ENSARWG00000008326
dromaius_novaehollandiae ENSDNVG00000017926
nothoprocta_perdicaria ENSNPEG00000002069
calidris_pugnax ENSCPUG00000013595
calidris_pygmaea ENSCPGG00000013732
lepidothrix_coronata ENSLCOG00000007021
manacus_vitellinus ENSMVIG00005014799
cyanistes_caeruleus ENSCCEG00000005622
parus_major ENSPMJG00000016522
taeniopygia_guttata ENSTGUG00000006022
lonchura_striata_domestica ENSLSDG00000000564
junco_hyemalis ENSJHYG00000017239
zonotrichia_albicollis ENSZALG00000005599
ficedula_albicollis ENSFALG00000014513
serinus_canaria ENSSCAG00000008609
melopsittacus_undulatus ENSMUNG00000008761
crocodylus_porosus ENSCPRG00005004974
chelonoidis_abingdonii ENSCABG00000021692
chrysemys_picta_bellii ENSCPBG00000000788
pelodiscus_sinensis ENSPSIG00000006502
anolis_carolinensis ENSACAG00000008369
pogona_vitticeps ENSPVIG00000021056
notechis_scutatus ENSNSUG00000013215
salvator_merianae ENSSMRG00000022103
sphenodon_punctatus ENSSPUG00000014179
xenopus_tropicalis ENSXETG00000018622
latimeria_chalumnae ENSLACG00000015394
eptatretus_burgeri ENSEBUG00000005483
