labrus_bergylta ENSLBEG00000002078
peromyscus_maniculatus_bairdii ENSPEMG00000021475
nannospalax_galili ENSNGAG00000015972
castor_canadensis ENSCCNG00000027315
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017352
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010615
fukomys_damarensis ENSFDAG00000010276
chinchilla_lanigera ENSCLAG00000002504
cavia_porcellus ENSCPOG00000011791
octodon_degus ENSODEG00000017334
marmota_marmota_marmota ENSMMMG00000003153
spermophilus_dauricus ENSSDAG00000015757
jaculus_jaculus ENSJJAG00000018337
tupaia_belangeri ENSTBEG00000001496
propithecus_coquereli ENSPCOG00000015092
prolemur_simus ENSPSMG00000004118
microcebus_murinus ENSMICG00000012926
otolemur_garnettii ENSOGAG00000005361
pan_troglodytes ENSPTRG00000003052
pan_paniscus ENSPPAG00000039312
gorilla_gorilla ENSGGOG00000006743
homo_sapiens ENSG00000186766
pongo_abelii ENSPPYG00000002837
nomascus_leucogenys ENSNLEG00000000577
rhinopithecus_roxellana ENSRROG00000040158
rhinopithecus_bieti ENSRBIG00000035968
piliocolobus_tephrosceles ENSPTEG00000029981
papio_anubis ENSPANG00000020235
theropithecus_gelada ENSTGEG00000028927
macaca_nemestrina ENSMNEG00000029819
macaca_fascicularis ENSMFAG00000042510
cercocebus_atys ENSCATG00000031025
chlorocebus_sabaeus ENSCSAG00000004451
saimiri_boliviensis_boliviensis ENSSBOG00000016469
cebus_capucinus_imitator ENSCCAG00000030117
callithrix_jacchus ENSCJAG00000014240
aotus_nancymaae ENSANAG00000031461
canis_lupus_dingo ENSCAFG00020019530
canis_lupus_familiaris ENSCAFG00000013126
vulpes_vulpes ENSVVUG00000005629
ursus_americanus ENSUAMG00000012473
mustela_putorius_furo ENSMPUG00000002504
neovison_vison ENSNVIG00000008944
felis_catus ENSFCAG00000042347
panthera_pardus ENSPPRG00000001369
pteropus_vampyrus ENSPVAG00000000088
bos_taurus ENSBTAG00000006218
bos_mutus ENSBMUG00000023323
bison_bison_bison ENSBBBG00000011620
capra_hircus ENSCHIG00000010172
tursiops_truncatus ENSTTRG00000015345
sus_scrofa ENSSSCG00000010752
equus_caballus ENSECAG00000029047
equus_asinus_asinus ENSEASG00005014885
dasypus_novemcinctus ENSDNOG00000046789
loxodonta_africana ENSLAFG00000002801
gallus_gallus ENSGALG00000044849
anas_platyrhynchos_platyrhynchos ENSAPLG00000027337
melopsittacus_undulatus ENSMUNG00000000612
manacus_vitellinus ENSMVIG00005013394
taeniopygia_guttata ENSTGUG00000010866
lonchura_striata_domestica ENSLSDG00000000725
ficedula_albicollis ENSFALG00000010199
parus_major ENSPMJG00000016808
junco_hyemalis ENSJHYG00000000595
lepidothrix_coronata ENSLCOG00000011759
calidris_pygmaea ENSCPGG00000011609
gallus_gallus ENSGALG00000037457
coturnix_japonica ENSCJPG00005006746
meleagris_gallopavo ENSMGAG00000013183
numida_meleagris ENSNMEG00000002252
anser_brachyrhynchus ENSABRG00000013606
manacus_vitellinus ENSMVIG00005015315
calidris_pugnax ENSCPUG00000008487
melopsittacus_undulatus ENSMUNG00000010654
nothoprocta_perdicaria ENSNPEG00000000458
dromaius_novaehollandiae ENSDNVG00000011865
serinus_canaria ENSSCAG00000014726
chrysemys_picta_bellii ENSCPBG00000001450
gopherus_agassizii ENSGAGG00000006298
anolis_carolinensis ENSACAG00000008418
notechis_scutatus ENSNSUG00000017947
salvator_merianae ENSSMRG00000016918
sphenodon_punctatus ENSSPUG00000005048
apteryx_haastii ENSAHAG00000001458
notamacropus_eugenii ENSMEUG00000016168
phascolarctos_cinereus ENSPCIG00000037325
notechis_scutatus ENSNSUG00000011126
anolis_carolinensis ENSACAG00000029439
salvator_merianae ENSSMRG00000005191
pogona_vitticeps ENSPVIG00000004022
sarcophilus_harrisii ENSSHAG00000006952
monodelphis_domestica ENSMODG00000006906
phascolarctos_cinereus ENSPCIG00000015828
notamacropus_eugenii ENSMEUG00000012884
xenopus_tropicalis ENSXETG00000005199
xenopus_tropicalis ENSXETG00000001934
chrysemys_picta_bellii ENSCPBG00000007001
pelodiscus_sinensis ENSPSIG00000009024
pygocentrus_nattereri ENSPNAG00000002484
eptatretus_burgeri ENSEBUG00000012197
eptatretus_burgeri ENSEBUG00000003945
ciona_intestinalis ENSCING00000013204
ciona_savignyi ENSCSAVG00000005981
ciona_intestinalis ENSCING00000013203
ciona_savignyi ENSCSAVG00000005984
eptatretus_burgeri ENSEBUG00000015048
ciona_savignyi ENSCSAVG00000005989
ciona_intestinalis ENSCING00000007221
paramormyrops_kingsleyae ENSPKIG00000017711
