scophthalmus_maximus ENSSMAG00000008751
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011839
fukomys_damarensis ENSFDAG00000011954
ictidomys_tridecemlineatus ENSSTOG00000004390
urocitellus_parryii ENSUPAG00010000057
spermophilus_dauricus ENSSDAG00000022547
marmota_marmota_marmota ENSMMMG00000010262
castor_canadensis ENSCCNG00000019800
dipodomys_ordii ENSDORG00000006346
microtus_ochrogaster ENSMOCG00000015378
peromyscus_maniculatus_bairdii ENSPEMG00000012212
cricetulus_griseus_crigri_1.0 ENSCGRG00000010046
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019435
cricetulus_griseus_crigri-picr ENSCGRG00015010857
mesocricetus_auratus ENSMAUG00000001671
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024923
mus_spicilegus ENSMSIG00000006147
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000010911
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024013
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025449
rattus_norvegicus ENSRNOG00000007446
meriones_unguiculatus ENSMUGG00000018526
nannospalax_galili ENSNGAG00000022366
jaculus_jaculus ENSJJAG00000011063
jaculus_jaculus ENSJJAG00000000223
jaculus_jaculus ENSJJAG00000021196
carlito_syrichta ENSTSYG00000002872
choloepus_hoffmanni ENSCHOG00000003994
dasypus_novemcinctus ENSDNOG00000008263
equus_caballus ENSECAG00000006357
equus_asinus_asinus ENSEASG00005020236
procavia_capensis ENSPCAG00000007945
echinops_telfairi ENSETEG00000016758
loxodonta_africana ENSLAFG00000013662
ornithorhynchus_anatinus ENSOANG00000007394
ornithorhynchus_anatinus ENSOANG00000010832
latimeria_chalumnae ENSLACG00000009971
amphiprion_ocellaris ENSAOCG00000011181
amphiprion_percula ENSAPEG00000006844
esox_lucius ENSELUG00000020894
eptatretus_burgeri ENSEBUG00000013518
ciona_intestinalis ENSCING00000005279
drosophila_melanogaster FBgn0030518
caenorhabditis_elegans_strain_n2 WBGene00013870
saccharomyces_cerevisiae_strain_s288c YJR024C
