astyanax_mexicanus ENSAMXG00000042187
oreochromis_niloticus ENSONIG00000012729
amphilophus_citrinellus ENSACIG00000010985
kryptolebias_marmoratus ENSKMAG00000004962
amphiprion_ocellaris ENSAOCG00000006352
amphiprion_percula ENSAPEG00000006292
acanthochromis_polyacanthus ENSAPOG00000010916
stegastes_partitus ENSSPAG00000011521
monopterus_albus ENSMALG00000018100
mastacembelus_armatus ENSMAMG00000006231
anabas_testudineus ENSATEG00000016606
seriola_lalandi_dorsalis ENSSLDG00000006878
seriola_dumerili ENSSDUG00000009629
scophthalmus_maximus ENSSMAG00000021018
labrus_bergylta ENSLBEG00000027848
mola_mola ENSMMOG00000007537
gasterosteus_aculeatus ENSGACG00000008078
xiphophorus_couchianus ENSXCOG00000005764
xiphophorus_maculatus ENSXMAG00000002540
gambusia_affinis ENSGAFG00000004831
poecilia_formosa ENSPFOG00000000673
poecilia_latipinna ENSPLAG00000016232
poecilia_mexicana ENSPMEG00000016319
poecilia_reticulata ENSPREG00000011247
fundulus_heteroclitus ENSFHEG00000016276
cyprinodon_variegatus ENSCVAG00000010561
oryzias_latipes_asm223467v1 ENSORLG00000008453
oryzias_latipes_asm223471v1 ENSORLG00020014758
oryzias_latipes_asm223469v1 ENSORLG00015010165
oryzias_melastigma ENSOMEG00000003665
paramormyrops_kingsleyae ENSPKIG00000006069
microtus_ochrogaster ENSMOCG00000005699
peromyscus_maniculatus_bairdii ENSPEMG00000001085
cricetulus_griseus_crigri-picr ENSCGRG00015000056
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021067
cricetulus_griseus_crigri_1.0 ENSCGRG00000013480
mesocricetus_auratus ENSMAUG00000011398
mus_spicilegus ENSMSIG00000032056
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032260
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000058301
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031142
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021607
rattus_norvegicus ENSRNOG00000020134
meriones_unguiculatus ENSMUGG00000013453
nannospalax_galili ENSNGAG00000024107
jaculus_jaculus ENSJJAG00000023151
prolemur_simus ENSPSMG00000001054
propithecus_coquereli ENSPCOG00000023813
otolemur_garnettii ENSOGAG00000012866
gorilla_gorilla ENSGGOG00000002608
pan_paniscus ENSPPAG00000043884
pan_troglodytes ENSPTRG00000010721
homo_sapiens ENSG00000005007
pongo_abelii ENSPPYG00000009752
nomascus_leucogenys ENSNLEG00000006062
macaca_fascicularis ENSMFAG00000037748
macaca_nemestrina ENSMNEG00000000046
macaca_mulatta ENSMMUG00000023286
papio_anubis ENSPANG00000008847
theropithecus_gelada ENSTGEG00000014982
mandrillus_leucophaeus ENSMLEG00000028404
cercocebus_atys ENSCATG00000040306
chlorocebus_sabaeus ENSCSAG00000005276
rhinopithecus_roxellana ENSRROG00000040935
rhinopithecus_bieti ENSRBIG00000013894
colobus_angolensis_palliatus ENSCANG00000029819
piliocolobus_tephrosceles ENSPTEG00000029288
callithrix_jacchus ENSCJAG00000019627
cebus_capucinus_imitator ENSCCAG00000032175
aotus_nancymaae ENSANAG00000024107
saimiri_boliviensis_boliviensis ENSSBOG00000023632
carlito_syrichta ENSTSYG00000008877
bos_mutus ENSBMUG00000015177
bos_taurus ENSBTAG00000020922
bison_bison_bison ENSBBBG00000003867
capra_hircus ENSCHIG00000011018
ovis_aries ENSOARG00000010739
tursiops_truncatus ENSTTRG00000011544
sus_scrofa ENSSSCG00000039301
equus_caballus ENSECAG00000010639
equus_asinus_asinus ENSEASG00005006549
ursus_americanus ENSUAMG00000007093
ursus_maritimus ENSUMAG00000006652
ailuropoda_melanoleuca ENSAMEG00000011474
neovison_vison ENSNVIG00000019863
mustela_putorius_furo ENSMPUG00000015516
canis_lupus_familiaris ENSCAFG00000014578
canis_lupus_dingo ENSCAFG00020012347
vulpes_vulpes ENSVVUG00000007797
panthera_pardus ENSPPRG00000023470
panthera_tigris_altaica ENSPTIG00000010159
felis_catus ENSFCAG00000009757
myotis_lucifugus ENSMLUG00000012122
pteropus_vampyrus ENSPVAG00000003183
urocitellus_parryii ENSUPAG00010018302
ictidomys_tridecemlineatus ENSSTOG00000009196
spermophilus_dauricus ENSSDAG00000010720
marmota_marmota_marmota ENSMMMG00000001874
ochotona_princeps ENSOPRG00000014018
dipodomys_ordii ENSDORG00000009984
microcebus_murinus ENSMICG00000001659
castor_canadensis ENSCCNG00000004801
octodon_degus ENSODEG00000012426
chinchilla_lanigera ENSCLAG00000004037
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010900
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005904
fukomys_damarensis ENSFDAG00000014816
cavia_porcellus ENSCPOG00000025463
cavia_aperea ENSCAPG00000005758
procavia_capensis ENSPCAG00000012962
loxodonta_africana ENSLAFG00000014963
lonchura_striata_domestica ENSLSDG00000007063
taeniopygia_guttata ENSTGUG00000001057
parus_major ENSPMJG00000013336
junco_hyemalis ENSJHYG00000005799
cyanistes_caeruleus ENSCCEG00000002461
zonotrichia_albicollis ENSZALG00000007470
ficedula_albicollis ENSFALG00000009312
serinus_canaria ENSSCAG00000011786
manacus_vitellinus ENSMVIG00005019228
lepidothrix_coronata ENSLCOG00000002504
pogona_vitticeps ENSPVIG00000014880
salvator_merianae ENSSMRG00000022963
lepisosteus_oculatus ENSLOCG00000002072
latimeria_chalumnae ENSLACG00000008482
scleropages_formosus ENSSFOG00015021095
xenopus_tropicalis ENSXETG00000013602
eptatretus_burgeri ENSEBUG00000010069
calidris_pygmaea ENSCPGG00000005879
calidris_pugnax ENSCPUG00000015625
melopsittacus_undulatus ENSMUNG00000007923
anas_platyrhynchos_platyrhynchos ENSAPLG00000009175
anser_brachyrhynchus ENSABRG00000003691
gallus_gallus ENSGALG00000003220
coturnix_japonica ENSCJPG00005011267
meleagris_gallopavo ENSMGAG00000004745
numida_meleagris ENSNMEG00000003822
apteryx_owenii ENSAOWG00000003845
apteryx_rowi ENSARWG00000015605
apteryx_haastii ENSAHAG00000011866
dromaius_novaehollandiae ENSDNVG00000012088
nothoprocta_perdicaria ENSNPEG00000002644
crocodylus_porosus ENSCPRG00005015727
gopherus_agassizii ENSGAGG00000022217
chelonoidis_abingdonii ENSCABG00000016111
chrysemys_picta_bellii ENSCPBG00000012513
pelodiscus_sinensis ENSPSIG00000009491
sphenodon_punctatus ENSSPUG00000010538
phascolarctos_cinereus ENSPCIG00000006156
notamacropus_eugenii ENSMEUG00000014146
sarcophilus_harrisii ENSSHAG00000010499
monodelphis_domestica ENSMODG00000003689
ornithorhynchus_anatinus ENSOANG00000004568
notechis_scutatus ENSNSUG00000005744
petromyzon_marinus ENSPMAG00000001206
eptatretus_burgeri ENSEBUG00000008082
ciona_intestinalis ENSCING00000021399
ciona_savignyi ENSCSAVG00000006533
drosophila_melanogaster FBgn0030354
caenorhabditis_elegans_strain_n2 WBGene00004880
piliocolobus_tephrosceles ENSPTEG00000016825
saccharomyces_cerevisiae_strain_s288c YMR080C
