scophthalmus_maximus ENSSMAG00000001456
nannospalax_galili ENSNGAG00000020737
dasypus_novemcinctus ENSDNOG00000044160
aotus_nancymaae ENSANAG00000003718
dasypus_novemcinctus ENSDNOG00000045535
rattus_norvegicus ENSRNOG00000048426
rattus_norvegicus ENSRNOG00000029341
castor_canadensis ENSCCNG00000004667
rattus_norvegicus ENSRNOG00000053710
nannospalax_galili ENSNGAG00000019823
jaculus_jaculus ENSJJAG00000010432
callithrix_jacchus ENSCJAG00000039984
pteropus_vampyrus ENSPVAG00000016402
jaculus_jaculus ENSJJAG00000000512
bos_taurus ENSBTAG00000053048
cricetulus_griseus_crigri_1.0 ENSCGRG00000012383
peromyscus_maniculatus_bairdii ENSPEMG00000025865
spermophilus_dauricus ENSSDAG00000002712
dasypus_novemcinctus ENSDNOG00000042370
nothoprocta_perdicaria ENSNPEG00000000877
zonotrichia_albicollis ENSZALG00000004508
callithrix_jacchus ENSCJAG00000016631
rattus_norvegicus ENSRNOG00000008555
mustela_putorius_furo ENSMPUG00000010452
myotis_lucifugus ENSMLUG00000029059
dasypus_novemcinctus ENSDNOG00000034693
loxodonta_africana ENSLAFG00000002515
propithecus_coquereli ENSPCOG00000024002
prolemur_simus ENSPSMG00000003948
cebus_capucinus_imitator ENSCCAG00000034657
cebus_capucinus_imitator ENSCCAG00000034785
saimiri_boliviensis_boliviensis ENSSBOG00000036077
saimiri_boliviensis_boliviensis ENSSBOG00000030662
nomascus_leucogenys ENSNLEG00000035194
spermophilus_dauricus ENSSDAG00000002691
bos_taurus ENSBTAG00000048688
bison_bison_bison ENSBBBG00000015103
equus_caballus ENSECAG00000012463
vulpes_vulpes ENSVVUG00000030264
canis_lupus_dingo ENSCAFG00020015520
ailuropoda_melanoleuca ENSAMEG00000006087
propithecus_coquereli ENSPCOG00000019798
prolemur_simus ENSPSMG00000004179
otolemur_garnettii ENSOGAG00000007760
pan_troglodytes ENSPTRG00000020264
pan_paniscus ENSPPAG00000005938
homo_sapiens ENSG00000008988
gorilla_gorilla ENSGGOG00000001837
nomascus_leucogenys ENSNLEG00000001214
colobus_angolensis_palliatus ENSCANG00000037645
colobus_angolensis_palliatus ENSCANG00000007315
piliocolobus_tephrosceles ENSPTEG00000013735
rhinopithecus_bieti ENSRBIG00000041719
rhinopithecus_roxellana ENSRROG00000034398
macaca_nemestrina ENSMNEG00000040485
macaca_fascicularis ENSMFAG00000032746
mandrillus_leucophaeus ENSMLEG00000032433
cercocebus_atys ENSCATG00000035702
aotus_nancymaae ENSANAG00000038097
fukomys_damarensis ENSFDAG00000003297
capra_hircus ENSCHIG00000017184
myotis_lucifugus ENSMLUG00000025370
macaca_mulatta ENSMMUG00000021314
echinops_telfairi ENSETEG00000011136
theropithecus_gelada ENSTGEG00000023495
pan_paniscus ENSPPAG00000042355
saimiri_boliviensis_boliviensis ENSSBOG00000012627
pan_paniscus ENSPPAG00000040293
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014552
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005254
saimiri_boliviensis_boliviensis ENSSBOG00000023529
prolemur_simus ENSPSMG00000004077
propithecus_coquereli ENSPCOG00000028494
microcebus_murinus ENSMICG00000028194
otolemur_garnettii ENSOGAG00000009881
panthera_tigris_altaica ENSPTIG00000001971
panthera_pardus ENSPPRG00000021008
felis_catus ENSFCAG00000037910
panthera_pardus ENSPPRG00000005758
felis_catus ENSFCAG00000033739
neovison_vison ENSNVIG00000019907
vulpes_vulpes ENSVVUG00000016025
canis_lupus_familiaris ENSCAFG00000023918
cebus_capucinus_imitator ENSCCAG00000018866
saimiri_boliviensis_boliviensis ENSSBOG00000033959
rhinopithecus_roxellana ENSRROG00000023407
mus_spicilegus ENSMSIG00000001873
microtus_ochrogaster ENSMOCG00000010395
urocitellus_parryii ENSUPAG00010014837
spermophilus_dauricus ENSSDAG00000011132
ictidomys_tridecemlineatus ENSSTOG00000027244
dipodomys_ordii ENSDORG00000026134
aotus_nancymaae ENSANAG00000011089
pan_paniscus ENSPPAG00000035591
macaca_nemestrina ENSMNEG00000007228
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016396
cricetulus_griseus_crigri_1.0 ENSCGRG00000010278
microtus_ochrogaster ENSMOCG00000002359
canis_lupus_dingo ENSCAFG00020008906
vulpes_vulpes ENSVVUG00000013805
sus_scrofa ENSSSCG00000040263
sus_scrofa ENSSSCG00000030977
echinops_telfairi ENSETEG00000009392
dasypus_novemcinctus ENSDNOG00000033422
cricetulus_griseus_crigri-picr ENSCGRG00015023031
nannospalax_galili ENSNGAG00000015253
mus_spicilegus ENSMSIG00000023940
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000489
theropithecus_gelada ENSTGEG00000017145
carlito_syrichta ENSTSYG00000033137
peromyscus_maniculatus_bairdii ENSPEMG00000030444
cavia_porcellus ENSCPOG00000011697
carlito_syrichta ENSTSYG00000030243
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014433
octodon_degus ENSODEG00000019073
urocitellus_parryii ENSUPAG00010002625
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025781
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026729
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028234
oryctolagus_cuniculus ENSOCUG00000003068
chlorocebus_sabaeus ENSCSAG00000014597
vulpes_vulpes ENSVVUG00000017835
procavia_capensis ENSPCAG00000004300
mandrillus_leucophaeus ENSMLEG00000016421
nomascus_leucogenys ENSNLEG00000034238
cercocebus_atys ENSCATG00000020059
callithrix_jacchus ENSCJAG00000023253
carlito_syrichta ENSTSYG00000025797
mus_spicilegus ENSMSIG00000003917
nannospalax_galili ENSNGAG00000013595
cricetulus_griseus_crigri-picr ENSCGRG00015003422
jaculus_jaculus ENSJJAG00000023222
urocitellus_parryii ENSUPAG00010023716
canis_lupus_familiaris ENSCAFG00000004800
marmota_marmota_marmota ENSMMMG00000001350
rattus_norvegicus ENSRNOG00000030596
pongo_abelii ENSPPYG00000018600
ursus_maritimus ENSUMAG00000009783
panthera_tigris_altaica ENSPTIG00000006613
meriones_unguiculatus ENSMUGG00000007515
microtus_ochrogaster ENSMOCG00000019980
fukomys_damarensis ENSFDAG00000008498
rhinopithecus_roxellana ENSRROG00000007396
papio_anubis ENSPANG00000018451
bison_bison_bison ENSBBBG00000017472
tursiops_truncatus ENSTTRG00000016847
canis_lupus_familiaris ENSCAFG00000029884
rattus_norvegicus ENSRNOG00000030345
rattus_norvegicus ENSRNOG00000056863
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023904
peromyscus_maniculatus_bairdii ENSPEMG00000029829
microtus_ochrogaster ENSMOCG00000005623
dipodomys_ordii ENSDORG00000005794
microcebus_murinus ENSMICG00000034860
felis_catus ENSFCAG00000029233
panthera_pardus ENSPPRG00000001787
neovison_vison ENSNVIG00000013993
bos_taurus ENSBTAG00000019147
castor_canadensis ENSCCNG00000029055
ochotona_princeps ENSOPRG00000011042
cebus_capucinus_imitator ENSCCAG00000023603
rattus_norvegicus ENSRNOG00000061454
rattus_norvegicus ENSRNOG00000054540
microtus_ochrogaster ENSMOCG00000000517
spermophilus_dauricus ENSSDAG00000002748
spermophilus_dauricus ENSSDAG00000012990
aotus_nancymaae ENSANAG00000031741
macaca_nemestrina ENSMNEG00000019715
spermophilus_dauricus ENSSDAG00000002719
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010356
sus_scrofa ENSSSCG00000040470
cebus_capucinus_imitator ENSCCAG00000009664
cebus_capucinus_imitator ENSCCAG00000016414
rhinopithecus_bieti ENSRBIG00000031098
colobus_angolensis_palliatus ENSCANG00000043509
dasypus_novemcinctus ENSDNOG00000016643
apteryx_owenii ENSAOWG00000001671
calidris_pugnax ENSCPUG00000013162
latimeria_chalumnae ENSLACG00000004213
pan_paniscus ENSPPAG00000018681
macaca_mulatta ENSMMUG00000045362
otolemur_garnettii ENSOGAG00000033988
peromyscus_maniculatus_bairdii ENSPEMG00000031231
microtus_ochrogaster ENSMOCG00000018309
mus_spicilegus ENSMSIG00000017983
cavia_porcellus ENSCPOG00000039420
octodon_degus ENSODEG00000003305
mandrillus_leucophaeus ENSMLEG00000025390
theropithecus_gelada ENSTGEG00000014233
papio_anubis ENSPANG00000032185
cercocebus_atys ENSCATG00000015448
cebus_capucinus_imitator ENSCCAG00000031430
sus_scrofa ENSSSCG00000028417
vicugna_pacos ENSVPAG00000011175
bos_taurus ENSBTAG00000053380
monodelphis_domestica ENSMODG00000009114
cavia_aperea ENSCAPG00000010908
meriones_unguiculatus ENSMUGG00000000119
piliocolobus_tephrosceles ENSPTEG00000031018
melopsittacus_undulatus ENSMUNG00000006290
notechis_scutatus ENSNSUG00000016283
anser_brachyrhynchus ENSABRG00000005598
serinus_canaria ENSSCAG00000001502
amphiprion_ocellaris ENSAOCG00000008673
acanthochromis_polyacanthus ENSAPOG00000001922
poecilia_formosa ENSPFOG00000012059
tetraodon_nigroviridis ENSTNIG00000001523
mastacembelus_armatus ENSMAMG00000016424
monopterus_albus ENSMALG00000016078
poecilia_reticulata ENSPREG00000009080
poecilia_latipinna ENSPLAG00000022616
kryptolebias_marmoratus ENSKMAG00000004058
amphiprion_percula ENSAPEG00000007858
anabas_testudineus ENSATEG00000022686
labrus_bergylta ENSLBEG00000028293
pundamilia_nyererei ENSPNYG00000011555
oreochromis_niloticus ENSONIG00000017968
gambusia_affinis ENSGAFG00000019701
xiphophorus_maculatus ENSXMAG00000024498
gasterosteus_aculeatus ENSGACG00000001940
fundulus_heteroclitus ENSFHEG00000019280
takifugu_rubripes ENSTRUG00000003514
gadus_morhua ENSGMOG00000017907
calidris_pygmaea ENSCPGG00000013874
numida_meleagris ENSNMEG00000013714
ficedula_albicollis ENSFALG00000010283
taeniopygia_guttata ENSTGUG00000011097
parus_major ENSPMJG00000015709
meleagris_gallopavo ENSMGAG00000010999
apteryx_rowi ENSARWG00000005760
apteryx_haastii ENSAHAG00000001908
crocodylus_porosus ENSCPRG00005016338
pogona_vitticeps ENSPVIG00000008151
manacus_vitellinus ENSMVIG00005001412
lepidothrix_coronata ENSLCOG00000004348
lonchura_striata_domestica ENSLSDG00000014354
junco_hyemalis ENSJHYG00000012565
gallus_gallus ENSGALG00000014432
coturnix_japonica ENSCJPG00005010404
salvator_merianae ENSSMRG00000010311
notechis_scutatus ENSNSUG00000008867
sphenodon_punctatus ENSSPUG00000009447
xenopus_tropicalis ENSXETG00000005652
cyprinodon_variegatus ENSCVAG00000019809
amphilophus_citrinellus ENSACIG00000014527
hippocampus_comes ENSHCOG00000011687
pygocentrus_nattereri ENSPNAG00000020993
gopherus_agassizii ENSGAGG00000016663
chelonoidis_abingdonii ENSCABG00000005240
chrysemys_picta_bellii ENSCPBG00000004890
pelodiscus_sinensis ENSPSIG00000017803
drosophila_melanogaster FBgn0019936
macaca_nemestrina ENSMNEG00000008309
macaca_fascicularis ENSMFAG00000008223
macaca_mulatta ENSMMUG00000043380
piliocolobus_tephrosceles ENSPTEG00000038545
colobus_angolensis_palliatus ENSCANG00000019725
rhinopithecus_roxellana ENSRROG00000020035
bos_mutus ENSBMUG00000013177
mus_spicilegus ENSMSIG00000024615
anas_platyrhynchos_platyrhynchos ENSAPLG00000007072
petromyzon_marinus ENSPMAG00000005038
eptatretus_burgeri ENSEBUG00000011532
ciona_intestinalis ENSCING00000000852
caenorhabditis_elegans_strain_n2 WBGene00004489
seriola_dumerili ENSSDUG00000005545
paramormyrops_kingsleyae ENSPKIG00000010499
propithecus_coquereli ENSPCOG00000009000
cyanistes_caeruleus ENSCCEG00000004254
maylandia_zebra ENSMZEG00005003969
maylandia_zebra ENSMZEG00005024986
astatotilapia_calliptera ENSACLG00000013547
maylandia_zebra ENSMZEG00005022162
neolamprologus_brichardi ENSNBRG00000008551
poecilia_mexicana ENSPMEG00000001303
stegastes_partitus ENSSPAG00000000610
astyanax_mexicanus ENSAMXG00000035425
pan_paniscus ENSPPAG00000021284
pan_troglodytes ENSPTRG00000045675
saimiri_boliviensis_boliviensis ENSSBOG00000020229
saimiri_boliviensis_boliviensis ENSSBOG00000020209
rattus_norvegicus ENSRNOG00000055526
seriola_lalandi_dorsalis ENSSLDG00000002596
piliocolobus_tephrosceles ENSPTEG00000010771
saccharomyces_cerevisiae_strain_s288c YHL015W
