loxodonta_africana ENSLAFG00000006275
chelonoidis_abingdonii ENSCABG00000012018
chrysemys_picta_bellii ENSCPBG00000016538
pelodiscus_sinensis ENSPSIG00000018242
pogona_vitticeps ENSPVIG00000012841
anolis_carolinensis ENSACAG00000006324
notechis_scutatus ENSNSUG00000011555
salvator_merianae ENSSMRG00000022627
xenopus_tropicalis ENSXETG00000026355
latimeria_chalumnae ENSLACG00000006715
pygocentrus_nattereri ENSPNAG00000001756
astyanax_mexicanus ENSAMXG00000006246
ictalurus_punctatus ENSIPUG00000019441
danio_rerio ENSDARG00000055678
mastacembelus_armatus ENSMAMG00000021184
anabas_testudineus ENSATEG00000012404
seriola_dumerili ENSSDUG00000019067
seriola_lalandi_dorsalis ENSSLDG00000009208
scophthalmus_maximus ENSSMAG00000016179
xiphophorus_maculatus ENSXMAG00000024248
xiphophorus_couchianus ENSXCOG00000004419
gambusia_affinis ENSGAFG00000012276
poecilia_latipinna ENSPLAG00000022168
poecilia_formosa ENSPFOG00000019597
poecilia_mexicana ENSPMEG00000016010
poecilia_reticulata ENSPREG00000004048
fundulus_heteroclitus ENSFHEG00000000954
cyprinodon_variegatus ENSCVAG00000010576
kryptolebias_marmoratus ENSKMAG00000009529
oryzias_latipes_asm223471v1 ENSORLG00020010300
oryzias_latipes_asm223469v1 ENSORLG00015005273
oryzias_latipes_asm223467v1 ENSORLG00000027717
oryzias_melastigma ENSOMEG00000009926
amphiprion_ocellaris ENSAOCG00000021464
amphiprion_percula ENSAPEG00000016463
acanthochromis_polyacanthus ENSAPOG00000008535
stegastes_partitus ENSSPAG00000004269
haplochromis_burtoni ENSHBUG00000008496
maylandia_zebra ENSMZEG00005017831
astatotilapia_calliptera ENSACLG00000019192
pundamilia_nyererei ENSPNYG00000011556
neolamprologus_brichardi ENSNBRG00000018357
oreochromis_niloticus ENSONIG00000013372
amphilophus_citrinellus ENSACIG00000007766
tetraodon_nigroviridis ENSTNIG00000000253
takifugu_rubripes ENSTRUG00000018243
labrus_bergylta ENSLBEG00000019227
cynoglossus_semilaevis ENSCSEG00000002989
monopterus_albus ENSMALG00000002408
hippocampus_comes ENSHCOG00000020187
mola_mola ENSMMOG00000016116
periophthalmus_magnuspinnatus ENSPMGG00000019152
scleropages_formosus ENSSFOG00015016302
pygocentrus_nattereri ENSPNAG00000000460
astyanax_mexicanus ENSAMXG00000039559
danio_rerio ENSDARG00000091792
monopterus_albus ENSMALG00000019856
mastacembelus_armatus ENSMAMG00000000245
esox_lucius ENSELUG00000019325
lepisosteus_oculatus ENSLOCG00000016296
eptatretus_burgeri ENSEBUG00000011356
petromyzon_marinus ENSPMAG00000008542
