anser_brachyrhynchus ENSABRG00000002171
pan_paniscus ENSPPAG00000032313
pongo_abelii ENSPPYG00000016014
nomascus_leucogenys ENSNLEG00000004541
saimiri_boliviensis_boliviensis ENSSBOG00000029701
cebus_capucinus_imitator ENSCCAG00000027353
callithrix_jacchus ENSCJAG00000015200
aotus_nancymaae ENSANAG00000035278
carlito_syrichta ENSTSYG00000002645
microcebus_murinus ENSMICG00000029169
prolemur_simus ENSPSMG00000005443
propithecus_coquereli ENSPCOG00000021278
otolemur_garnettii ENSOGAG00000010683
oryctolagus_cuniculus ENSOCUG00000016109
ochotona_princeps ENSOPRG00000010199
tupaia_belangeri ENSTBEG00000003773
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009232
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010110
fukomys_damarensis ENSFDAG00000020468
chinchilla_lanigera ENSCLAG00000013100
cavia_porcellus ENSCPOG00000006871
cavia_aperea ENSCAPG00000003628
octodon_degus ENSODEG00000010464
spermophilus_dauricus ENSSDAG00000023892
urocitellus_parryii ENSUPAG00010005907
ictidomys_tridecemlineatus ENSSTOG00000023032
marmota_marmota_marmota ENSMMMG00000012690
castor_canadensis ENSCCNG00000015659
dipodomys_ordii ENSDORG00000010901
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000010803
mus_spicilegus ENSMSIG00000023018
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017057
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016216
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017352
rattus_norvegicus ENSRNOG00000003512
meriones_unguiculatus ENSMUGG00000011886
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023401
cricetulus_griseus_crigri_1.0 ENSCGRG00000010987
cricetulus_griseus_crigri-picr ENSCGRG00015022649
mesocricetus_auratus ENSMAUG00000018769
peromyscus_maniculatus_bairdii ENSPEMG00000026750
microtus_ochrogaster ENSMOCG00000004272
nannospalax_galili ENSNGAG00000019531
jaculus_jaculus ENSJJAG00000001190
pteropus_vampyrus ENSPVAG00000008850
myotis_lucifugus ENSMLUG00000013980
equus_caballus ENSECAG00000006620
equus_asinus_asinus ENSEASG00005000566
ursus_maritimus ENSUMAG00000024823
ursus_americanus ENSUAMG00000008217
ailuropoda_melanoleuca ENSAMEG00000006749
mustela_putorius_furo ENSMPUG00000013217
neovison_vison ENSNVIG00000005663
canis_lupus_familiaris ENSCAFG00000001883
canis_lupus_dingo ENSCAFG00020001652
vulpes_vulpes ENSVVUG00000003844
panthera_pardus ENSPPRG00000010417
panthera_tigris_altaica ENSPTIG00000018090
felis_catus ENSFCAG00000008133
sus_scrofa ENSSSCG00000023661
vicugna_pacos ENSVPAG00000008337
tursiops_truncatus ENSTTRG00000016783
capra_hircus ENSCHIG00000019387
ovis_aries ENSOARG00000013948
bos_mutus ENSBMUG00000024780
bos_taurus ENSBTAG00000030286
bison_bison_bison ENSBBBG00000006922
sorex_araneus ENSSARG00000013866
loxodonta_africana ENSLAFG00000007512
procavia_capensis ENSPCAG00000002519
echinops_telfairi ENSETEG00000005780
ornithorhynchus_anatinus ENSOANG00000003607
ornithorhynchus_anatinus ENSOANG00000030241
xenopus_tropicalis ENSXETG00000031147
paramormyrops_kingsleyae ENSPKIG00000001161
scleropages_formosus ENSSFOG00015000829
scleropages_formosus ENSSFOG00015000992
paramormyrops_kingsleyae ENSPKIG00000002781
cynoglossus_semilaevis ENSCSEG00000017175
hippocampus_comes ENSHCOG00000000467
labrus_bergylta ENSLBEG00000017525
tetraodon_nigroviridis ENSTNIG00000018195
takifugu_rubripes ENSTRUG00000005997
mola_mola ENSMMOG00000013729
anabas_testudineus ENSATEG00000011169
seriola_dumerili ENSSDUG00000019654
seriola_lalandi_dorsalis ENSSLDG00000008029
scophthalmus_maximus ENSSMAG00000004920
mastacembelus_armatus ENSMAMG00000021477
monopterus_albus ENSMALG00000017483
periophthalmus_magnuspinnatus ENSPMGG00000012995
amphiprion_percula ENSAPEG00000018467
amphiprion_ocellaris ENSAOCG00000000444
acanthochromis_polyacanthus ENSAPOG00000005352
stegastes_partitus ENSSPAG00000012551
oryzias_latipes_asm223469v1 ENSORLG00015005066
oryzias_latipes_asm223471v1 ENSORLG00020020784
oryzias_latipes_asm223467v1 ENSORLG00000027019
oryzias_melastigma ENSOMEG00000004870
kryptolebias_marmoratus ENSKMAG00000010965
poecilia_latipinna ENSPLAG00000001766
poecilia_mexicana ENSPMEG00000014635
poecilia_reticulata ENSPREG00000005068
poecilia_formosa ENSPFOG00000007969
xiphophorus_maculatus ENSXMAG00000012611
xiphophorus_couchianus ENSXCOG00000005854
gambusia_affinis ENSGAFG00000005420
cyprinodon_variegatus ENSCVAG00000005057
fundulus_heteroclitus ENSFHEG00000004328
maylandia_zebra ENSMZEG00005008540
pundamilia_nyererei ENSPNYG00000013948
astatotilapia_calliptera ENSACLG00000012229
haplochromis_burtoni ENSHBUG00000004224
neolamprologus_brichardi ENSNBRG00000006481
oreochromis_niloticus ENSONIG00000008432
amphilophus_citrinellus ENSACIG00000009534
monopterus_albus ENSMALG00000017492
gasterosteus_aculeatus ENSGACG00000020740
gadus_morhua ENSGMOG00000016489
periophthalmus_magnuspinnatus ENSPMGG00000012208
esox_lucius ENSELUG00000024116
astyanax_mexicanus ENSAMXG00000005864
pygocentrus_nattereri ENSPNAG00000022519
ictalurus_punctatus ENSIPUG00000016648
danio_rerio ENSDARG00000068989
lepisosteus_oculatus ENSLOCG00000010698
petromyzon_marinus ENSPMAG00000002945
