astyanax_mexicanus ENSAMXG00000021193
mandrillus_leucophaeus ENSMLEG00000026965
theropithecus_gelada ENSTGEG00000020762
chlorocebus_sabaeus ENSCSAG00000004427
cebus_capucinus_imitator ENSCCAG00000029955
callithrix_jacchus ENSCJAG00000014674
saimiri_boliviensis_boliviensis ENSSBOG00000020826
aotus_nancymaae ENSANAG00000020888
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001233
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017335
fukomys_damarensis ENSFDAG00000021218
cavia_porcellus ENSCPOG00000014211
cavia_aperea ENSCAPG00000007955
octodon_degus ENSODEG00000004924
chinchilla_lanigera ENSCLAG00000009311
nannospalax_galili ENSNGAG00000019690
castor_canadensis ENSCCNG00000008270
dipodomys_ordii ENSDORG00000015245
castor_canadensis ENSCCNG00000019180
jaculus_jaculus ENSJJAG00000023736
urocitellus_parryii ENSUPAG00010008048
spermophilus_dauricus ENSSDAG00000006924
ictidomys_tridecemlineatus ENSSTOG00000013964
marmota_marmota_marmota ENSMMMG00000009494
oryctolagus_cuniculus ENSOCUG00000006345
ochotona_princeps ENSOPRG00000009617
tupaia_belangeri ENSTBEG00000002132
otolemur_garnettii ENSOGAG00000016558
carlito_syrichta ENSTSYG00000012401
rattus_norvegicus ENSRNOG00000047350
rattus_norvegicus ENSRNOG00000046159
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016680
mus_spicilegus ENSMSIG00000020549
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034707
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015855
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031231
meriones_unguiculatus ENSMUGG00000010432
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005812
cricetulus_griseus_crigri-picr ENSCGRG00015003096
cricetulus_griseus_crigri_1.0 ENSCGRG00000015927
mesocricetus_auratus ENSMAUG00000014439
microtus_ochrogaster ENSMOCG00000021210
peromyscus_maniculatus_bairdii ENSPEMG00000013060
sorex_araneus ENSSARG00000009905
ornithorhynchus_anatinus ENSOANG00000003120
anser_brachyrhynchus ENSABRG00000007692
anas_platyrhynchos_platyrhynchos ENSAPLG00000008943
gallus_gallus ENSGALG00000009856
coturnix_japonica ENSCJPG00005015718
meleagris_gallopavo ENSMGAG00000010289
numida_meleagris ENSNMEG00000012286
lepidothrix_coronata ENSLCOG00000014527
manacus_vitellinus ENSMVIG00005004940
parus_major ENSPMJG00000012595
cyanistes_caeruleus ENSCCEG00000009901
ficedula_albicollis ENSFALG00000009967
lonchura_striata_domestica ENSLSDG00000016104
taeniopygia_guttata ENSTGUG00000006534
serinus_canaria ENSSCAG00000002761
junco_hyemalis ENSJHYG00000007279
zonotrichia_albicollis ENSZALG00000009757
calidris_pygmaea ENSCPGG00000009277
calidris_pugnax ENSCPUG00000004741
melopsittacus_undulatus ENSMUNG00000001231
apteryx_haastii ENSAHAG00000003426
apteryx_owenii ENSAOWG00000005771
apteryx_rowi ENSARWG00000003275
nothoprocta_perdicaria ENSNPEG00000007126
dromaius_novaehollandiae ENSDNVG00000008494
crocodylus_porosus ENSCPRG00005007622
gopherus_agassizii ENSGAGG00000023008
chelonoidis_abingdonii ENSCABG00000016371
chrysemys_picta_bellii ENSCPBG00000001100
pelodiscus_sinensis ENSPSIG00000006397
pogona_vitticeps ENSPVIG00000000293
anolis_carolinensis ENSACAG00000003396
notechis_scutatus ENSNSUG00000004320
salvator_merianae ENSSMRG00000016102
sphenodon_punctatus ENSSPUG00000012096
xenopus_tropicalis ENSXETG00000007318
latimeria_chalumnae ENSLACG00000012683
petromyzon_marinus ENSPMAG00000003527
ciona_savignyi ENSCSAVG00000003786
ciona_intestinalis ENSCING00000009424
