ciona_savignyi ENSCSAVG00000008298
peromyscus_maniculatus_bairdii ENSPEMG00000022007
microtus_ochrogaster ENSMOCG00000021025
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020629
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017661
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018503
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029419
rattus_norvegicus ENSRNOG00000008950
meriones_unguiculatus ENSMUGG00000007473
meriones_unguiculatus ENSMUGG00000007386
nannospalax_galili ENSNGAG00000019181
jaculus_jaculus ENSJJAG00000015172
chinchilla_lanigera ENSCLAG00000002464
octodon_degus ENSODEG00000000260
cavia_aperea ENSCAPG00000000644
cavia_porcellus ENSCPOG00000027219
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005155
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003267
fukomys_damarensis ENSFDAG00000005914
dipodomys_ordii ENSDORG00000026326
castor_canadensis ENSCCNG00000029353
ictidomys_tridecemlineatus ENSSTOG00000029152
marmota_marmota_marmota ENSMMMG00000022876
spermophilus_dauricus ENSSDAG00000010989
oryctolagus_cuniculus ENSOCUG00000000530
sarcophilus_harrisii ENSSHAG00000013371
phascolarctos_cinereus ENSPCIG00000017201
monodelphis_domestica ENSMODG00000014484
ornithorhynchus_anatinus ENSOANG00000015205
microcebus_murinus ENSMICG00000046745
neovison_vison ENSNVIG00000015966
mus_spicilegus ENSMSIG00000002074
crocodylus_porosus ENSCPRG00005008530
pogona_vitticeps ENSPVIG00000007749
anolis_carolinensis ENSACAG00000005935
notechis_scutatus ENSNSUG00000007672
salvator_merianae ENSSMRG00000006539
sphenodon_punctatus ENSSPUG00000006651
crocodylus_porosus ENSCPRG00005008559
crocodylus_porosus ENSCPRG00005008536
apteryx_rowi ENSARWG00000015936
apteryx_owenii ENSAOWG00000012556
apteryx_haastii ENSAHAG00000018907
dromaius_novaehollandiae ENSDNVG00000016029
nothoprocta_perdicaria ENSNPEG00000000161
anas_platyrhynchos_platyrhynchos ENSAPLG00000001901
anser_brachyrhynchus ENSABRG00000009028
gallus_gallus ENSGALG00000025796
coturnix_japonica ENSCJPG00005008568
meleagris_gallopavo ENSMGAG00000013977
numida_meleagris ENSNMEG00000021392
calidris_pygmaea ENSCPGG00000014981
calidris_pugnax ENSCPUG00000003418
melopsittacus_undulatus ENSMUNG00000014114
taeniopygia_guttata ENSTGUG00000012979
serinus_canaria ENSSCAG00000012116
junco_hyemalis ENSJHYG00000011222
zonotrichia_albicollis ENSZALG00000017262
parus_major ENSPMJG00000010411
ficedula_albicollis ENSFALG00000002065
lonchura_striata_domestica ENSLSDG00000012605
cyanistes_caeruleus ENSCCEG00000008272
lepidothrix_coronata ENSLCOG00000005115
manacus_vitellinus ENSMVIG00005009371
chelonoidis_abingdonii ENSCABG00000021246
gopherus_agassizii ENSGAGG00000009146
chrysemys_picta_bellii ENSCPBG00000021621
pelodiscus_sinensis ENSPSIG00000002932
xenopus_tropicalis ENSXETG00000000320
xenopus_tropicalis ENSXETG00000001215
latimeria_chalumnae ENSLACG00000022279
pygocentrus_nattereri ENSPNAG00000001467
astyanax_mexicanus ENSAMXG00000035568
ictalurus_punctatus ENSIPUG00000009069
danio_rerio ENSDARG00000020448
monopterus_albus ENSMALG00000012923
mastacembelus_armatus ENSMAMG00000015696
anabas_testudineus ENSATEG00000012842
scophthalmus_maximus ENSSMAG00000013815
cynoglossus_semilaevis ENSCSEG00000000041
seriola_dumerili ENSSDUG00000020661
seriola_lalandi_dorsalis ENSSLDG00000013665
hippocampus_comes ENSHCOG00000001597
mola_mola ENSMMOG00000004969
gasterosteus_aculeatus ENSGACG00000013274
xiphophorus_maculatus ENSXMAG00000028792
xiphophorus_couchianus ENSXCOG00000011293
gambusia_affinis ENSGAFG00000019486
poecilia_formosa ENSPFOG00000004965
poecilia_latipinna ENSPLAG00000001239
poecilia_mexicana ENSPMEG00000018727
poecilia_reticulata ENSPREG00000003295
cyprinodon_variegatus ENSCVAG00000007585
fundulus_heteroclitus ENSFHEG00000006756
kryptolebias_marmoratus ENSKMAG00000002192
amphiprion_ocellaris ENSAOCG00000007193
amphiprion_percula ENSAPEG00000004357
acanthochromis_polyacanthus ENSAPOG00000023840
stegastes_partitus ENSSPAG00000005834
maylandia_zebra ENSMZEG00005004422
pundamilia_nyererei ENSPNYG00000003839
haplochromis_burtoni ENSHBUG00000006474
oreochromis_niloticus ENSONIG00000011677
neolamprologus_brichardi ENSNBRG00000007170
amphilophus_citrinellus ENSACIG00000005957
tetraodon_nigroviridis ENSTNIG00000001550
tetraodon_nigroviridis ENSTNIG00000000538
takifugu_rubripes ENSTRUG00000005308
oryzias_latipes_asm223467v1 ENSORLG00000017862
oryzias_latipes_asm223471v1 ENSORLG00020014157
oryzias_latipes_asm223469v1 ENSORLG00015010732
oryzias_melastigma ENSOMEG00000003523
labrus_bergylta ENSLBEG00000024723
periophthalmus_magnuspinnatus ENSPMGG00000006237
esox_lucius ENSELUG00000002472
scleropages_formosus ENSSFOG00015008566
paramormyrops_kingsleyae ENSPKIG00000021850
lepisosteus_oculatus ENSLOCG00000017213
caenorhabditis_elegans_strain_n2 WBGene00020149
caenorhabditis_elegans_strain_n2 WBGene00019489
drosophila_melanogaster FBgn0052068
caenorhabditis_elegans_strain_n2 WBGene00009636
saccharomyces_cerevisiae_strain_s288c YMR009W
