anser_brachyrhynchus ENSABRG00000001596
colobus_angolensis_palliatus ENSCANG00000039900
rhinopithecus_bieti ENSRBIG00000027930
rhinopithecus_roxellana ENSRROG00000039132
cebus_capucinus_imitator ENSCCAG00000022547
callithrix_jacchus ENSCJAG00000009163
saimiri_boliviensis_boliviensis ENSSBOG00000030676
aotus_nancymaae ENSANAG00000021226
carlito_syrichta ENSTSYG00000004306
prolemur_simus ENSPSMG00000007510
microcebus_murinus ENSMICG00000013865
propithecus_coquereli ENSPCOG00000016809
otolemur_garnettii ENSOGAG00000010718
tupaia_belangeri ENSTBEG00000006050
mus_spicilegus ENSMSIG00000010265
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042185
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033062
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031939
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014804
rattus_norvegicus ENSRNOG00000008278
meriones_unguiculatus ENSMUGG00000018464
meriones_unguiculatus ENSMUGG00000018434
cricetulus_griseus_crigri_1.0 ENSCGRG00000003857
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024943
cricetulus_griseus_crigri-picr ENSCGRG00015006865
mesocricetus_auratus ENSMAUG00000016758
microtus_ochrogaster ENSMOCG00000019510
peromyscus_maniculatus_bairdii ENSPEMG00000001755
nannospalax_galili ENSNGAG00000016804
jaculus_jaculus ENSJJAG00000020737
castor_canadensis ENSCCNG00000010529
chinchilla_lanigera ENSCLAG00000015352
octodon_degus ENSODEG00000005130
cavia_aperea ENSCAPG00000016258
cavia_porcellus ENSCPOG00000000388
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001116
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003013
fukomys_damarensis ENSFDAG00000007712
spermophilus_dauricus ENSSDAG00000015729
ictidomys_tridecemlineatus ENSSTOG00000001991
urocitellus_parryii ENSUPAG00010019170
marmota_marmota_marmota ENSMMMG00000002220
oryctolagus_cuniculus ENSOCUG00000003729
ochotona_princeps ENSOPRG00000015927
echinops_telfairi ENSETEG00000002802
loxodonta_africana ENSLAFG00000012588
procavia_capensis ENSPCAG00000014369
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006450
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018614
dipodomys_ordii ENSDORG00000024029
canis_lupus_dingo ENSCAFG00020010326
canis_lupus_dingo ENSCAFG00020010325
ursus_maritimus ENSUMAG00000003091
dasypus_novemcinctus ENSDNOG00000032735
choloepus_hoffmanni ENSCHOG00000008881
phascolarctos_cinereus ENSPCIG00000002034
notamacropus_eugenii ENSMEUG00000014545
sarcophilus_harrisii ENSSHAG00000003352
monodelphis_domestica ENSMODG00000004958
ornithorhynchus_anatinus ENSOANG00000000576
xenopus_tropicalis ENSXETG00000004078
latimeria_chalumnae ENSLACG00000018076
scleropages_formosus ENSSFOG00015006568
paramormyrops_kingsleyae ENSPKIG00000016542
labrus_bergylta ENSLBEG00000004532
gasterosteus_aculeatus ENSGACG00000020662
tetraodon_nigroviridis ENSTNIG00000010010
takifugu_rubripes ENSTRUG00000016994
mola_mola ENSMMOG00000018666
monopterus_albus ENSMALG00000014539
mastacembelus_armatus ENSMAMG00000018113
anabas_testudineus ENSATEG00000019611
seriola_dumerili ENSSDUG00000005511
seriola_lalandi_dorsalis ENSSLDG00000018567
scophthalmus_maximus ENSSMAG00000011807
amphiprion_percula ENSAPEG00000024317
amphiprion_ocellaris ENSAOCG00000008325
acanthochromis_polyacanthus ENSAPOG00000008071
stegastes_partitus ENSSPAG00000023126
poecilia_formosa ENSPFOG00000019054
poecilia_mexicana ENSPMEG00000001825
poecilia_latipinna ENSPLAG00000008276
poecilia_reticulata ENSPREG00000019381
gambusia_affinis ENSGAFG00000001938
xiphophorus_maculatus ENSXMAG00000011179
fundulus_heteroclitus ENSFHEG00000015866
cyprinodon_variegatus ENSCVAG00000013990
kryptolebias_marmoratus ENSKMAG00000022166
oryzias_latipes_asm223471v1 ENSORLG00020007317
oryzias_latipes_asm223467v1 ENSORLG00000006270
oryzias_latipes_asm223469v1 ENSORLG00015012871
oryzias_melastigma ENSOMEG00000020515
maylandia_zebra ENSMZEG00005018535
astatotilapia_calliptera ENSACLG00000019188
pundamilia_nyererei ENSPNYG00000014015
haplochromis_burtoni ENSHBUG00000004775
neolamprologus_brichardi ENSNBRG00000005381
oreochromis_niloticus ENSONIG00000005012
amphilophus_citrinellus ENSACIG00000002900
cynoglossus_semilaevis ENSCSEG00000009070
hippocampus_comes ENSHCOG00000020060
periophthalmus_magnuspinnatus ENSPMGG00000019262
gadus_morhua ENSGMOG00000019315
esox_lucius ENSELUG00000019186
pygocentrus_nattereri ENSPNAG00000016847
astyanax_mexicanus ENSAMXG00000006111
ictalurus_punctatus ENSIPUG00000024727
danio_rerio ENSDARG00000091512
lepisosteus_oculatus ENSLOCG00000001152
eptatretus_burgeri ENSEBUG00000016871
ciona_savignyi ENSCSAVG00000000402
drosophila_melanogaster FBgn0027503
