tetraodon_nigroviridis ENSTNIG00000013814
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031459
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030344
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013555
rattus_norvegicus ENSRNOG00000058003
meriones_unguiculatus ENSMUGG00000016226
nannospalax_galili ENSNGAG00000020103
jaculus_jaculus ENSJJAG00000021081
oryctolagus_cuniculus ENSOCUG00000011350
procavia_capensis ENSPCAG00000007487
echinops_telfairi ENSETEG00000017986
dasypus_novemcinctus ENSDNOG00000011819
choloepus_hoffmanni ENSCHOG00000002498
equus_asinus_asinus ENSEASG00005005931
equus_caballus ENSECAG00000020789
pteropus_vampyrus ENSPVAG00000009230
bos_taurus ENSBTAG00000009150
bos_mutus ENSBMUG00000014809
bison_bison_bison ENSBBBG00000014458
capra_hircus ENSCHIG00000024597
ovis_aries ENSOARG00000007202
tursiops_truncatus ENSTTRG00000010416
sus_scrofa ENSSSCG00000013393
neovison_vison ENSNVIG00000020895
mustela_putorius_furo ENSMPUG00000013162
ailuropoda_melanoleuca ENSAMEG00000002355
canis_lupus_familiaris ENSCAFG00000008341
canis_lupus_dingo ENSCAFG00020017055
panthera_pardus ENSPPRG00000006195
panthera_tigris_altaica ENSPTIG00000017450
felis_catus ENSFCAG00000009573
sorex_araneus ENSSARG00000000387
erinaceus_europaeus ENSEEUG00000009972
ursus_maritimus ENSUMAG00000016643
vulpes_vulpes ENSVVUG00000024273
myotis_lucifugus ENSMLUG00000006968
myotis_lucifugus ENSMLUG00000024566
bos_mutus ENSBMUG00000000546
castor_canadensis ENSCCNG00000002531
mesocricetus_auratus ENSMAUG00000010226
ursus_americanus ENSUAMG00000019846
vicugna_pacos ENSVPAG00000008812
loxodonta_africana ENSLAFG00000002558
ochotona_princeps ENSOPRG00000009038
ornithorhynchus_anatinus ENSOANG00000015133
xenopus_tropicalis ENSXETG00000009063
latimeria_chalumnae ENSLACG00000000562
lepisosteus_oculatus ENSLOCG00000004343
amphiprion_percula ENSAPEG00000007925
amphiprion_ocellaris ENSAOCG00000017419
acanthochromis_polyacanthus ENSAPOG00000001950
stegastes_partitus ENSSPAG00000002893
oryzias_latipes_asm223469v1 ENSORLG00015010184
oryzias_latipes_asm223467v1 ENSORLG00000022797
oryzias_latipes_asm223471v1 ENSORLG00020019084
oryzias_melastigma ENSOMEG00000012575
labrus_bergylta ENSLBEG00000003814
labrus_bergylta ENSLBEG00000028783
gasterosteus_aculeatus ENSGACG00000003348
mola_mola ENSMMOG00000019142
takifugu_rubripes ENSTRUG00000001546
hippocampus_comes ENSHCOG00000015865
mastacembelus_armatus ENSMAMG00000014702
monopterus_albus ENSMALG00000005017
anabas_testudineus ENSATEG00000009036
seriola_dumerili ENSSDUG00000004189
seriola_lalandi_dorsalis ENSSLDG00000007967
scophthalmus_maximus ENSSMAG00000016265
gambusia_affinis ENSGAFG00000021906
xiphophorus_maculatus ENSXMAG00000015394
poecilia_formosa ENSPFOG00000009966
poecilia_reticulata ENSPREG00000001502
poecilia_latipinna ENSPLAG00000003049
poecilia_mexicana ENSPMEG00000022386
xiphophorus_couchianus ENSXCOG00000020659
poecilia_latipinna ENSPLAG00000013082
fundulus_heteroclitus ENSFHEG00000000550
cyprinodon_variegatus ENSCVAG00000013652
kryptolebias_marmoratus ENSKMAG00000007555
haplochromis_burtoni ENSHBUG00000002381
maylandia_zebra ENSMZEG00005012746
astatotilapia_calliptera ENSACLG00000013808
pundamilia_nyererei ENSPNYG00000008842
neolamprologus_brichardi ENSNBRG00000001273
oreochromis_niloticus ENSONIG00000011032
amphilophus_citrinellus ENSACIG00000000462
periophthalmus_magnuspinnatus ENSPMGG00000021148
cynoglossus_semilaevis ENSCSEG00000021488
gadus_morhua ENSGMOG00000015106
esox_lucius ENSELUG00000001480
pygocentrus_nattereri ENSPNAG00000001205
astyanax_mexicanus ENSAMXG00000013029
ictalurus_punctatus ENSIPUG00000010421
danio_rerio ENSDARG00000023694
eptatretus_burgeri ENSEBUG00000007462
piliocolobus_tephrosceles ENSPTEG00000012899
piliocolobus_tephrosceles ENSPTEG00000012959
piliocolobus_tephrosceles ENSPTEG00000012863
ciona_intestinalis ENSCING00000006392
ciona_savignyi ENSCSAVG00000006494
caenorhabditis_elegans_strain_n2 WBGene00006893
ciona_intestinalis ENSCING00000005030
ciona_intestinalis ENSCING00000001792
ciona_intestinalis ENSCING00000017667
ciona_savignyi ENSCSAVG00000010826
ciona_savignyi ENSCSAVG00000010832
drosophila_melanogaster FBgn0033710
ciona_savignyi ENSCSAVG00000010824
ciona_intestinalis ENSCING00000024339
drosophila_melanogaster FBgn0050203
drosophila_melanogaster FBgn0050046
