sarcophilus_harrisii ENSSHAG00000018429
manacus_vitellinus ENSMVIG00005011873
cyanistes_caeruleus ENSCCEG00000006551
parus_major ENSPMJG00000006403
junco_hyemalis ENSJHYG00000005761
lonchura_striata_domestica ENSLSDG00000003087
gallus_gallus ENSGALG00000040773
coturnix_japonica ENSCJPG00005008133
numida_meleagris ENSNMEG00000009392
anas_platyrhynchos_platyrhynchos ENSAPLG00000017643
anser_brachyrhynchus ENSABRG00000021717
crocodylus_porosus ENSCPRG00005007762
chelonoidis_abingdonii ENSCABG00000004543
gopherus_agassizii ENSGAGG00000021843
chrysemys_picta_bellii ENSCPBG00000020908
pelodiscus_sinensis ENSPSIG00000009464
pogona_vitticeps ENSPVIG00000019068
notechis_scutatus ENSNSUG00000007835
salvator_merianae ENSSMRG00000007760
sphenodon_punctatus ENSSPUG00000017632
latimeria_chalumnae ENSLACG00000022112
pygocentrus_nattereri ENSPNAG00000023392
astyanax_mexicanus ENSAMXG00000010480
ictalurus_punctatus ENSIPUG00000009098
danio_rerio ENSDARG00000058940
esox_lucius ENSELUG00000000622
paramormyrops_kingsleyae ENSPKIG00000000214
scleropages_formosus ENSSFOG00015010980
seriola_dumerili ENSSDUG00000017077
seriola_lalandi_dorsalis ENSSLDG00000006180
cynoglossus_semilaevis ENSCSEG00000007731
mastacembelus_armatus ENSMAMG00000021644
labrus_bergylta ENSLBEG00000009011
poecilia_formosa ENSPFOG00000021856
poecilia_latipinna ENSPLAG00000017630
poecilia_reticulata ENSPREG00000016428
poecilia_mexicana ENSPMEG00000017328
xiphophorus_maculatus ENSXMAG00000027528
xiphophorus_couchianus ENSXCOG00000011568
fundulus_heteroclitus ENSFHEG00000007691
kryptolebias_marmoratus ENSKMAG00000012770
oryzias_latipes_asm223467v1 ENSORLG00000027641
oryzias_latipes_asm223471v1 ENSORLG00020012650
oryzias_melastigma ENSOMEG00000018933
lepisosteus_oculatus ENSLOCG00000003719
periophthalmus_magnuspinnatus ENSPMGG00000003148
seriola_dumerili ENSSDUG00000021732
monopterus_albus ENSMALG00000007703
hippocampus_comes ENSHCOG00000012269
apteryx_rowi ENSARWG00000000161
apteryx_owenii ENSAOWG00000007572
apteryx_haastii ENSAHAG00000006050
anser_brachyrhynchus ENSABRG00000020164
crocodylus_porosus ENSCPRG00005011735
chelonoidis_abingdonii ENSCABG00000000085
pogona_vitticeps ENSPVIG00000019347
saimiri_boliviensis_boliviensis ENSSBOG00000026769
cebus_capucinus_imitator ENSCCAG00000037177
callithrix_jacchus ENSCJAG00000038332
aotus_nancymaae ENSANAG00000025814
colobus_angolensis_palliatus ENSCANG00000029746
piliocolobus_tephrosceles ENSPTEG00000026273
rhinopithecus_bieti ENSRBIG00000033200
rhinopithecus_roxellana ENSRROG00000034993
macaca_mulatta ENSMMUG00000029638
macaca_nemestrina ENSMNEG00000008831
macaca_fascicularis ENSMFAG00000043286
papio_anubis ENSPANG00000032347
theropithecus_gelada ENSTGEG00000016789
mandrillus_leucophaeus ENSMLEG00000040368
cercocebus_atys ENSCATG00000034873
chlorocebus_sabaeus ENSCSAG00000011676
pan_troglodytes ENSPTRG00000052094
pan_paniscus ENSPPAG00000042984
homo_sapiens ENSG00000261652
gorilla_gorilla ENSGGOG00000040432
nomascus_leucogenys ENSNLEG00000029216
carlito_syrichta ENSTSYG00000030873
propithecus_coquereli ENSPCOG00000028237
microcebus_murinus ENSMICG00000030451
prolemur_simus ENSPSMG00000014570
castor_canadensis ENSCCNG00000026324
dipodomys_ordii ENSDORG00000029919
spermophilus_dauricus ENSSDAG00000007136
urocitellus_parryii ENSUPAG00010003142
ictidomys_tridecemlineatus ENSSTOG00000003853
marmota_marmota_marmota ENSMMMG00000015276
cricetulus_griseus_crigri-picr ENSCGRG00015015885
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022312
cricetulus_griseus_crigri_1.0 ENSCGRG00000014198
mesocricetus_auratus ENSMAUG00000021207
microtus_ochrogaster ENSMOCG00000012469
peromyscus_maniculatus_bairdii ENSPEMG00000023319
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033563
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000086158
mus_spicilegus ENSMSIG00000029997
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032425
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015289
rattus_norvegicus ENSRNOG00000052869
meriones_unguiculatus ENSMUGG00000012385
nannospalax_galili ENSNGAG00000019770
jaculus_jaculus ENSJJAG00000014904
octodon_degus ENSODEG00000007192
chinchilla_lanigera ENSCLAG00000007999
cavia_porcellus ENSCPOG00000034404
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010800
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004888
fukomys_damarensis ENSFDAG00000010562
tupaia_belangeri ENSTBEG00000010993
ursus_americanus ENSUAMG00000008923
ursus_maritimus ENSUMAG00000023462
neovison_vison ENSNVIG00000001827
canis_lupus_dingo ENSCAFG00020012693
vulpes_vulpes ENSVVUG00000000655
sorex_araneus ENSSARG00000011530
panthera_tigris_altaica ENSPTIG00000017709
panthera_pardus ENSPPRG00000023926
felis_catus ENSFCAG00000036319
equus_caballus ENSECAG00000028877
equus_caballus ENSECAG00000039674
equus_caballus ENSECAG00000028924
capra_hircus ENSCHIG00000019137
ovis_aries ENSOARG00000020900
bos_taurus ENSBTAG00000051675
bos_mutus ENSBMUG00000008876
bison_bison_bison ENSBBBG00000001102
sus_scrofa ENSSSCG00000032854
echinops_telfairi ENSETEG00000005599
phascolarctos_cinereus ENSPCIG00000011745
ciona_intestinalis ENSCING00000022166
drosophila_melanogaster FBgn0083943
