takifugu_rubripes ENSTRUG00000025393
sarcophilus_harrisii ENSSHAG00000006247
monodelphis_domestica ENSMODG00000010502
ornithorhynchus_anatinus ENSOANG00000014615
rhinopithecus_bieti ENSRBIG00000031465
rhinopithecus_roxellana ENSRROG00000045144
colobus_angolensis_palliatus ENSCANG00000037007
piliocolobus_tephrosceles ENSPTEG00000024453
macaca_nemestrina ENSMNEG00000033208
macaca_mulatta ENSMMUG00000007155
macaca_fascicularis ENSMFAG00000030112
papio_anubis ENSPANG00000023186
theropithecus_gelada ENSTGEG00000018250
mandrillus_leucophaeus ENSMLEG00000043235
cercocebus_atys ENSCATG00000032499
chlorocebus_sabaeus ENSCSAG00000008755
homo_sapiens ENSG00000179632
pan_troglodytes ENSPTRG00000020681
pongo_abelii ENSPPYG00000018963
cebus_capucinus_imitator ENSCCAG00000026514
saimiri_boliviensis_boliviensis ENSSBOG00000028419
callithrix_jacchus ENSCJAG00000021450
carlito_syrichta ENSTSYG00000006817
microcebus_murinus ENSMICG00000015616
microcebus_murinus ENSMICG00000033941
propithecus_coquereli ENSPCOG00000027131
prolemur_simus ENSPSMG00000025313
otolemur_garnettii ENSOGAG00000007418
castor_canadensis ENSCCNG00000028057
dipodomys_ordii ENSDORG00000008473
peromyscus_maniculatus_bairdii ENSPEMG00000016334
mesocricetus_auratus ENSMAUG00000018232
cricetulus_griseus_crigri-picr ENSCGRG00015020558
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016151
cricetulus_griseus_crigri_1.0 ENSCGRG00000004123
microtus_ochrogaster ENSMOCG00000013095
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022553
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020826
mus_spicilegus ENSMSIG00000023666
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019923
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019933
rattus_norvegicus ENSRNOG00000013514
meriones_unguiculatus ENSMUGG00000011408
nannospalax_galili ENSNGAG00000022741
jaculus_jaculus ENSJJAG00000019872
jaculus_jaculus ENSJJAG00000005343
octodon_degus ENSODEG00000012938
octodon_degus ENSODEG00000014057
chinchilla_lanigera ENSCLAG00000015775
cavia_porcellus ENSCPOG00000013249
cavia_aperea ENSCAPG00000006372
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017955
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009516
fukomys_damarensis ENSFDAG00000012608
spermophilus_dauricus ENSSDAG00000013227
ictidomys_tridecemlineatus ENSSTOG00000002711
marmota_marmota_marmota ENSMMMG00000007332
urocitellus_parryii ENSUPAG00010023536
tupaia_belangeri ENSTBEG00000013984
erinaceus_europaeus ENSEEUG00000010875
vulpes_vulpes ENSVVUG00000009627
vulpes_vulpes ENSVVUG00000010120
canis_lupus_dingo ENSCAFG00020018843
mustela_putorius_furo ENSMPUG00000007125
neovison_vison ENSNVIG00000024027
ursus_americanus ENSUAMG00000027815
ursus_maritimus ENSUMAG00000020803
ailuropoda_melanoleuca ENSAMEG00000006029
panthera_pardus ENSPPRG00000014644
panthera_tigris_altaica ENSPTIG00000015146
felis_catus ENSFCAG00000011549
equus_caballus ENSECAG00000006366
equus_asinus_asinus ENSEASG00005010179
bos_mutus ENSBMUG00000023923
bos_taurus ENSBTAG00000012242
bison_bison_bison ENSBBBG00000020643
ovis_aries ENSOARG00000014895
capra_hircus ENSCHIG00000017314
tursiops_truncatus ENSTTRG00000006415
sus_scrofa ENSSSCG00000005915
myotis_lucifugus ENSMLUG00000006864
myotis_lucifugus ENSMLUG00000012283
pteropus_vampyrus ENSPVAG00000007105
sorex_araneus ENSSARG00000005664
dasypus_novemcinctus ENSDNOG00000047203
loxodonta_africana ENSLAFG00000028409
procavia_capensis ENSPCAG00000007790
dasypus_novemcinctus ENSDNOG00000036807
melopsittacus_undulatus ENSMUNG00000008019
serinus_canaria ENSSCAG00000016059
lonchura_striata_domestica ENSLSDG00000004153
ficedula_albicollis ENSFALG00000001747
junco_hyemalis ENSJHYG00000009299
scleropages_formosus ENSSFOG00015003433
paramormyrops_kingsleyae ENSPKIG00000016165
pygocentrus_nattereri ENSPNAG00000013204
astyanax_mexicanus ENSAMXG00000037097
ictalurus_punctatus ENSIPUG00000024582
danio_rerio ENSDARG00000013122
esox_lucius ENSELUG00000022819
lepisosteus_oculatus ENSLOCG00000006641
eptatretus_burgeri ENSEBUG00000003297
ciona_intestinalis ENSCING00000003063
ciona_savignyi ENSCSAVG00000003159
