scophthalmus_maximus ENSSMAG00000000515
ochotona_princeps ENSOPRG00000013964
tupaia_belangeri ENSTBEG00000008733
panthera_tigris_altaica ENSPTIG00000019090
carlito_syrichta ENSTSYG00000029875
propithecus_coquereli ENSPCOG00000028552
microcebus_murinus ENSMICG00000011368
prolemur_simus ENSPSMG00000015595
otolemur_garnettii ENSOGAG00000016889
pan_troglodytes ENSPTRG00000018167
pan_paniscus ENSPPAG00000038612
gorilla_gorilla ENSGGOG00000012797
homo_sapiens ENSG00000048545
pongo_abelii ENSPPYG00000016611
nomascus_leucogenys ENSNLEG00000004806
mandrillus_leucophaeus ENSMLEG00000031232
chlorocebus_sabaeus ENSCSAG00000011389
cercocebus_atys ENSCATG00000012463
papio_anubis ENSPANG00000018702
macaca_fascicularis ENSMFAG00000035647
macaca_nemestrina ENSMNEG00000032487
macaca_mulatta ENSMMUG00000000872
theropithecus_gelada ENSTGEG00000029613
rhinopithecus_bieti ENSRBIG00000037690
rhinopithecus_roxellana ENSRROG00000040214
piliocolobus_tephrosceles ENSPTEG00000007117
colobus_angolensis_palliatus ENSCANG00000031029
saimiri_boliviensis_boliviensis ENSSBOG00000031079
cebus_capucinus_imitator ENSCCAG00000034483
callithrix_jacchus ENSCJAG00000004301
aotus_nancymaae ENSANAG00000019979
pteropus_vampyrus ENSPVAG00000007621
dasypus_novemcinctus ENSDNOG00000034168
ornithorhynchus_anatinus ENSOANG00000002015
