ciona_savignyi ENSCSAVG00000003527
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029275
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040824
meriones_unguiculatus ENSMUGG00000002169
nannospalax_galili ENSNGAG00000010411
callithrix_jacchus ENSCJAG00000041687
callithrix_jacchus ENSCJAG00000040901
cebus_capucinus_imitator ENSCCAG00000012011
tupaia_belangeri ENSTBEG00000001752
notamacropus_eugenii ENSMEUG00000012031
serinus_canaria ENSSCAG00000000560
nothoprocta_perdicaria ENSNPEG00000001309
sphenodon_punctatus ENSSPUG00000003011
ictalurus_punctatus ENSIPUG00000001053
aotus_nancymaae ENSANAG00000005642
aotus_nancymaae ENSANAG00000001612
aotus_nancymaae ENSANAG00000031633
cebus_capucinus_imitator ENSCCAG00000007464
propithecus_coquereli ENSPCOG00000015653
chinchilla_lanigera ENSCLAG00000017381
meriones_unguiculatus ENSMUGG00000019430
myotis_lucifugus ENSMLUG00000030461
latimeria_chalumnae ENSLACG00000004720
scleropages_formosus ENSSFOG00015022535
paramormyrops_kingsleyae ENSPKIG00000001110
oryzias_latipes_asm223467v1 ENSORLG00000026725
oryzias_latipes_asm223471v1 ENSORLG00020011312
oryzias_latipes_asm223469v1 ENSORLG00015019579
oryzias_melastigma ENSOMEG00000012661
poecilia_reticulata ENSPREG00000004078
amphilophus_citrinellus ENSACIG00000022689
amphiprion_percula ENSAPEG00000021711
stegastes_partitus ENSSPAG00000015767
acanthochromis_polyacanthus ENSAPOG00000012310
astatotilapia_calliptera ENSACLG00000001746
haplochromis_burtoni ENSHBUG00000004073
poecilia_latipinna ENSPLAG00000010725
poecilia_mexicana ENSPMEG00000000107
xiphophorus_maculatus ENSXMAG00000001018
gambusia_affinis ENSGAFG00000001246
fundulus_heteroclitus ENSFHEG00000015591
kryptolebias_marmoratus ENSKMAG00000001539
seriola_lalandi_dorsalis ENSSLDG00000009397
maylandia_zebra ENSMZEG00005013054
pundamilia_nyererei ENSPNYG00000011826
neolamprologus_brichardi ENSNBRG00000000805
poecilia_formosa ENSPFOG00000016809
cyprinodon_variegatus ENSCVAG00000014834
amphiprion_ocellaris ENSAOCG00000024413
seriola_dumerili ENSSDUG00000005519
mastacembelus_armatus ENSMAMG00000013925
xiphophorus_couchianus ENSXCOG00000001082
cyprinodon_variegatus ENSCVAG00000010204
anabas_testudineus ENSATEG00000000868
scophthalmus_maximus ENSSMAG00000003422
hippocampus_comes ENSHCOG00000010973
mola_mola ENSMMOG00000004936
takifugu_rubripes ENSTRUG00000023014
labrus_bergylta ENSLBEG00000019436
gasterosteus_aculeatus ENSGACG00000006697
oreochromis_niloticus ENSONIG00000005406
monopterus_albus ENSMALG00000010608
periophthalmus_magnuspinnatus ENSPMGG00000016148
gadus_morhua ENSGMOG00000013857
esox_lucius ENSELUG00000020393
pygocentrus_nattereri ENSPNAG00000025554
astyanax_mexicanus ENSAMXG00000033526
danio_rerio ENSDARG00000040440
lepisosteus_oculatus ENSLOCG00000014824
gallus_gallus ENSGALG00000052199
calidris_pugnax ENSCPUG00000016059
peromyscus_maniculatus_bairdii ENSPEMG00000009398
nannospalax_galili ENSNGAG00000013160
cercocebus_atys ENSCATG00000040410
carlito_syrichta ENSTSYG00000031156
panthera_pardus ENSPPRG00000000040
felis_catus ENSFCAG00000024879
panthera_tigris_altaica ENSPTIG00000000935
equus_caballus ENSECAG00000024470
octodon_degus ENSODEG00000011751
octodon_degus ENSODEG00000003828
mus_spicilegus ENSMSIG00000007505
mus_spicilegus ENSMSIG00000024849
meriones_unguiculatus ENSMUGG00000026868
cynoglossus_semilaevis ENSCSEG00000002230
cynoglossus_semilaevis ENSCSEG00000008081
tetraodon_nigroviridis ENSTNIG00000011736
octodon_degus ENSODEG00000004067
octodon_degus ENSODEG00000004582
marmota_marmota_marmota ENSMMMG00000002137
piliocolobus_tephrosceles ENSPTEG00000015272
macaca_fascicularis ENSMFAG00000032086
mandrillus_leucophaeus ENSMLEG00000033961
octodon_degus ENSODEG00000008077
saimiri_boliviensis_boliviensis ENSSBOG00000024496
manacus_vitellinus ENSMVIG00005016280
salvator_merianae ENSSMRG00000015318
ursus_americanus ENSUAMG00000022454
ursus_maritimus ENSUMAG00000001547
equus_asinus_asinus ENSEASG00005016910
vulpes_vulpes ENSVVUG00000006097
sus_scrofa ENSSSCG00000040417
macaca_fascicularis ENSMFAG00000020148
macaca_mulatta ENSMMUG00000032370
macaca_nemestrina ENSMNEG00000021599
rhinopithecus_bieti ENSRBIG00000032406
rhinopithecus_roxellana ENSRROG00000030974
chinchilla_lanigera ENSCLAG00000001183
piliocolobus_tephrosceles ENSPTEG00000033885
echinops_telfairi ENSETEG00000002893
calidris_pugnax ENSCPUG00000016058
nothoprocta_perdicaria ENSNPEG00000001310
gopherus_agassizii ENSGAGG00000017944
aotus_nancymaae ENSANAG00000018193
cavia_porcellus ENSCPOG00000025735
rattus_norvegicus ENSRNOG00000048758
callithrix_jacchus ENSCJAG00000047157
callithrix_jacchus ENSCJAG00000047147
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020606
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017154
cavia_aperea ENSCAPG00000006559
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019409
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018529
microtus_ochrogaster ENSMOCG00000020006
cercocebus_atys ENSCATG00000005272
cercocebus_atys ENSCATG00000031591
rhinopithecus_bieti ENSRBIG00000032742
colobus_angolensis_palliatus ENSCANG00000035956
macaca_mulatta ENSMMUG00000030518
theropithecus_gelada ENSTGEG00000007732
saimiri_boliviensis_boliviensis ENSSBOG00000017764
myotis_lucifugus ENSMLUG00000026353
bison_bison_bison ENSBBBG00000000935
bos_mutus ENSBMUG00000020701
sus_scrofa ENSSSCG00000033500
tursiops_truncatus ENSTTRG00000014299
equus_asinus_asinus ENSEASG00005014210
marmota_marmota_marmota ENSMMMG00000014144
oryctolagus_cuniculus ENSOCUG00000022402
callithrix_jacchus ENSCJAG00000019291
octodon_degus ENSODEG00000019447
rhinopithecus_bieti ENSRBIG00000040969
castor_canadensis ENSCCNG00000021491
pan_paniscus ENSPPAG00000038031
jaculus_jaculus ENSJJAG00000002622
octodon_degus ENSODEG00000020139
fukomys_damarensis ENSFDAG00000015792
dipodomys_ordii ENSDORG00000001729
saimiri_boliviensis_boliviensis ENSSBOG00000035164
microcebus_murinus ENSMICG00000031545
ictidomys_tridecemlineatus ENSSTOG00000024377
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021135
theropithecus_gelada ENSTGEG00000021516
colobus_angolensis_palliatus ENSCANG00000038535
nomascus_leucogenys ENSNLEG00000002274
callithrix_jacchus ENSCJAG00000044723
cebus_capucinus_imitator ENSCCAG00000035396
procavia_capensis ENSPCAG00000016818
chrysemys_picta_bellii ENSCPBG00000007259
notechis_scutatus ENSNSUG00000018728
scleropages_formosus ENSSFOG00015016069
piliocolobus_tephrosceles ENSPTEG00000037435
chlorocebus_sabaeus ENSCSAG00000003157
callithrix_jacchus ENSCJAG00000012413
callithrix_jacchus ENSCJAG00000044646
prolemur_simus ENSPSMG00000024780
urocitellus_parryii ENSUPAG00010021605
microtus_ochrogaster ENSMOCG00000017080
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015364
panthera_pardus ENSPPRG00000012309
canis_lupus_familiaris ENSCAFG00000004403
pogona_vitticeps ENSPVIG00000018381
eptatretus_burgeri ENSEBUG00000002144
saccharomyces_cerevisiae_strain_s288c YLR275W
