loxodonta_africana ENSLAFG00000015112
seriola_lalandi_dorsalis ENSSLDG00000016318
scophthalmus_maximus ENSSMAG00000003837
gasterosteus_aculeatus ENSGACG00000012574
labrus_bergylta ENSLBEG00000014921
monopterus_albus ENSMALG00000016705
mastacembelus_armatus ENSMAMG00000014471
anabas_testudineus ENSATEG00000021916
takifugu_rubripes ENSTRUG00000001412
takifugu_rubripes ENSTRUG00000002157
tetraodon_nigroviridis ENSTNIG00000003275
periophthalmus_magnuspinnatus ENSPMGG00000023366
gadus_morhua ENSGMOG00000001236
esox_lucius ENSELUG00000007325
pygocentrus_nattereri ENSPNAG00000019452
astyanax_mexicanus ENSAMXG00000024783
ictalurus_punctatus ENSIPUG00000020722
danio_rerio ENSDARG00000001437
paramormyrops_kingsleyae ENSPKIG00000010233
scleropages_formosus ENSSFOG00015016582
lepisosteus_oculatus ENSLOCG00000003724
esox_lucius ENSELUG00000008925
danio_rerio ENSDARG00000007412
scleropages_formosus ENSSFOG00015004883
paramormyrops_kingsleyae ENSPKIG00000023725
pygocentrus_nattereri ENSPNAG00000010024
astyanax_mexicanus ENSAMXG00000016554
ictalurus_punctatus ENSIPUG00000023611
eptatretus_burgeri ENSEBUG00000001131
eptatretus_burgeri ENSEBUG00000002109
eptatretus_burgeri ENSEBUG00000003942
gasterosteus_aculeatus ENSGACG00000012416
