labrus_bergylta ENSLBEG00000016086
sus_scrofa ENSSSCG00000031143
capra_hircus ENSCHIG00000024742
ovis_aries ENSOARG00000004067
bos_taurus ENSBTAG00000004735
bos_mutus ENSBMUG00000006541
bison_bison_bison ENSBBBG00000017896
tursiops_truncatus ENSTTRG00000008174
sus_scrofa ENSSSCG00000002855
sus_scrofa ENSSSCG00000036797
sus_scrofa ENSSSCG00000032926
vicugna_pacos ENSVPAG00000001390
pteropus_vampyrus ENSPVAG00000000719
myotis_lucifugus ENSMLUG00000006068
erinaceus_europaeus ENSEEUG00000000473
equus_asinus_asinus ENSEASG00005020958
equus_caballus ENSECAG00000021289
choloepus_hoffmanni ENSCHOG00000002631
dasypus_novemcinctus ENSDNOG00000017665
loxodonta_africana ENSLAFG00000011876
procavia_capensis ENSPCAG00000014694
echinops_telfairi ENSETEG00000004030
phascolarctos_cinereus ENSPCIG00000017564
sarcophilus_harrisii ENSSHAG00000016239
notamacropus_eugenii ENSMEUG00000006798
monodelphis_domestica ENSMODG00000012680
ornithorhynchus_anatinus ENSOANG00000014148
pogona_vitticeps ENSPVIG00000010281
anolis_carolinensis ENSACAG00000014781
notechis_scutatus ENSNSUG00000012715
salvator_merianae ENSSMRG00000017186
sphenodon_punctatus ENSSPUG00000007218
taeniopygia_guttata ENSTGUG00000008979
lonchura_striata_domestica ENSLSDG00000017724
serinus_canaria ENSSCAG00000004126
junco_hyemalis ENSJHYG00000012671
zonotrichia_albicollis ENSZALG00000000873
ficedula_albicollis ENSFALG00000000223
parus_major ENSPMJG00000003196
cyanistes_caeruleus ENSCCEG00000019499
manacus_vitellinus ENSMVIG00005003318
lepidothrix_coronata ENSLCOG00000006111
melopsittacus_undulatus ENSMUNG00000014808
calidris_pugnax ENSCPUG00000011062
calidris_pygmaea ENSCPGG00000001518
anas_platyrhynchos_platyrhynchos ENSAPLG00000013739
anser_brachyrhynchus ENSABRG00000001263
gallus_gallus ENSGALG00000004494
coturnix_japonica ENSCJPG00005014393
meleagris_gallopavo ENSMGAG00000005396
numida_meleagris ENSNMEG00000018457
apteryx_owenii ENSAOWG00000015721
apteryx_rowi ENSARWG00000015036
apteryx_haastii ENSAHAG00000015866
dromaius_novaehollandiae ENSDNVG00000000075
nothoprocta_perdicaria ENSNPEG00000012699
crocodylus_porosus ENSCPRG00005004111
gopherus_agassizii ENSGAGG00000008439
chelonoidis_abingdonii ENSCABG00000003232
chrysemys_picta_bellii ENSCPBG00000016144
pelodiscus_sinensis ENSPSIG00000016456
xenopus_tropicalis ENSXETG00000012929
latimeria_chalumnae ENSLACG00000002147
petromyzon_marinus ENSPMAG00000008931
eptatretus_burgeri ENSEBUG00000002977
