loxodonta_africana ENSLAFG00000001936
apteryx_owenii ENSAOWG00000009861
apteryx_haastii ENSAHAG00000010626
dromaius_novaehollandiae ENSDNVG00000012176
nothoprocta_perdicaria ENSNPEG00000000051
taeniopygia_guttata ENSTGUG00000012994
lonchura_striata_domestica ENSLSDG00000001398
serinus_canaria ENSSCAG00000012205
zonotrichia_albicollis ENSZALG00000017219
junco_hyemalis ENSJHYG00000011086
ficedula_albicollis ENSFALG00000006507
cyanistes_caeruleus ENSCCEG00000008652
parus_major ENSPMJG00000010564
manacus_vitellinus ENSMVIG00005003356
lepidothrix_coronata ENSLCOG00000013958
calidris_pugnax ENSCPUG00000003486
calidris_pygmaea ENSCPGG00000002517
meleagris_gallopavo ENSMGAG00000013984
gallus_gallus ENSGALG00000028709
anser_brachyrhynchus ENSABRG00000009186
anas_platyrhynchos_platyrhynchos ENSAPLG00000006187
numida_meleagris ENSNMEG00000021414
melopsittacus_undulatus ENSMUNG00000014131
latimeria_chalumnae ENSLACG00000006438
pygocentrus_nattereri ENSPNAG00000017242
astyanax_mexicanus ENSAMXG00000017286
ictalurus_punctatus ENSIPUG00000023528
danio_rerio ENSDARG00000020600
scleropages_formosus ENSSFOG00015010451
paramormyrops_kingsleyae ENSPKIG00000020505
tetraodon_nigroviridis ENSTNIG00000017307
takifugu_rubripes ENSTRUG00000022426
cynoglossus_semilaevis ENSCSEG00000002365
poecilia_formosa ENSPFOG00000011914
poecilia_latipinna ENSPLAG00000011609
poecilia_mexicana ENSPMEG00000009206
poecilia_reticulata ENSPREG00000021436
xiphophorus_maculatus ENSXMAG00000028111
xiphophorus_couchianus ENSXCOG00000004018
gambusia_affinis ENSGAFG00000007916
cyprinodon_variegatus ENSCVAG00000001004
fundulus_heteroclitus ENSFHEG00000012596
kryptolebias_marmoratus ENSKMAG00000007711
oryzias_latipes_asm223469v1 ENSORLG00015010506
oryzias_latipes_asm223471v1 ENSORLG00020011995
oryzias_latipes_asm223467v1 ENSORLG00000015013
oryzias_melastigma ENSOMEG00000008683
monopterus_albus ENSMALG00000011833
mastacembelus_armatus ENSMAMG00000008366
gasterosteus_aculeatus ENSGACG00000009031
amphiprion_ocellaris ENSAOCG00000010367
amphiprion_percula ENSAPEG00000020647
maylandia_zebra ENSMZEG00005005823
pundamilia_nyererei ENSPNYG00000020780
astatotilapia_calliptera ENSACLG00000018318
haplochromis_burtoni ENSHBUG00000002736
neolamprologus_brichardi ENSNBRG00000010857
oreochromis_niloticus ENSONIG00000003661
amphilophus_citrinellus ENSACIG00000023614
seriola_dumerili ENSSDUG00000018147
seriola_lalandi_dorsalis ENSSLDG00000004405
anabas_testudineus ENSATEG00000014283
scophthalmus_maximus ENSSMAG00000020451
stegastes_partitus ENSSPAG00000009638
acanthochromis_polyacanthus ENSAPOG00000012675
labrus_bergylta ENSLBEG00000014121
mola_mola ENSMMOG00000011894
hippocampus_comes ENSHCOG00000016198
periophthalmus_magnuspinnatus ENSPMGG00000015403
gadus_morhua ENSGMOG00000010275
esox_lucius ENSELUG00000013127
astyanax_mexicanus ENSAMXG00000042340
pygocentrus_nattereri ENSPNAG00000022457
danio_rerio ENSDARG00000042557
esox_lucius ENSELUG00000012843
gadus_morhua ENSGMOG00000003737
scleropages_formosus ENSSFOG00015002564
paramormyrops_kingsleyae ENSPKIG00000002921
lepisosteus_oculatus ENSLOCG00000016812
ictalurus_punctatus ENSIPUG00000023404
petromyzon_marinus ENSPMAG00000008359
ciona_intestinalis ENSCING00000013725
ciona_savignyi ENSCSAVG00000011778
