tetraodon_nigroviridis ENSTNIG00000009144
chrysemys_picta_bellii ENSCPBG00000008439
pelodiscus_sinensis ENSPSIG00000011830
chelonoidis_abingdonii ENSCABG00000016044
chrysemys_picta_bellii ENSCPBG00000006403
pelodiscus_sinensis ENSPSIG00000011833
lonchura_striata_domestica ENSLSDG00000017906
taeniopygia_guttata ENSTGUG00000012023
serinus_canaria ENSSCAG00000004146
junco_hyemalis ENSJHYG00000003859
zonotrichia_albicollis ENSZALG00000013052
ficedula_albicollis ENSFALG00000005725
cyanistes_caeruleus ENSCCEG00000008593
parus_major ENSPMJG00000007134
lepidothrix_coronata ENSLCOG00000008206
manacus_vitellinus ENSMVIG00005015302
calidris_pygmaea ENSCPGG00000013899
calidris_pugnax ENSCPUG00000002462
melopsittacus_undulatus ENSMUNG00000000263
anser_brachyrhynchus ENSABRG00000001920
anas_platyrhynchos_platyrhynchos ENSAPLG00000014803
meleagris_gallopavo ENSMGAG00000012178
gallus_gallus ENSGALG00000032850
coturnix_japonica ENSCJPG00005000746
numida_meleagris ENSNMEG00000004627
apteryx_owenii ENSAOWG00000017609
apteryx_haastii ENSAHAG00000007498
dromaius_novaehollandiae ENSDNVG00000006694
dromaius_novaehollandiae ENSDNVG00000008633
apteryx_rowi ENSARWG00000010260
apteryx_rowi ENSARWG00000001795
dromaius_novaehollandiae ENSDNVG00000008628
nothoprocta_perdicaria ENSNPEG00000014335
crocodylus_porosus ENSCPRG00005003092
loxodonta_africana ENSLAFG00000005346
procavia_capensis ENSPCAG00000009832
choloepus_hoffmanni ENSCHOG00000013031
prolemur_simus ENSPSMG00000012165
propithecus_coquereli ENSPCOG00000021841
microcebus_murinus ENSMICG00000004379
piliocolobus_tephrosceles ENSPTEG00000004845
piliocolobus_tephrosceles ENSPTEG00000000798
rhinopithecus_roxellana ENSRROG00000003417
rhinopithecus_bieti ENSRBIG00000035317
colobus_angolensis_palliatus ENSCANG00000021349
macaca_fascicularis ENSMFAG00000000855
macaca_nemestrina ENSMNEG00000028293
mandrillus_leucophaeus ENSMLEG00000028343
cercocebus_atys ENSCATG00000026061
theropithecus_gelada ENSTGEG00000001760
papio_anubis ENSPANG00000018589
macaca_mulatta ENSMMUG00000028952
chlorocebus_sabaeus ENSCSAG00000012319
pongo_abelii ENSPPYG00000018780
pan_troglodytes ENSPTRG00000020462
pan_paniscus ENSPPAG00000040970
homo_sapiens ENSG00000104375
gorilla_gorilla ENSGGOG00000034989
nomascus_leucogenys ENSNLEG00000002668
cebus_capucinus_imitator ENSCCAG00000025276
saimiri_boliviensis_boliviensis ENSSBOG00000027109
callithrix_jacchus ENSCJAG00000015597
aotus_nancymaae ENSANAG00000028447
tupaia_belangeri ENSTBEG00000015105
cavia_porcellus ENSCPOG00000010689
cavia_aperea ENSCAPG00000016983
octodon_degus ENSODEG00000004108
chinchilla_lanigera ENSCLAG00000012018
fukomys_damarensis ENSFDAG00000017855
fukomys_damarensis ENSFDAG00000009180
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010820
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006460
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008473
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013759
urocitellus_parryii ENSUPAG00010013132
ictidomys_tridecemlineatus ENSSTOG00000000651
spermophilus_dauricus ENSSDAG00000008653
marmota_marmota_marmota ENSMMMG00000015954
nannospalax_galili ENSNGAG00000021406
nannospalax_galili ENSNGAG00000010659
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022329
mus_spicilegus ENSMSIG00000016310
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020625
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019729
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019738
rattus_norvegicus ENSRNOG00000011278
cricetulus_griseus_crigri-picr ENSCGRG00015027581
cricetulus_griseus_crigri_1.0 ENSCGRG00000002291
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014280
peromyscus_maniculatus_bairdii ENSPEMG00000022099
microtus_ochrogaster ENSMOCG00000012460
jaculus_jaculus ENSJJAG00000019016
dipodomys_ordii ENSDORG00000007089
myotis_lucifugus ENSMLUG00000002928
castor_canadensis ENSCCNG00000018507
otolemur_garnettii ENSOGAG00000016347
ailuropoda_melanoleuca ENSAMEG00000000520
ursus_maritimus ENSUMAG00000016985
neovison_vison ENSNVIG00000024356
mustela_putorius_furo ENSMPUG00000015247
canis_lupus_dingo ENSCAFG00020026777
canis_lupus_familiaris ENSCAFG00000000484
vulpes_vulpes ENSVVUG00000011079
vulpes_vulpes ENSVVUG00000014866
panthera_pardus ENSPPRG00000007099
panthera_tigris_altaica ENSPTIG00000017116
felis_catus ENSFCAG00000022780
pteropus_vampyrus ENSPVAG00000013535
equus_caballus ENSECAG00000010526
equus_asinus_asinus ENSEASG00005003082
vicugna_pacos ENSVPAG00000008283
sus_scrofa ENSSSCG00000006074
bos_mutus ENSBMUG00000022685
bos_taurus ENSBTAG00000026234
bison_bison_bison ENSBBBG00000008905
ovis_aries ENSOARG00000003080
capra_hircus ENSCHIG00000010771
tursiops_truncatus ENSTTRG00000006281
meriones_unguiculatus ENSMUGG00000011509
peromyscus_maniculatus_bairdii ENSPEMG00000015172
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018519
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016358
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012461
ursus_americanus ENSUAMG00000020837
dasypus_novemcinctus ENSDNOG00000040284
oryctolagus_cuniculus ENSOCUG00000004545
ochotona_princeps ENSOPRG00000007716
cricetulus_griseus_crigri_1.0 ENSCGRG00000006642
mesocricetus_auratus ENSMAUG00000016665
sorex_araneus ENSSARG00000013795
echinops_telfairi ENSETEG00000016685
erinaceus_europaeus ENSEEUG00000000160
phascolarctos_cinereus ENSPCIG00000000136
notamacropus_eugenii ENSMEUG00000000809
monodelphis_domestica ENSMODG00000006474
ornithorhynchus_anatinus ENSOANG00000002852
carlito_syrichta ENSTSYG00000036579
ornithorhynchus_anatinus ENSOANG00000021991
latimeria_chalumnae ENSLACG00000014364
latimeria_chalumnae ENSLACG00000001756
xenopus_tropicalis ENSXETG00000017844
lepisosteus_oculatus ENSLOCG00000009795
oryzias_latipes_asm223471v1 ENSORLG00020000247
oryzias_latipes_asm223467v1 ENSORLG00000020097
oryzias_latipes_asm223469v1 ENSORLG00015003760
oryzias_melastigma ENSOMEG00000012294
cynoglossus_semilaevis ENSCSEG00000020086
amphiprion_ocellaris ENSAOCG00000005378
amphiprion_percula ENSAPEG00000001340
acanthochromis_polyacanthus ENSAPOG00000003998
stegastes_partitus ENSSPAG00000007539
astatotilapia_calliptera ENSACLG00000016434
maylandia_zebra ENSMZEG00005007850
pundamilia_nyererei ENSPNYG00000015112
haplochromis_burtoni ENSHBUG00000005766
neolamprologus_brichardi ENSNBRG00000007219
oreochromis_niloticus ENSONIG00000005329
amphilophus_citrinellus ENSACIG00000010345
mastacembelus_armatus ENSMAMG00000011869
monopterus_albus ENSMALG00000010276
poecilia_formosa ENSPFOG00000016669
poecilia_formosa ENSPFOG00000016705
poecilia_mexicana ENSPMEG00000012864
poecilia_reticulata ENSPREG00000015583
xiphophorus_maculatus ENSXMAG00000019348
xiphophorus_couchianus ENSXCOG00000014046
gambusia_affinis ENSGAFG00000014582
cyprinodon_variegatus ENSCVAG00000007242
fundulus_heteroclitus ENSFHEG00000008707
kryptolebias_marmoratus ENSKMAG00000019063
anabas_testudineus ENSATEG00000006585
seriola_dumerili ENSSDUG00000009917
seriola_lalandi_dorsalis ENSSLDG00000000519
scophthalmus_maximus ENSSMAG00000017566
gasterosteus_aculeatus ENSGACG00000000017
hippocampus_comes ENSHCOG00000015033
takifugu_rubripes ENSTRUG00000000941
gadus_morhua ENSGMOG00000009422
esox_lucius ENSELUG00000015008
pygocentrus_nattereri ENSPNAG00000003620
ictalurus_punctatus ENSIPUG00000003463
paramormyrops_kingsleyae ENSPKIG00000023005
scleropages_formosus ENSSFOG00015010491
nannospalax_galili ENSNGAG00000013444
peromyscus_maniculatus_bairdii ENSPEMG00000030556
dipodomys_ordii ENSDORG00000027779
eptatretus_burgeri ENSEBUG00000002162
ciona_savignyi ENSCSAVG00000007055
ciona_intestinalis ENSCING00000009234
caenorhabditis_elegans_strain_n2 WBGene00017472
caenorhabditis_elegans_strain_n2 WBGene00016038
drosophila_melanogaster FBgn0261456
