pteropus_vampyrus ENSPVAG00000001329
ochotona_princeps ENSOPRG00000011072
oryctolagus_cuniculus ENSOCUG00000021159
pan_troglodytes ENSPTRG00000011150
homo_sapiens ENSG00000104881
nomascus_leucogenys ENSNLEG00000002011
cercocebus_atys ENSCATG00000034656
papio_anubis ENSPANG00000008539
theropithecus_gelada ENSTGEG00000020522
macaca_fascicularis ENSMFAG00000004692
macaca_mulatta ENSMMUG00000000715
macaca_nemestrina ENSMNEG00000034033
colobus_angolensis_palliatus ENSCANG00000037439
chlorocebus_sabaeus ENSCSAG00000003187
mandrillus_leucophaeus ENSMLEG00000031086
rhinopithecus_bieti ENSRBIG00000028434
rhinopithecus_roxellana ENSRROG00000041629
pongo_abelii ENSPPYG00000010118
pan_paniscus ENSPPAG00000036951
cebus_capucinus_imitator ENSCCAG00000033595
callithrix_jacchus ENSCJAG00000012693
aotus_nancymaae ENSANAG00000023805
carlito_syrichta ENSTSYG00000034737
prolemur_simus ENSPSMG00000025002
propithecus_coquereli ENSPCOG00000022581
microcebus_murinus ENSMICG00000001794
otolemur_garnettii ENSOGAG00000013774
chlorocebus_sabaeus ENSCSAG00000003183
piliocolobus_tephrosceles ENSPTEG00000036784
vulpes_vulpes ENSVVUG00000004117
myotis_lucifugus ENSMLUG00000012302
echinops_telfairi ENSETEG00000020084
phascolarctos_cinereus ENSPCIG00000022941
notamacropus_eugenii ENSMEUG00000001970
monodelphis_domestica ENSMODG00000021548
sarcophilus_harrisii ENSSHAG00000002660
gopherus_agassizii ENSGAGG00000015184
chelonoidis_abingdonii ENSCABG00000008029
chrysemys_picta_bellii ENSCPBG00000014365
calidris_pygmaea ENSCPGG00000014906
calidris_pugnax ENSCPUG00000015865
apteryx_rowi ENSARWG00000009278
notechis_scutatus ENSNSUG00000002438
anolis_carolinensis ENSACAG00000008938
salvator_merianae ENSSMRG00000017603
pogona_vitticeps ENSPVIG00000020539
sphenodon_punctatus ENSSPUG00000010875
ornithorhynchus_anatinus ENSOANG00000028379
anas_platyrhynchos_platyrhynchos ENSAPLG00000023648
xenopus_tropicalis ENSXETG00000018235
latimeria_chalumnae ENSLACG00000014022
fundulus_heteroclitus ENSFHEG00000021875
cyprinodon_variegatus ENSCVAG00000009418
poecilia_mexicana ENSPMEG00000020755
poecilia_formosa ENSPFOG00000014217
poecilia_latipinna ENSPLAG00000005671
poecilia_reticulata ENSPREG00000017741
xiphophorus_maculatus ENSXMAG00000004805
xiphophorus_couchianus ENSXCOG00000012489
gambusia_affinis ENSGAFG00000015777
kryptolebias_marmoratus ENSKMAG00000009480
oryzias_latipes_asm223471v1 ENSORLG00020020307
oryzias_latipes_asm223467v1 ENSORLG00000000990
oryzias_latipes_asm223469v1 ENSORLG00015009123
oryzias_melastigma ENSOMEG00000021814
pundamilia_nyererei ENSPNYG00000007676
astatotilapia_calliptera ENSACLG00000020908
maylandia_zebra ENSMZEG00005024199
haplochromis_burtoni ENSHBUG00000010113
neolamprologus_brichardi ENSNBRG00000004377
oreochromis_niloticus ENSONIG00000004011
amphilophus_citrinellus ENSACIG00000024070
anabas_testudineus ENSATEG00000008851
monopterus_albus ENSMALG00000009490
seriola_lalandi_dorsalis ENSSLDG00000005186
seriola_dumerili ENSSDUG00000000375
scophthalmus_maximus ENSSMAG00000020248
mastacembelus_armatus ENSMAMG00000014349
amphiprion_ocellaris ENSAOCG00000006665
amphiprion_percula ENSAPEG00000014243
acanthochromis_polyacanthus ENSAPOG00000012949
stegastes_partitus ENSSPAG00000018345
periophthalmus_magnuspinnatus ENSPMGG00000015312
gasterosteus_aculeatus ENSGACG00000012983
labrus_bergylta ENSLBEG00000018172
takifugu_rubripes ENSTRUG00000009565
tetraodon_nigroviridis ENSTNIG00000016279
mola_mola ENSMMOG00000004804
cynoglossus_semilaevis ENSCSEG00000007203
hippocampus_comes ENSHCOG00000017839
esox_lucius ENSELUG00000021688
pygocentrus_nattereri ENSPNAG00000030094
astyanax_mexicanus ENSAMXG00000004656
ictalurus_punctatus ENSIPUG00000011725
danio_rerio ENSDARG00000013777
scleropages_formosus ENSSFOG00015022978
paramormyrops_kingsleyae ENSPKIG00000013033
gadus_morhua ENSGMOG00000018596
caenorhabditis_elegans_strain_n2 WBGene00007877
