labrus_bergylta ENSLBEG00000011614
cricetulus_griseus_crigri-picr ENSCGRG00015002553
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013882
mesocricetus_auratus ENSMAUG00000022142
nannospalax_galili ENSNGAG00000016633
jaculus_jaculus ENSJJAG00000000372
spermophilus_dauricus ENSSDAG00000016906
urocitellus_parryii ENSUPAG00010012251
ictidomys_tridecemlineatus ENSSTOG00000023573
marmota_marmota_marmota ENSMMMG00000016946
chinchilla_lanigera ENSCLAG00000013619
octodon_degus ENSODEG00000003383
cavia_porcellus ENSCPOG00000012334
cavia_aperea ENSCAPG00000006580
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007779
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005685
fukomys_damarensis ENSFDAG00000016242
tupaia_belangeri ENSTBEG00000001905
ursus_americanus ENSUAMG00000026895
ursus_maritimus ENSUMAG00000004864
ailuropoda_melanoleuca ENSAMEG00000013985
mustela_putorius_furo ENSMPUG00000016781
neovison_vison ENSNVIG00000024628
canis_lupus_familiaris ENSCAFG00000014650
canis_lupus_dingo ENSCAFG00020003055
vulpes_vulpes ENSVVUG00000011065
panthera_pardus ENSPPRG00000014482
panthera_tigris_altaica ENSPTIG00000021746
felis_catus ENSFCAG00000004274
ailuropoda_melanoleuca ENSAMEG00000015729
myotis_lucifugus ENSMLUG00000006726
pteropus_vampyrus ENSPVAG00000012300
ursus_americanus ENSUAMG00000026899
capra_hircus ENSCHIG00000013074
ovis_aries ENSOARG00000005652
bos_mutus ENSBMUG00000009485
bos_taurus ENSBTAG00000019777
bison_bison_bison ENSBBBG00000013314
tursiops_truncatus ENSTTRG00000004721
vicugna_pacos ENSVPAG00000009784
sus_scrofa ENSSSCG00000000683
sorex_araneus ENSSARG00000003988
equus_caballus ENSECAG00000014517
equus_asinus_asinus ENSEASG00005016075
loxodonta_africana ENSLAFG00000006567
loxodonta_africana ENSLAFG00000014722
procavia_capensis ENSPCAG00000016480
echinops_telfairi ENSETEG00000007566
echinops_telfairi ENSETEG00000009857
dasypus_novemcinctus ENSDNOG00000044971
choloepus_hoffmanni ENSCHOG00000009594
oryctolagus_cuniculus ENSOCUG00000022434
ochotona_princeps ENSOPRG00000003837
erinaceus_europaeus ENSEEUG00000006290
erinaceus_europaeus ENSEEUG00000008070
phascolarctos_cinereus ENSPCIG00000002395
sarcophilus_harrisii ENSSHAG00000011328
monodelphis_domestica ENSMODG00000018146
junco_hyemalis ENSJHYG00000010318
calidris_pygmaea ENSCPGG00000005459
gallus_gallus ENSGALG00000014513
numida_meleagris ENSNMEG00000016759
dromaius_novaehollandiae ENSDNVG00000017251
gopherus_agassizii ENSGAGG00000004950
chrysemys_picta_bellii ENSCPBG00000005061
drosophila_melanogaster FBgn0027949
