labrus_bergylta ENSLBEG00000022956
tursiops_truncatus ENSTTRG00000005171
choloepus_hoffmanni ENSCHOG00000007800
dasypus_novemcinctus ENSDNOG00000032258
loxodonta_africana ENSLAFG00000018632
echinops_telfairi ENSETEG00000020152
saimiri_boliviensis_boliviensis ENSSBOG00000025926
saimiri_boliviensis_boliviensis ENSSBOG00000032163
callithrix_jacchus ENSCJAG00000020068
cebus_capucinus_imitator ENSCCAG00000022043
aotus_nancymaae ENSANAG00000029706
cebus_capucinus_imitator ENSCCAG00000026859
pan_paniscus ENSPPAG00000020433
pan_troglodytes ENSPTRG00000007824
homo_sapiens ENSG00000170540
gorilla_gorilla ENSGGOG00000002902
pongo_abelii ENSPPYG00000007140
nomascus_leucogenys ENSNLEG00000027411
rhinopithecus_bieti ENSRBIG00000026718
rhinopithecus_roxellana ENSRROG00000035867
colobus_angolensis_palliatus ENSCANG00000033701
piliocolobus_tephrosceles ENSPTEG00000025955
macaca_fascicularis ENSMFAG00000042475
macaca_nemestrina ENSMNEG00000031918
theropithecus_gelada ENSTGEG00000023369
papio_anubis ENSPANG00000023574
cercocebus_atys ENSCATG00000038051
mandrillus_leucophaeus ENSMLEG00000035417
mandrillus_leucophaeus ENSMLEG00000035630
papio_anubis ENSPANG00000025171
cercocebus_atys ENSCATG00000039027
macaca_fascicularis ENSMFAG00000038755
macaca_mulatta ENSMMUG00000047836
macaca_nemestrina ENSMNEG00000039597
colobus_angolensis_palliatus ENSCANG00000035861
carlito_syrichta ENSTSYG00000031258
microcebus_murinus ENSMICG00000012246
microcebus_murinus ENSMICG00000028212
prolemur_simus ENSPSMG00000013665
propithecus_coquereli ENSPCOG00000023141
otolemur_garnettii ENSOGAG00000013202
spermophilus_dauricus ENSSDAG00000001283
ictidomys_tridecemlineatus ENSSTOG00000005816
urocitellus_parryii ENSUPAG00010009941
marmota_marmota_marmota ENSMMMG00000022664
castor_canadensis ENSCCNG00000023158
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018072
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011488
fukomys_damarensis ENSFDAG00000011575
cavia_porcellus ENSCPOG00000034801
cavia_aperea ENSCAPG00000011493
chinchilla_lanigera ENSCLAG00000012098
octodon_degus ENSODEG00000002384
octodon_degus ENSODEG00000019096
mus_spicilegus ENSMSIG00000004558
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030361
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030654
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031476
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013572
rattus_norvegicus ENSRNOG00000017751
peromyscus_maniculatus_bairdii ENSPEMG00000026142
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019524
cricetulus_griseus_crigri_1.0 ENSCGRG00000001191
cricetulus_griseus_crigri-picr ENSCGRG00015010860
mesocricetus_auratus ENSMAUG00000009929
microtus_ochrogaster ENSMOCG00000018684
meriones_unguiculatus ENSMUGG00000014132
nannospalax_galili ENSNGAG00000005476
jaculus_jaculus ENSJJAG00000020566
jaculus_jaculus ENSJJAG00000022497
jaculus_jaculus ENSJJAG00000012343
jaculus_jaculus ENSJJAG00000017362
dipodomys_ordii ENSDORG00000006145
oryctolagus_cuniculus ENSOCUG00000005740
macaca_fascicularis ENSMFAG00000034242
macaca_mulatta ENSMMUG00000018491
macaca_nemestrina ENSMNEG00000037447
microcebus_murinus ENSMICG00000027752
bos_taurus ENSBTAG00000049516
ovis_aries ENSOARG00000010552
myotis_lucifugus ENSMLUG00000027558
chlorocebus_sabaeus ENSCSAG00000007955
macaca_mulatta ENSMMUG00000005593
homo_sapiens ENSG00000260342
canis_lupus_familiaris ENSCAFG00000018174
ornithorhynchus_anatinus ENSOANG00000012228
xenopus_tropicalis ENSXETG00000002943
latimeria_chalumnae ENSLACG00000010670
cynoglossus_semilaevis ENSCSEG00000013630
petromyzon_marinus ENSPMAG00000009659
petromyzon_marinus ENSPMAG00000009438
eptatretus_burgeri ENSEBUG00000014821
drosophila_melanogaster FBgn0038453
