xiphophorus_maculatus ENSXMAG00000023169
chelonoidis_abingdonii ENSCABG00000021234
chelonoidis_abingdonii ENSCABG00000010437
pelodiscus_sinensis ENSPSIG00000005004
pelodiscus_sinensis ENSPSIG00000004167
pelodiscus_sinensis ENSPSIG00000014514
sphenodon_punctatus ENSSPUG00000009816
monodelphis_domestica ENSMODG00000003644
sarcophilus_harrisii ENSSHAG00000000612
monodelphis_domestica ENSMODG00000025469
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016456
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017156
chinchilla_lanigera ENSCLAG00000001217
marmota_marmota_marmota ENSMMMG00000006396
cricetulus_griseus_crigri-picr ENSCGRG00015007715
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023941
cricetulus_griseus_crigri_1.0 ENSCGRG00000014366
peromyscus_maniculatus_bairdii ENSPEMG00000029041
microtus_ochrogaster ENSMOCG00000006854
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000043931
mus_spicilegus ENSMSIG00000020893
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029355
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028351
rattus_norvegicus ENSRNOG00000038740
oryctolagus_cuniculus ENSOCUG00000024278
oryctolagus_cuniculus ENSOCUG00000027615
oryctolagus_cuniculus ENSOCUG00000002901
microcebus_murinus ENSMICG00000043921
canis_lupus_dingo ENSCAFG00020006501
canis_lupus_familiaris ENSCAFG00000004576
ursus_maritimus ENSUMAG00000018150
ursus_americanus ENSUAMG00000004795
ursus_maritimus ENSUMAG00000011026
panthera_tigris_altaica ENSPTIG00000012396
panthera_pardus ENSPPRG00000018352
equus_caballus ENSECAG00000039848
myotis_lucifugus ENSMLUG00000022488
myotis_lucifugus ENSMLUG00000028255
myotis_lucifugus ENSMLUG00000009435
myotis_lucifugus ENSMLUG00000026543
sorex_araneus ENSSARG00000004782
sorex_araneus ENSSARG00000011439
sorex_araneus ENSSARG00000009270
theropithecus_gelada ENSTGEG00000003722
papio_anubis ENSPANG00000029829
macaca_fascicularis ENSMFAG00000036396
macaca_mulatta ENSMMUG00000017640
macaca_nemestrina ENSMNEG00000031147
cercocebus_atys ENSCATG00000038180
mandrillus_leucophaeus ENSMLEG00000033557
rhinopithecus_roxellana ENSRROG00000031534
rhinopithecus_bieti ENSRBIG00000039312
piliocolobus_tephrosceles ENSPTEG00000022300
piliocolobus_tephrosceles ENSPTEG00000022346
piliocolobus_tephrosceles ENSPTEG00000022273
piliocolobus_tephrosceles ENSPTEG00000022365
colobus_angolensis_palliatus ENSCANG00000012754
pan_troglodytes ENSPTRG00000051775
pan_troglodytes ENSPTRG00000019858
pan_paniscus ENSPPAG00000010179
gorilla_gorilla ENSGGOG00000002349
homo_sapiens ENSG00000179144
bos_mutus ENSBMUG00000012786
bos_taurus ENSBTAG00000001198
bison_bison_bison ENSBBBG00000023043
bos_taurus ENSBTAG00000009850
bos_mutus ENSBMUG00000012737
bison_bison_bison ENSBBBG00000023032
capra_hircus ENSCHIG00000024423
capra_hircus ENSCHIG00000000400
bos_taurus ENSBTAG00000030940
bison_bison_bison ENSBBBG00000007186
capra_hircus ENSCHIG00000012731
bos_mutus ENSBMUG00000004898
capra_hircus ENSCHIG00000024546
dasypus_novemcinctus ENSDNOG00000000919
