anas_platyrhynchos_platyrhynchos ENSAPLG00000024184
piliocolobus_tephrosceles ENSPTEG00000022494
cebus_capucinus_imitator ENSCCAG00000037783
saimiri_boliviensis_boliviensis ENSSBOG00000030274
callithrix_jacchus ENSCJAG00000008576
aotus_nancymaae ENSANAG00000032160
carlito_syrichta ENSTSYG00000036000
propithecus_coquereli ENSPCOG00000007128
microcebus_murinus ENSMICG00000032707
prolemur_simus ENSPSMG00000004137
otolemur_garnettii ENSOGAG00000027686
tupaia_belangeri ENSTBEG00000013901
pteropus_vampyrus ENSPVAG00000005191
myotis_lucifugus ENSMLUG00000002330
erinaceus_europaeus ENSEEUG00000006294
equus_asinus_asinus ENSEASG00005007243
equus_caballus ENSECAG00000024462
ursus_americanus ENSUAMG00000015663
ailuropoda_melanoleuca ENSAMEG00000005475
mustela_putorius_furo ENSMPUG00000005901
neovison_vison ENSNVIG00000011785
canis_lupus_familiaris ENSCAFG00000029600
canis_lupus_dingo ENSCAFG00020026926
vulpes_vulpes ENSVVUG00000012226
felis_catus ENSFCAG00000044742
panthera_pardus ENSPPRG00000024867
bos_taurus ENSBTAG00000006760
bos_mutus ENSBMUG00000002002
bison_bison_bison ENSBBBG00000015949
capra_hircus ENSCHIG00000017955
ovis_aries ENSOARG00000020097
tursiops_truncatus ENSTTRG00000005287
sus_scrofa ENSSSCG00000037564
sarcophilus_harrisii ENSSHAG00000011389
phascolarctos_cinereus ENSPCIG00000024582
monodelphis_domestica ENSMODG00000003035
ursus_maritimus ENSUMAG00000020944
manacus_vitellinus ENSMVIG00005018497
anolis_carolinensis ENSACAG00000005818
panthera_tigris_altaica ENSPTIG00000021186
latimeria_chalumnae ENSLACG00000017220
mola_mola ENSMMOG00000018750
monopterus_albus ENSMALG00000022257
paramormyrops_kingsleyae ENSPKIG00000004281
fundulus_heteroclitus ENSFHEG00000011199
cyprinodon_variegatus ENSCVAG00000004584
xiphophorus_maculatus ENSXMAG00000005604
xiphophorus_couchianus ENSXCOG00000013820
gambusia_affinis ENSGAFG00000012405
poecilia_formosa ENSPFOG00000002237
poecilia_mexicana ENSPMEG00000007351
poecilia_latipinna ENSPLAG00000019667
poecilia_reticulata ENSPREG00000021337
kryptolebias_marmoratus ENSKMAG00000015570
oryzias_latipes_asm223467v1 ENSORLG00000028142
oryzias_latipes_asm223471v1 ENSORLG00020017928
oryzias_latipes_asm223469v1 ENSORLG00015003966
oryzias_melastigma ENSOMEG00000023010
amphiprion_ocellaris ENSAOCG00000005782
amphiprion_percula ENSAPEG00000023664
acanthochromis_polyacanthus ENSAPOG00000005278
stegastes_partitus ENSSPAG00000008986
takifugu_rubripes ENSTRUG00000011049
tetraodon_nigroviridis ENSTNIG00000009840
mastacembelus_armatus ENSMAMG00000022224
monopterus_albus ENSMALG00000021519
anabas_testudineus ENSATEG00000013437
haplochromis_burtoni ENSHBUG00000018104
astatotilapia_calliptera ENSACLG00000026686
maylandia_zebra ENSMZEG00005027330
pundamilia_nyererei ENSPNYG00000008345
neolamprologus_brichardi ENSNBRG00000010309
oreochromis_niloticus ENSONIG00000001278
amphilophus_citrinellus ENSACIG00000012995
seriola_dumerili ENSSDUG00000020542
seriola_lalandi_dorsalis ENSSLDG00000008065
labrus_bergylta ENSLBEG00000005993
mola_mola ENSMMOG00000006936
cynoglossus_semilaevis ENSCSEG00000000992
periophthalmus_magnuspinnatus ENSPMGG00000019459
scophthalmus_maximus ENSSMAG00000006488
hippocampus_comes ENSHCOG00000014924
esox_lucius ENSELUG00000013906
pygocentrus_nattereri ENSPNAG00000025936
astyanax_mexicanus ENSAMXG00000011543
ictalurus_punctatus ENSIPUG00000013113
danio_rerio ENSDARG00000094992
scleropages_formosus ENSSFOG00015011487
scleropages_formosus ENSSFOG00015001725
paramormyrops_kingsleyae ENSPKIG00000005463
lepisosteus_oculatus ENSLOCG00000016074
