labrus_bergylta ENSLBEG00000017633
zonotrichia_albicollis ENSZALG00000005911
ficedula_albicollis ENSFALG00000009783
parus_major ENSPMJG00000006679
cyanistes_caeruleus ENSCCEG00000017606
manacus_vitellinus ENSMVIG00005008718
lepidothrix_coronata ENSLCOG00000008442
melopsittacus_undulatus ENSMUNG00000010803
calidris_pygmaea ENSCPGG00000004382
calidris_pugnax ENSCPUG00000006108
apteryx_haastii ENSAHAG00000019357
apteryx_rowi ENSARWG00000003539
apteryx_owenii ENSAOWG00000008499
dromaius_novaehollandiae ENSDNVG00000009890
nothoprocta_perdicaria ENSNPEG00000003211
pogona_vitticeps ENSPVIG00000009648
pogona_vitticeps ENSPVIG00000009647
anolis_carolinensis ENSACAG00000010018
notechis_scutatus ENSNSUG00000014295
