eptatretus_burgeri ENSEBUG00000007178
taeniopygia_guttata ENSTGUG00000016182
lonchura_striata_domestica ENSLSDG00000010434
ficedula_albicollis ENSFALG00000003297
cyanistes_caeruleus ENSCCEG00000017719
cyanistes_caeruleus ENSCCEG00000023133
parus_major ENSPMJG00000017625
dromaius_novaehollandiae ENSDNVG00000013446
nothoprocta_perdicaria ENSNPEG00000014312
apteryx_owenii ENSAOWG00000003968
apteryx_rowi ENSARWG00000003035
apteryx_haastii ENSAHAG00000013234
crocodylus_porosus ENSCPRG00005014901
gopherus_agassizii ENSGAGG00000007587
chelonoidis_abingdonii ENSCABG00000020890
chrysemys_picta_bellii ENSCPBG00000021131
pelodiscus_sinensis ENSPSIG00000012787
pogona_vitticeps ENSPVIG00000014491
anolis_carolinensis ENSACAG00000006167
notechis_scutatus ENSNSUG00000013770
salvator_merianae ENSSMRG00000016971
sphenodon_punctatus ENSSPUG00000005206
monodelphis_domestica ENSMODG00000016106
sarcophilus_harrisii ENSSHAG00000013736
phascolarctos_cinereus ENSPCIG00000017363
notamacropus_eugenii ENSMEUG00000002304
castor_canadensis ENSCCNG00000031456
dipodomys_ordii ENSDORG00000012742
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022114
mus_spicilegus ENSMSIG00000008345
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024155
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021206
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023523
rattus_norvegicus ENSRNOG00000014711
meriones_unguiculatus ENSMUGG00000025559
cricetulus_griseus_crigri-picr ENSCGRG00015014251
cricetulus_griseus_crigri_1.0 ENSCGRG00000013790
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024640
mesocricetus_auratus ENSMAUG00000021803
peromyscus_maniculatus_bairdii ENSPEMG00000025128
peromyscus_maniculatus_bairdii ENSPEMG00000025436
microtus_ochrogaster ENSMOCG00000020796
nannospalax_galili ENSNGAG00000006985
jaculus_jaculus ENSJJAG00000020956
chinchilla_lanigera ENSCLAG00000012822
octodon_degus ENSODEG00000013846
cavia_porcellus ENSCPOG00000001543
cavia_aperea ENSCAPG00000017962
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003597
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016062
fukomys_damarensis ENSFDAG00000007533
urocitellus_parryii ENSUPAG00010016481
spermophilus_dauricus ENSSDAG00000014425
ictidomys_tridecemlineatus ENSSTOG00000020433
marmota_marmota_marmota ENSMMMG00000011082
oryctolagus_cuniculus ENSOCUG00000005997
ochotona_princeps ENSOPRG00000004605
tupaia_belangeri ENSTBEG00000000289
pan_troglodytes ENSPTRG00000007612
pan_paniscus ENSPPAG00000032337
homo_sapiens ENSG00000162039
gorilla_gorilla ENSGGOG00000012261
pongo_abelii ENSPPYG00000006968
nomascus_leucogenys ENSNLEG00000008811
macaca_mulatta ENSMMUG00000000739
macaca_nemestrina ENSMNEG00000004327
macaca_fascicularis ENSMFAG00000000726
cercocebus_atys ENSCATG00000013960
mandrillus_leucophaeus ENSMLEG00000035652
papio_anubis ENSPANG00000034551
theropithecus_gelada ENSTGEG00000004169
chlorocebus_sabaeus ENSCSAG00000011268
rhinopithecus_roxellana ENSRROG00000023184
rhinopithecus_bieti ENSRBIG00000030178
colobus_angolensis_palliatus ENSCANG00000038827
saimiri_boliviensis_boliviensis ENSSBOG00000012975
cebus_capucinus_imitator ENSCCAG00000025134
callithrix_jacchus ENSCJAG00000014767
aotus_nancymaae ENSANAG00000033819
carlito_syrichta ENSTSYG00000007030
prolemur_simus ENSPSMG00000024276
microcebus_murinus ENSMICG00000011322
propithecus_coquereli ENSPCOG00000002540
pteropus_vampyrus ENSPVAG00000016695
myotis_lucifugus ENSMLUG00000000791
sorex_araneus ENSSARG00000011762
erinaceus_europaeus ENSEEUG00000014622
equus_caballus ENSECAG00000001005
equus_asinus_asinus ENSEASG00005004600
bos_mutus ENSBMUG00000018062
bos_taurus ENSBTAG00000020001
bison_bison_bison ENSBBBG00000016273
capra_hircus ENSCHIG00000013357
ovis_aries ENSOARG00000016690
tursiops_truncatus ENSTTRG00000011388
sus_scrofa ENSSSCG00000025711
vicugna_pacos ENSVPAG00000000245
ursus_maritimus ENSUMAG00000022070
ailuropoda_melanoleuca ENSAMEG00000008475
mustela_putorius_furo ENSMPUG00000015569
neovison_vison ENSNVIG00000022084
canis_lupus_dingo ENSCAFG00020000382
canis_lupus_familiaris ENSCAFG00000019486
vulpes_vulpes ENSVVUG00000009837
panthera_tigris_altaica ENSPTIG00000009036
panthera_pardus ENSPPRG00000011909
felis_catus ENSFCAG00000011733
dasypus_novemcinctus ENSDNOG00000015418
choloepus_hoffmanni ENSCHOG00000011455
procavia_capensis ENSPCAG00000012727
echinops_telfairi ENSETEG00000016035
loxodonta_africana ENSLAFG00000008142
ornithorhynchus_anatinus ENSOANG00000002921
xenopus_tropicalis ENSXETG00000032247
latimeria_chalumnae ENSLACG00000004002
drosophila_melanogaster FBgn0029977
