poecilia_formosa ENSPFOG00000019188
loxodonta_africana ENSLAFG00000003636
procavia_capensis ENSPCAG00000003650
echinops_telfairi ENSETEG00000000552
jaculus_jaculus ENSJJAG00000001477
myotis_lucifugus ENSMLUG00000009287
phascolarctos_cinereus ENSPCIG00000016646
notamacropus_eugenii ENSMEUG00000014771
sarcophilus_harrisii ENSSHAG00000015439
monodelphis_domestica ENSMODG00000019560
ornithorhynchus_anatinus ENSOANG00000013641
pogona_vitticeps ENSPVIG00000001163
anolis_carolinensis ENSACAG00000009334
notechis_scutatus ENSNSUG00000003144
salvator_merianae ENSSMRG00000018948
sphenodon_punctatus ENSSPUG00000001771
apteryx_owenii ENSAOWG00000018903
apteryx_haastii ENSAHAG00000013218
apteryx_rowi ENSARWG00000002808
dromaius_novaehollandiae ENSDNVG00000017124
nothoprocta_perdicaria ENSNPEG00000000250
lonchura_striata_domestica ENSLSDG00000017235
taeniopygia_guttata ENSTGUG00000002609
zonotrichia_albicollis ENSZALG00000011574
parus_major ENSPMJG00000016079
serinus_canaria ENSSCAG00000009589
cyanistes_caeruleus ENSCCEG00000016373
ficedula_albicollis ENSFALG00000010993
manacus_vitellinus ENSMVIG00005016442
lepidothrix_coronata ENSLCOG00000007580
melopsittacus_undulatus ENSMUNG00000013400
calidris_pygmaea ENSCPGG00000010558
calidris_pugnax ENSCPUG00000014966
anser_brachyrhynchus ENSABRG00000021234
anas_platyrhynchos_platyrhynchos ENSAPLG00000005719
meleagris_gallopavo ENSMGAG00000004056
coturnix_japonica ENSCJPG00005001516
gallus_gallus ENSGALG00000014725
numida_meleagris ENSNMEG00000006838
crocodylus_porosus ENSCPRG00005017044
gopherus_agassizii ENSGAGG00000014715
chelonoidis_abingdonii ENSCABG00000021275
chrysemys_picta_bellii ENSCPBG00000005538
pelodiscus_sinensis ENSPSIG00000007060
xenopus_tropicalis ENSXETG00000018847
latimeria_chalumnae ENSLACG00000010400
