anser_brachyrhynchus ENSABRG00000009779
xiphophorus_couchianus ENSXCOG00000011198
gambusia_affinis ENSGAFG00000017513
poecilia_formosa ENSPFOG00000010717
poecilia_latipinna ENSPLAG00000008436
poecilia_mexicana ENSPMEG00000008136
poecilia_reticulata ENSPREG00000020755
fundulus_heteroclitus ENSFHEG00000008815
cyprinodon_variegatus ENSCVAG00000012722
kryptolebias_marmoratus ENSKMAG00000015647
oryzias_latipes_asm223471v1 ENSORLG00020003890
oryzias_latipes_asm223469v1 ENSORLG00015018594
oryzias_latipes_asm223467v1 ENSORLG00000016956
oryzias_melastigma ENSOMEG00000018656
maylandia_zebra ENSMZEG00005027011
astatotilapia_calliptera ENSACLG00000002917
haplochromis_burtoni ENSHBUG00000016261
pundamilia_nyererei ENSPNYG00000000618
oreochromis_niloticus ENSONIG00000012139
neolamprologus_brichardi ENSNBRG00000001491
tetraodon_nigroviridis ENSTNIG00000017455
takifugu_rubripes ENSTRUG00000013840
gasterosteus_aculeatus ENSGACG00000006184
cynoglossus_semilaevis ENSCSEG00000000160
hippocampus_comes ENSHCOG00000018531
periophthalmus_magnuspinnatus ENSPMGG00000011399
gadus_morhua ENSGMOG00000011377
esox_lucius ENSELUG00000005126
lepisosteus_oculatus ENSLOCG00000012721
petromyzon_marinus ENSPMAG00000004444
ciona_savignyi ENSCSAVG00000009626
ciona_intestinalis ENSCING00000005697
drosophila_melanogaster FBgn0037882
