chrysemys_picta_bellii ENSCPBG00000007417
scophthalmus_maximus ENSSMAG00000016360
mastacembelus_armatus ENSMAMG00000016963
takifugu_rubripes ENSTRUG00000011059
tetraodon_nigroviridis ENSTNIG00000015839
mola_mola ENSMMOG00000017184
gasterosteus_aculeatus ENSGACG00000008367
labrus_bergylta ENSLBEG00000013694
hippocampus_comes ENSHCOG00000000342
periophthalmus_magnuspinnatus ENSPMGG00000017183
gadus_morhua ENSGMOG00000012173
esox_lucius ENSELUG00000014418
pygocentrus_nattereri ENSPNAG00000018716
astyanax_mexicanus ENSAMXG00000035124
ictalurus_punctatus ENSIPUG00000020611
danio_rerio ENSDARG00000093359
seriola_dumerili ENSSDUG00000017189
seriola_lalandi_dorsalis ENSSLDG00000016645
scophthalmus_maximus ENSSMAG00000020448
labrus_bergylta ENSLBEG00000022361
gasterosteus_aculeatus ENSGACG00000017154
tetraodon_nigroviridis ENSTNIG00000009110
takifugu_rubripes ENSTRUG00000020386
mola_mola ENSMMOG00000008021
mastacembelus_armatus ENSMAMG00000010239
monopterus_albus ENSMALG00000017345
anabas_testudineus ENSATEG00000017009
xiphophorus_maculatus ENSXMAG00000027563
gambusia_affinis ENSGAFG00000008160
poecilia_formosa ENSPFOG00000019739
poecilia_reticulata ENSPREG00000010611
poecilia_latipinna ENSPLAG00000010949
poecilia_mexicana ENSPMEG00000013921
cyprinodon_variegatus ENSCVAG00000006319
fundulus_heteroclitus ENSFHEG00000001522
kryptolebias_marmoratus ENSKMAG00000009393
oryzias_latipes_asm223467v1 ENSORLG00000009212
oryzias_latipes_asm223471v1 ENSORLG00020015728
oryzias_latipes_asm223469v1 ENSORLG00015002790
oryzias_melastigma ENSOMEG00000001846
amphiprion_ocellaris ENSAOCG00000005452
amphiprion_percula ENSAPEG00000009397
acanthochromis_polyacanthus ENSAPOG00000022396
stegastes_partitus ENSSPAG00000021608
maylandia_zebra ENSMZEG00005018143
haplochromis_burtoni ENSHBUG00000021461
astatotilapia_calliptera ENSACLG00000018123
pundamilia_nyererei ENSPNYG00000010869
neolamprologus_brichardi ENSNBRG00000001367
oreochromis_niloticus ENSONIG00000003553
amphilophus_citrinellus ENSACIG00000018686
cynoglossus_semilaevis ENSCSEG00000001743
hippocampus_comes ENSHCOG00000009490
periophthalmus_magnuspinnatus ENSPMGG00000008702
gadus_morhua ENSGMOG00000010250
esox_lucius ENSELUG00000019615
pygocentrus_nattereri ENSPNAG00000009242
astyanax_mexicanus ENSAMXG00000018608
ictalurus_punctatus ENSIPUG00000024179
danio_rerio ENSDARG00000078542
scleropages_formosus ENSSFOG00015023011
paramormyrops_kingsleyae ENSPKIG00000017363
lepisosteus_oculatus ENSLOCG00000007855
