latimeria_chalumnae ENSLACG00000010521
vicugna_pacos ENSVPAG00000009446
sus_scrofa ENSSSCG00000006490
sus_scrofa ENSSSCG00000039308
erinaceus_europaeus ENSEEUG00000012690
pan_troglodytes ENSPTRG00000023925
pan_troglodytes ENSPTRG00000049282
pan_paniscus ENSPPAG00000011996
homo_sapiens ENSG00000198952
gorilla_gorilla ENSGGOG00000010932
pongo_abelii ENSPPYG00000000723
nomascus_leucogenys ENSNLEG00000012439
macaca_fascicularis ENSMFAG00000045357
macaca_nemestrina ENSMNEG00000044425
macaca_mulatta ENSMMUG00000000090
papio_anubis ENSPANG00000011201
cercocebus_atys ENSCATG00000030539
mandrillus_leucophaeus ENSMLEG00000041192
chlorocebus_sabaeus ENSCSAG00000002120
piliocolobus_tephrosceles ENSPTEG00000011777
colobus_angolensis_palliatus ENSCANG00000029208
rhinopithecus_roxellana ENSRROG00000030035
rhinopithecus_bieti ENSRBIG00000027428
cebus_capucinus_imitator ENSCCAG00000027409
callithrix_jacchus ENSCJAG00000005684
saimiri_boliviensis_boliviensis ENSSBOG00000033339
aotus_nancymaae ENSANAG00000032899
carlito_syrichta ENSTSYG00000004099
microcebus_murinus ENSMICG00000002257
propithecus_coquereli ENSPCOG00000004741
prolemur_simus ENSPSMG00000020901
otolemur_garnettii ENSOGAG00000004966
dipodomys_ordii ENSDORG00000010382
castor_canadensis ENSCCNG00000007132
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000001415
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026104
mus_spicilegus ENSMSIG00000029250
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025163
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026606
rattus_norvegicus ENSRNOG00000019590
meriones_unguiculatus ENSMUGG00000009346
peromyscus_maniculatus_bairdii ENSPEMG00000001819
microtus_ochrogaster ENSMOCG00000016590
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006336
cricetulus_griseus_crigri_1.0 ENSCGRG00000005111
cricetulus_griseus_crigri-picr ENSCGRG00015026260
mesocricetus_auratus ENSMAUG00000010381
nannospalax_galili ENSNGAG00000020706
jaculus_jaculus ENSJJAG00000022763
choloepus_hoffmanni ENSCHOG00000008741
dasypus_novemcinctus ENSDNOG00000000051
procavia_capensis ENSPCAG00000008412
loxodonta_africana ENSLAFG00000006241
oryctolagus_cuniculus ENSOCUG00000012886
ochotona_princeps ENSOPRG00000009152
urocitellus_parryii ENSUPAG00010004091
ictidomys_tridecemlineatus ENSSTOG00000001780
marmota_marmota_marmota ENSMMMG00000013706
spermophilus_dauricus ENSSDAG00000023245
chinchilla_lanigera ENSCLAG00000003983
octodon_degus ENSODEG00000012237
cavia_porcellus ENSCPOG00000015696
cavia_aperea ENSCAPG00000003631
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019152
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015948
fukomys_damarensis ENSFDAG00000017388
tupaia_belangeri ENSTBEG00000002777
sorex_araneus ENSSARG00000012484
pteropus_vampyrus ENSPVAG00000016748
ursus_americanus ENSUAMG00000013721
ursus_maritimus ENSUMAG00000018041
ailuropoda_melanoleuca ENSAMEG00000014458
mustela_putorius_furo ENSMPUG00000004546
neovison_vison ENSNVIG00000020654
canis_lupus_dingo ENSCAFG00020006061
canis_lupus_familiaris ENSCAFG00000016839
vulpes_vulpes ENSVVUG00000005887
panthera_pardus ENSPPRG00000011901
panthera_tigris_altaica ENSPTIG00000007892
felis_catus ENSFCAG00000011783
echinops_telfairi ENSETEG00000010336
notamacropus_eugenii ENSMEUG00000012834
phascolarctos_cinereus ENSPCIG00000018938
sarcophilus_harrisii ENSSHAG00000014163
monodelphis_domestica ENSMODG00000016901
mastacembelus_armatus ENSMAMG00000010683
monopterus_albus ENSMALG00000010375
anabas_testudineus ENSATEG00000005348
seriola_dumerili ENSSDUG00000007122
seriola_lalandi_dorsalis ENSSLDG00000011418
labrus_bergylta ENSLBEG00000002145
mola_mola ENSMMOG00000017199
scophthalmus_maximus ENSSMAG00000013059
cynoglossus_semilaevis ENSCSEG00000014220
takifugu_rubripes ENSTRUG00000012580
tetraodon_nigroviridis ENSTNIG00000010303
amphiprion_percula ENSAPEG00000022949
amphiprion_ocellaris ENSAOCG00000019483
acanthochromis_polyacanthus ENSAPOG00000019690
stegastes_partitus ENSSPAG00000014266
maylandia_zebra ENSMZEG00005016543
maylandia_zebra ENSMZEG00005015815
pundamilia_nyererei ENSPNYG00000013397
astatotilapia_calliptera ENSACLG00000009311
haplochromis_burtoni ENSHBUG00000008654
neolamprologus_brichardi ENSNBRG00000004332
oreochromis_niloticus ENSONIG00000008632
amphilophus_citrinellus ENSACIG00000001353
poecilia_mexicana ENSPMEG00000014105
poecilia_latipinna ENSPLAG00000009332
poecilia_formosa ENSPFOG00000010191
poecilia_reticulata ENSPREG00000017713
gambusia_affinis ENSGAFG00000021691
xiphophorus_maculatus ENSXMAG00000013499
xiphophorus_couchianus ENSXCOG00000004379
fundulus_heteroclitus ENSFHEG00000013939
cyprinodon_variegatus ENSCVAG00000000529
kryptolebias_marmoratus ENSKMAG00000014586
oryzias_latipes_asm223471v1 ENSORLG00020013127
oryzias_latipes_asm223467v1 ENSORLG00000016239
oryzias_latipes_asm223469v1 ENSORLG00015019014
oryzias_melastigma ENSOMEG00000021330
gasterosteus_aculeatus ENSGACG00000013142
hippocampus_comes ENSHCOG00000010229
periophthalmus_magnuspinnatus ENSPMGG00000010465
gadus_morhua ENSGMOG00000007310
esox_lucius ENSELUG00000012585
astyanax_mexicanus ENSAMXG00000024616
pygocentrus_nattereri ENSPNAG00000028363
ictalurus_punctatus ENSIPUG00000006624
danio_rerio ENSDARG00000041481
paramormyrops_kingsleyae ENSPKIG00000009402
scleropages_formosus ENSSFOG00015024175
lepisosteus_oculatus ENSLOCG00000008380
petromyzon_marinus ENSPMAG00000000410
eptatretus_burgeri ENSEBUG00000003739
microtus_ochrogaster ENSMOCG00000008423
peromyscus_maniculatus_bairdii ENSPEMG00000010022
cricetulus_griseus_crigri_1.0 ENSCGRG00000009566
cricetulus_griseus_crigri-picr ENSCGRG00015026648
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000584
mesocricetus_auratus ENSMAUG00000000043
meriones_unguiculatus ENSMUGG00000025073
mus_spicilegus ENSMSIG00000012556
nannospalax_galili ENSNGAG00000012101
castor_canadensis ENSCCNG00000020595
spermophilus_dauricus ENSSDAG00000012569
urocitellus_parryii ENSUPAG00010014010
marmota_marmota_marmota ENSMMMG00000017191
sus_scrofa ENSSSCG00000037182
bos_taurus ENSBTAG00000021747
bos_mutus ENSBMUG00000001032
bison_bison_bison ENSBBBG00000014138
ovis_aries ENSOARG00000011963
capra_hircus ENSCHIG00000006323
oryctolagus_cuniculus ENSOCUG00000023338
dasypus_novemcinctus ENSDNOG00000039862
sarcophilus_harrisii ENSSHAG00000009572
monodelphis_domestica ENSMODG00000004511
monodelphis_domestica ENSMODG00000004517
monodelphis_domestica ENSMODG00000004532
monodelphis_domestica ENSMODG00000004694
monodelphis_domestica ENSMODG00000004707
monodelphis_domestica ENSMODG00000004735
sarcophilus_harrisii ENSSHAG00000000561
sarcophilus_harrisii ENSSHAG00000009953
monodelphis_domestica ENSMODG00000010675
monodelphis_domestica ENSMODG00000021488
sarcophilus_harrisii ENSSHAG00000000935
ciona_savignyi ENSCSAVG00000005554
ciona_intestinalis ENSCING00000008706
drosophila_melanogaster FBgn0019890
