tetraodon_nigroviridis ENSTNIG00000004443
cricetulus_griseus_crigri_1.0 ENSCGRG00000010407
mesocricetus_auratus ENSMAUG00000019798
nannospalax_galili ENSNGAG00000008269
jaculus_jaculus ENSJJAG00000012296
castor_canadensis ENSCCNG00000026830
dipodomys_ordii ENSDORG00000001708
chinchilla_lanigera ENSCLAG00000010489
octodon_degus ENSODEG00000007041
cavia_porcellus ENSCPOG00000035657
cavia_aperea ENSCAPG00000005767
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017756
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005747
fukomys_damarensis ENSFDAG00000001999
ictidomys_tridecemlineatus ENSSTOG00000002803
spermophilus_dauricus ENSSDAG00000011198
urocitellus_parryii ENSUPAG00010013547
marmota_marmota_marmota ENSMMMG00000009896
oryctolagus_cuniculus ENSOCUG00000011083
ochotona_princeps ENSOPRG00000008244
microcebus_murinus ENSMICG00000013018
microcebus_murinus ENSMICG00000028378
prolemur_simus ENSPSMG00000013235
propithecus_coquereli ENSPCOG00000017359
otolemur_garnettii ENSOGAG00000032470
saimiri_boliviensis_boliviensis ENSSBOG00000030494
cebus_capucinus_imitator ENSCCAG00000033670
callithrix_jacchus ENSCJAG00000009795
aotus_nancymaae ENSANAG00000030436
pan_paniscus ENSPPAG00000032253
pan_troglodytes ENSPTRG00000017636
homo_sapiens ENSG00000113300
gorilla_gorilla ENSGGOG00000003675
pongo_abelii ENSPPYG00000016137
nomascus_leucogenys ENSNLEG00000002322
macaca_mulatta ENSMMUG00000018690
macaca_fascicularis ENSMFAG00000030867
macaca_nemestrina ENSMNEG00000038565
cercocebus_atys ENSCATG00000042014
mandrillus_leucophaeus ENSMLEG00000010555
papio_anubis ENSPANG00000016191
theropithecus_gelada ENSTGEG00000019083
chlorocebus_sabaeus ENSCSAG00000008165
colobus_angolensis_palliatus ENSCANG00000026756
piliocolobus_tephrosceles ENSPTEG00000000526
rhinopithecus_bieti ENSRBIG00000004309
rhinopithecus_roxellana ENSRROG00000035378
carlito_syrichta ENSTSYG00000003982
mustela_putorius_furo ENSMPUG00000000587
neovison_vison ENSNVIG00000010410
ursus_maritimus ENSUMAG00000024577
ursus_americanus ENSUAMG00000004579
ailuropoda_melanoleuca ENSAMEG00000000949
canis_lupus_familiaris ENSCAFG00000000464
canis_lupus_dingo ENSCAFG00020002441
vulpes_vulpes ENSVVUG00000026940
panthera_pardus ENSPPRG00000011912
panthera_tigris_altaica ENSPTIG00000016794
felis_catus ENSFCAG00000001881
erinaceus_europaeus ENSEEUG00000015382
myotis_lucifugus ENSMLUG00000010257
pteropus_vampyrus ENSPVAG00000003069
equus_caballus ENSECAG00000019325
equus_asinus_asinus ENSEASG00005012794
equus_caballus ENSECAG00000012704
equus_asinus_asinus ENSEASG00005012957
bos_taurus ENSBTAG00000017362
bos_mutus ENSBMUG00000011710
bison_bison_bison ENSBBBG00000010762
capra_hircus ENSCHIG00000019100
ovis_aries ENSOARG00000001003
tursiops_truncatus ENSTTRG00000009363
sus_scrofa ENSSSCG00000014009
vicugna_pacos ENSVPAG00000003593
dasypus_novemcinctus ENSDNOG00000041644
choloepus_hoffmanni ENSCHOG00000009680
loxodonta_africana ENSLAFG00000016742
procavia_capensis ENSPCAG00000005599
echinops_telfairi ENSETEG00000006975
anser_brachyrhynchus ENSABRG00000002765
anas_platyrhynchos_platyrhynchos ENSAPLG00000012715
gallus_gallus ENSGALG00000034316
coturnix_japonica ENSCJPG00005005257
meleagris_gallopavo ENSMGAG00000007499
numida_meleagris ENSNMEG00000019873
lonchura_striata_domestica ENSLSDG00000009722
taeniopygia_guttata ENSTGUG00000001119
serinus_canaria ENSSCAG00000011162
cyanistes_caeruleus ENSCCEG00000010804
parus_major ENSPMJG00000008709
manacus_vitellinus ENSMVIG00005010934
lepidothrix_coronata ENSLCOG00000007718
ficedula_albicollis ENSFALG00000007699
junco_hyemalis ENSJHYG00000014469
zonotrichia_albicollis ENSZALG00000010275
melopsittacus_undulatus ENSMUNG00000002816
calidris_pygmaea ENSCPGG00000003378
calidris_pugnax ENSCPUG00000003564
dromaius_novaehollandiae ENSDNVG00000010421
dromaius_novaehollandiae ENSDNVG00000012390
nothoprocta_perdicaria ENSNPEG00000007377
apteryx_haastii ENSAHAG00000006214
apteryx_owenii ENSAOWG00000009541
apteryx_rowi ENSARWG00000002346
crocodylus_porosus ENSCPRG00005011509
chelonoidis_abingdonii ENSCABG00000013496
gopherus_agassizii ENSGAGG00000012176
chrysemys_picta_bellii ENSCPBG00000008908
pelodiscus_sinensis ENSPSIG00000017307
anolis_carolinensis ENSACAG00000016548
pogona_vitticeps ENSPVIG00000008079
notechis_scutatus ENSNSUG00000000401
salvator_merianae ENSSMRG00000017317
sphenodon_punctatus ENSSPUG00000007893
ornithorhynchus_anatinus ENSOANG00000010226
