anser_brachyrhynchus ENSABRG00000017915
meriones_unguiculatus ENSMUGG00000020710
nannospalax_galili ENSNGAG00000020315
jaculus_jaculus ENSJJAG00000010224
ictidomys_tridecemlineatus ENSSTOG00000004430
urocitellus_parryii ENSUPAG00010021200
marmota_marmota_marmota ENSMMMG00000000415
spermophilus_dauricus ENSSDAG00000012195
chinchilla_lanigera ENSCLAG00000004286
octodon_degus ENSODEG00000002805
cavia_aperea ENSCAPG00000000365
cavia_porcellus ENSCPOG00000007511
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015865
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002567
fukomys_damarensis ENSFDAG00000010557
erinaceus_europaeus ENSEEUG00000014584
myotis_lucifugus ENSMLUG00000006383
pteropus_vampyrus ENSPVAG00000009507
equus_caballus ENSECAG00000024265
equus_asinus_asinus ENSEASG00005001799
sorex_araneus ENSSARG00000006218
ovis_aries ENSOARG00000000685
capra_hircus ENSCHIG00000008852
bos_mutus ENSBMUG00000003091
bos_taurus ENSBTAG00000011879
bison_bison_bison ENSBBBG00000009998
tursiops_truncatus ENSTTRG00000001292
sus_scrofa ENSSSCG00000026793
canis_lupus_dingo ENSCAFG00020017330
canis_lupus_familiaris ENSCAFG00000004833
vulpes_vulpes ENSVVUG00000007986
neovison_vison ENSNVIG00000018128
mustela_putorius_furo ENSMPUG00000013591
ursus_maritimus ENSUMAG00000024329
ursus_americanus ENSUAMG00000026456
ailuropoda_melanoleuca ENSAMEG00000001074
panthera_pardus ENSPPRG00000011667
panthera_tigris_altaica ENSPTIG00000011479
felis_catus ENSFCAG00000006491
oryctolagus_cuniculus ENSOCUG00000005897
loxodonta_africana ENSLAFG00000025925
procavia_capensis ENSPCAG00000012631
dasypus_novemcinctus ENSDNOG00000001154
echinops_telfairi ENSETEG00000018368
ornithorhynchus_anatinus ENSOANG00000013787
xenopus_tropicalis ENSXETG00000003265
latimeria_chalumnae ENSLACG00000007902
takifugu_rubripes ENSTRUG00000013621
tetraodon_nigroviridis ENSTNIG00000014190
mola_mola ENSMMOG00000011552
maylandia_zebra ENSMZEG00005022434
poecilia_mexicana ENSPMEG00000000320
seriola_dumerili ENSSDUG00000015568
seriola_lalandi_dorsalis ENSSLDG00000015087
cynoglossus_semilaevis ENSCSEG00000012148
monopterus_albus ENSMALG00000020773
mastacembelus_armatus ENSMAMG00000017603
anabas_testudineus ENSATEG00000002533
amphiprion_ocellaris ENSAOCG00000017072
amphiprion_percula ENSAPEG00000024686
acanthochromis_polyacanthus ENSAPOG00000013158
stegastes_partitus ENSSPAG00000020116
xiphophorus_maculatus ENSXMAG00000017019
xiphophorus_couchianus ENSXCOG00000017208
gambusia_affinis ENSGAFG00000021902
poecilia_formosa ENSPFOG00000007417
poecilia_reticulata ENSPREG00000016706
fundulus_heteroclitus ENSFHEG00000017678
cyprinodon_variegatus ENSCVAG00000001450
kryptolebias_marmoratus ENSKMAG00000002711
oryzias_latipes_asm223471v1 ENSORLG00020006252
oryzias_latipes_asm223467v1 ENSORLG00000027171
oryzias_latipes_asm223469v1 ENSORLG00015005984
oryzias_melastigma ENSOMEG00000009955
astatotilapia_calliptera ENSACLG00000014772
pundamilia_nyererei ENSPNYG00000017125
haplochromis_burtoni ENSHBUG00000010889
neolamprologus_brichardi ENSNBRG00000008463
oreochromis_niloticus ENSONIG00000009307
amphilophus_citrinellus ENSACIG00000019463
labrus_bergylta ENSLBEG00000016841
scophthalmus_maximus ENSSMAG00000017247
gasterosteus_aculeatus ENSGACG00000017213
periophthalmus_magnuspinnatus ENSPMGG00000000037
hippocampus_comes ENSHCOG00000000684
gadus_morhua ENSGMOG00000006538
esox_lucius ENSELUG00000011960
astyanax_mexicanus ENSAMXG00000012181
pygocentrus_nattereri ENSPNAG00000000943
ictalurus_punctatus ENSIPUG00000020132
danio_rerio ENSDARG00000077994
paramormyrops_kingsleyae ENSPKIG00000011065
scleropages_formosus ENSSFOG00015020963
lepisosteus_oculatus ENSLOCG00000002636
petromyzon_marinus ENSPMAG00000006310
eptatretus_burgeri ENSEBUG00000008524
